crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770737543.8121839,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770737609.7621799,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1770737702.5033514,2,8,0,0,8,12.4888,0.0000,6.50,0.0000
3,1770737703.6537552,2,7,0,0,7,17.3941,30.7656,6.86,1.0184
4,1770737737.362059,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1770737773.0325134,2,6,0,0,6,5.7700,0.0000,4.32,0.0000
6,1770737779.842627,2,5,0,0,5,12.7467,0.0000,3.91,0.0000
7,1770737797.4531035,2,10,0,0,10,6.7055,0.0000,12.99,0.0000
8,1770737806.2525895,2,6,0,0,6,10.2667,0.0000,6.32,0.0000
9,1770737819.9625113,2,14,0,0,14,3.1489,0.0000,23.33,0.0000
10,1770737859.2326953,2,15,0,0,15,8.7019,0.0000,15.00,0.0000
11,1770737909.5733385,2,15,0,0,15,8.7639,0.0000,10.56,0.0000
12,1770737919.3039958,2,16,0,0,16,7.6712,0.0000,18.60,0.0000
13,1770737933.072375,2,9,0,0,9,6.9084,0.0000,6.72,0.0000
14,1770737992.3223095,2,16,0,0,16,2.1479,0.0000,12.60,0.0000
15,1770738070.3926966,2,19,0,0,19,5.0968,0.0000,14.96,0.0000
16,1770738072.6733427,2,15,0,0,15,10.4603,0.0000,12.82,0.0000
17,1770738344.6542552,2,20,0,0,20,9.6629,0.0000,19.23,0.0000
18,1770738469.9038422,2,25,0,0,25,8.7745,0.0000,34.72,0.0000
19,1770738471.7551043,2,21,0,0,21,2.2145,0.0000,16.94,0.0000
