crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770747026.865124,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770747253.3198192,2,28,0,28,0,38.5282,39.7532,175.00,1.0731
2,1770747259.75658,2,6,0,6,0,39.0090,39.0421,30.00,-0.9285
3,1770747330.3951628,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
4,1770747420.1871386,2,9,0,9,0,38.7646,0.0000,34.62,0.0000
5,1770747482.0463867,2,5,0,5,0,38.4650,39.0875,13.16,0.3154
6,1770747506.4979618,2,30,0,30,0,38.7471,39.0145,125.00,0.4031
7,1770747575.1187682,2,27,0,27,0,35.7112,39.5523,337.50,1.0379
8,1770747579.8823063,2,2,0,2,0,39.9016,0.0000,5.56,0.0000
9,1770747635.146755,2,11,0,11,0,35.1579,39.0978,28.95,0.4878
10,1770747679.885178,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1770747728.0057373,2,2,0,2,0,39.2820,0.0000,4.55,0.0000
12,1770747779.1365619,2,1,0,1,0,40.8951,0.0000,2.63,0.0000
13,1770747786.756062,2,4,0,4,0,39.5490,40.0264,11.76,-0.3380
14,1770747805.401735,2,21,0,21,0,38.4086,39.0949,87.50,0.2783
15,1770747819.3558033,2,3,0,3,0,38.7413,39.0852,12.50,-0.1995
16,1770747850.4463434,2,7,0,7,0,38.5733,0.0000,43.75,0.0000
17,1770747882.2751703,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1770747898.0280154,2,20,0,20,0,38.3943,0.0000,333.33,0.0000
19,1770747913.865558,2,1,0,1,0,37.2540,0.0000,7.14,0.0000
20,1770747929.467634,2,16,0,16,0,33.5333,0.0000,266.67,0.0000
