crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770737562.70926,2,3,0,0,3,12.9591,0.0000,25.00,0.0000
1,1770737616.869801,2,8,0,0,8,11.8053,0.0000,21.62,0.0000
2,1770737681.1899652,2,14,0,0,14,12.2174,12.8061,17.50,-0.5053
3,1770737765.889005,2,4,0,0,4,3.1076,0.0000,3.81,0.0000
4,1770737803.570028,2,14,0,0,14,6.1521,0.0000,15.22,0.0000
5,1770737813.3493543,2,12,0,0,12,4.6978,0.0000,14.46,0.0000
6,1770737825.6790442,2,5,0,0,5,3.0277,0.0000,4.24,0.0000
7,1770737847.2291007,2,4,0,0,4,0.7269,0.0000,3.60,0.0000
8,1770737875.8693964,2,10,0,0,10,0.8955,0.0000,6.06,0.0000
9,1770737959.1593459,2,11,0,0,11,2.0068,0.0000,10.68,0.0000
10,1770737981.0390701,2,6,0,0,6,0.7888,0.0000,6.00,0.0000
11,1770737987.3200722,2,18,0,0,18,8.3035,0.0000,25.71,0.0000
12,1770738001.2690246,2,4,0,0,4,0.7281,0.0000,4.55,0.0000
13,1770738079.060564,2,18,0,0,18,5.1600,0.0000,20.22,0.0000
14,1770738088.6594265,2,16,0,0,16,3.5967,0.0000,16.84,0.0000
15,1770738248.1204321,2,18,0,0,18,7.9057,0.0000,18.56,0.0000
