crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770746972.3276408,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770747020.3886786,2,8,0,0,8,52.5651,0.0000,100.00,0.0000
2,1770747042.5088534,2,7,0,0,7,52.6174,0.0000,50.00,0.0000
3,1770747074.698841,2,8,0,0,8,52.9715,0.0000,30.77,0.0000
4,1770747083.3076518,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
5,1770747141.0176444,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1770747240.7584329,2,2,0,0,2,53.0304,0.0000,4.00,0.0000
7,1770747249.8389928,2,4,0,0,4,52.9380,0.0000,10.53,0.0000
8,1770747277.9089684,2,4,0,0,4,53.0786,0.0000,10.53,0.0000
9,1770747475.8787591,2,5,0,0,5,52.1608,0.0000,13.16,0.0000
10,1770747499.5779972,2,2,0,0,2,52.8091,0.0000,4.55,0.0000
11,1770747524.0276365,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1770747552.767685,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
13,1770747638.6576397,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1770747670.2676578,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1770747763.918477,2,3,0,0,3,53.5243,0.0000,7.14,0.0000
16,1770747851.3724494,2,9,0,0,9,53.1003,0.0000,20.45,0.0000
17,1770747874.1276984,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
18,1770747896.6976888,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
