crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770746973.9873824,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770746988.5573602,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1770747013.8873332,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
3,1770747071.0873249,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
4,1770747072.7080386,2,5,0,0,5,24.0948,0.0000,14.71,0.0000
5,1770747149.3676865,2,1,0,0,1,24.9492,0.0000,1.85,0.0000
6,1770747301.838109,2,2,0,0,2,25.1100,0.0000,4.55,0.0000
7,1770747314.8174372,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
8,1770747413.0790987,2,9,0,0,9,24.7351,25.1487,25.00,0.5213
9,1770747429.189359,2,8,0,0,8,24.7465,0.0000,30.77,0.0000
10,1770747448.717406,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
11,1770747455.2873907,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
12,1770747491.9974227,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
13,1770747492.9120011,2,4,0,0,4,25.4484,0.0000,9.52,0.0000
14,1770747528.9473987,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
