crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770737695.5783858,2,19,19,0,0,51.8422,52.1742,23.17,0.2701
1,1770737704.1473634,2,24,24,0,0,52.0443,51.9248,22.02,-0.2271
2,1770737717.4364173,2,12,12,0,0,17.7317,51.5350,11.65,-0.0000
3,1770737754.376836,2,12,12,0,0,39.2034,52.9158,21.82,0.9736
4,1770737789.7870133,2,8,8,0,0,1.1206,0.0000,9.30,0.0000
5,1770737805.3063848,2,11,11,0,0,19.7395,52.1076,10.89,-0.7130
6,1770737826.3901608,2,36,36,0,0,45.0122,52.2911,50.00,0.0962
7,1770737900.3172948,2,13,13,0,0,16.9287,55.0077,9.56,0.7217
8,1770737901.6377358,2,22,22,0,0,42.7938,52.5255,23.40,0.1056
9,1770737911.6670094,2,12,12,0,0,10.0380,54.6468,10.08,-0.3609
10,1770737940.6267095,2,18,18,0,0,31.6122,52.6341,16.98,0.6065
11,1770737969.866406,2,9,9,0,0,1.5081,0.0000,6.43,0.0000
12,1770738035.8970082,2,17,17,0,0,24.6045,52.8211,14.66,-0.0858
13,1770738040.0367665,2,25,25,0,0,33.0422,52.8199,21.01,0.4140
14,1770738048.8469884,2,15,15,0,0,28.3202,53.1848,14.02,-0.0862
15,1770738385.2389646,2,37,37,0,0,38.1847,52.5991,88.10,0.4193
16,1770738417.526218,2,16,16,0,0,19.3135,51.6420,43.24,-0.4279
17,1770738463.766135,2,9,9,0,0,0.2882,0.0000,19.57,0.0000
18,1770738480.547616,2,27,27,0,0,42.2565,52.4134,50.94,0.2070
19,1770738487.2159367,2,12,12,0,0,9.1405,0.0000,14.29,0.0000
