crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1770747019.1885748,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1770747027.4794643,2,4,0,0,4,33.8854,0.0000,22.22,0.0000
2,1770747047.4389663,2,1,0,0,1,33.8515,0.0000,3.33,0.0000
3,1770747091.5785828,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
4,1770747147.0390441,2,2,0,0,2,35.0233,0.0000,4.35,0.0000
5,1770747202.519989,2,5,0,0,5,33.7505,0.0000,13.16,0.0000
6,1770747226.47857,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
7,1770747284.2796342,2,6,0,0,6,33.6352,0.0000,11.11,0.0000
8,1770747321.728601,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
9,1770747496.999463,2,3,0,0,3,33.4514,0.0000,8.82,0.0000
10,1770747546.7088928,2,1,0,0,1,33.3204,0.0000,2.27,0.0000
11,1770747623.3695796,2,3,0,0,3,33.7676,0.0000,9.38,0.0000
12,1770747740.139019,2,1,0,0,1,32.8039,0.0000,2.63,0.0000
13,1770747816.9285786,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
14,1770747856.4700658,2,8,0,0,8,33.8198,0.0000,23.53,0.0000
15,1770747875.0891545,2,2,0,0,2,34.3709,0.0000,4.55,0.0000
