No.,time,timestamp,number_of_sfc,cpu_utilization,bandwidth_utilization,cache_utilization,latency,duration,success,arrival_time,depart_time,sfc_id
1,None,1695136836.3380048,4,0.006388888888888888,0.0009238095238095237,0.020833333333333332,1,0.14927124977111816,1,1695136836.1887336,1695136836.3380048,sfc_cache_p1_1
2,None,1695136836.5505538,4,0.019166666666666665,0.0027714285714285714,0.020833333333333332,1,0.16704320907592773,1,1695136836.1887336,1695136836.5505538,sfc_unique_p1_1
3,None,1695136836.7785115,4,0.025555555555555554,0.0036952380952380947,0.041666666666666664,1,0.184553861618042,1,1695136836.1887336,1695136836.7785115,sfc_cache_p2_1
4,None,1695136836.970053,4,0.03833333333333333,0.005542857142857143,0.041666666666666664,1,0.15253949165344238,1,1695136836.1887336,1695136836.970053,sfc_unique_p2_1
5,None,1695136837.1412673,4,0.044722222222222226,0.006466666666666666,0.0625,1,0.13021087646484375,1,1695136836.1887336,1695136837.1412673,sfc_cache_p3_1
6,None,1695136837.2902958,4,0.0575,0.008314285714285715,0.0625,1,0.11552262306213379,1,1695136836.1887336,1695136837.2902958,sfc_unique_p3_1
7,None,1695136837.4303246,4,0.06388888888888888,0.009238095238095238,0.08333333333333333,1,0.10851883888244629,1,1695136836.1887336,1695136837.4303246,sfc_cache_p4_1
8,None,1695136837.5733535,4,0.07666666666666666,0.011085714285714286,0.08333333333333333,1,0.11002802848815918,1,1695136836.1887336,1695136837.5733535,sfc_unique_p4_1
9,None,1695136857.374469,4,0.08305555555555555,0.01658095238095238,0.10416666666666667,3,0.1590280532836914,1,1695136857.215441,1695136857.374469,sfc_cache_p1_2
10,None,1695136857.6016107,4,0.09583333333333334,0.027571428571428573,0.10416666666666667,3,0.1726081371307373,1,1695136857.215441,1695136857.6016107,sfc_unique_p1_2
11,None,1695136857.8372016,4,0.10222222222222221,0.028495238095238098,0.125,3,0.18208026885986328,1,1695136857.215441,1695136857.8372016,sfc_cache_p2_2
12,None,1695136858.0538392,4,0.115,0.039485714285714284,0.125,3,0.15963435173034668,1,1695136857.215441,1695136858.0538392,sfc_unique_p2_2
13,None,1695136858.2518632,4,0.12138888888888888,0.04040952380952381,0.14583333333333334,3,0.15102434158325195,1,1695136857.215441,1695136858.2518632,sfc_cache_p3_2
14,None,1695136858.4087949,4,0.13416666666666666,0.05140000000000001,0.14583333333333334,3,0.10993146896362305,1,1695136857.215441,1695136858.4087949,sfc_unique_p3_2
15,None,1695136858.560956,4,0.14055555555555554,0.05232380952380953,0.16666666666666666,3,0.10962891578674316,1,1695136857.215441,1695136858.560956,sfc_cache_p4_2
16,None,1695136858.7124913,4,0.15333333333333332,0.06331428571428571,0.16666666666666666,3,0.1100301742553711,1,1695136857.215441,1695136858.7124913,sfc_unique_p4_2
17,None,1695136872.4336138,4,0.1597222222222222,0.07566666666666667,0.1875,6,0.17801332473754883,1,1695136872.2370934,1695136872.4336138,sfc_cache_p1_3
18,None,1695136872.6731477,4,0.1725,0.09122857142857142,0.1875,4,0.17453289031982422,1,1695136872.2370934,1695136872.6731477,sfc_unique_p1_3
19,None,1695136872.8982072,4,0.17888888888888888,0.09215238095238096,0.20833333333333334,2,0.15631580352783203,1,1695136872.2370934,1695136872.8982072,sfc_cache_p2_3
20,None,1695136873.1229181,4,0.19166666666666668,0.09857142857142857,0.20833333333333334,2,0.1593465805053711,1,1695136872.2370934,1695136873.1229181,sfc_unique_p2_3
21,None,1695136873.3372965,4,0.19805555555555557,0.0994952380952381,0.22916666666666666,2,0.14937901496887207,1,1695136872.2370934,1695136873.3372965,sfc_cache_p3_3
22,None,1695136873.53183,4,0.21083333333333334,0.10591428571428572,0.22916666666666666,2,0.13352155685424805,1,1695136872.2370934,1695136873.53183,sfc_unique_p3_3
23,None,1695136873.6933372,4,0.21722222222222223,0.10683809523809525,0.25,2,0.10050702095031738,1,1695136872.2370934,1695136873.6933372,sfc_cache_p4_3
24,None,1695136873.8492165,4,0.23,0.11325714285714286,0.25,2,0.10152292251586914,1,1695136872.2370934,1695136873.8492165,sfc_unique_p4_3
25,None,1695136874.5982676,4,0.21083333333333334,0.10591428571428572,0.22916666666666666,None,0.11250686645507812,0,1695136874.4857607,1695136874.5982676,sfc_cache_p3_3
26,None,1695136874.7523239,4,0.22361111111111115,0.11233333333333334,0.22916666666666666,2,0.10154604911804199,1,1695136874.544268,1695136874.7523239,sfc_unique_p3_3
27,None,1695136887.6780555,4,0.22361111111111115,0.11233333333333334,0.22916666666666666,2,0.10101795196533203,1,1695136887.5770376,1695136887.6780555,sfc_unique_p3_3
28,None,1695136891.4380634,4,0.23,0.11325714285714288,0.25,1,0.16806340217590332,1,1695136891.27,1695136891.4380634,sfc_cache_p1_4
29,None,1695136891.6826062,4,0.24277777777777781,0.11510476190476192,0.25,1,0.15401697158813477,1,1695136891.27,1695136891.6826062,sfc_unique_p1_4
30,None,1695136891.9206285,4,0.24916666666666668,0.11602857142857144,0.2708333333333333,1,0.15451312065124512,1,1695136891.27,1695136891.9206285,sfc_cache_p2_4
31,None,1695136892.1481695,4,0.2619444444444445,0.11787619047619048,0.2708333333333333,1,0.14452505111694336,1,1695136891.27,1695136892.1481695,sfc_unique_p2_4
32,None,1695136892.380953,4,0.2683333333333333,0.1188,0.2916666666666667,1,0.13727235794067383,1,1695136891.27,1695136892.380953,sfc_cache_p3_4
33,None,1695136892.5890846,4,0.28111111111111114,0.12064761904761906,0.2916666666666667,1,0.1264965534210205,1,1695136891.27,1695136892.5890846,sfc_unique_p3_4
34,None,1695136892.7824378,4,0.2875,0.12157142857142857,0.3125,1,0.11084294319152832,1,1695136891.27,1695136892.7824378,sfc_cache_p4_4
35,None,1695136892.948455,4,0.3002777777777778,0.12341904761904762,0.3125,1,0.09950971603393555,1,1695136891.27,1695136892.948455,sfc_unique_p4_4
36,None,1695136894.7975178,4,0.28111111111111114,0.11150476190476191,0.2916666666666667,None,0.1170806884765625,0,1695136894.6794367,1695136894.7975178,sfc_cache_p1_2
37,None,1695136894.9696083,4,0.2938888888888889,0.11792380952380954,0.2916666666666667,2,0.10951972007751465,1,1695136894.7384627,1695136894.9696083,sfc_unique_p1_2
38,None,1695136905.8958843,4,0.27472222222222226,0.10600952380952382,0.2708333333333333,None,0.11961817741394043,0,1695136905.776266,1695136905.8958843,sfc_cache_p2_2
39,None,1695136906.0665357,4,0.2875,0.11242857142857143,0.2708333333333333,2,0.10907506942749023,1,1695136905.8313756,1695136906.0665357,sfc_unique_p2_2
40,None,1695136908.4557538,4,0.2938888888888889,0.11335238095238095,0.2916666666666667,1,0.1612098217010498,1,1695136908.293544,1695136908.4557538,sfc_cache_p1_5
41,None,1695136908.7187688,4,0.30666666666666664,0.1152,0.2916666666666667,1,0.15950846672058105,1,1695136908.293544,1695136908.7187688,sfc_unique_p1_5
42,None,1695136908.950937,4,0.31305555555555553,0.11612380952380953,0.3125,1,0.13566064834594727,1,1695136908.293544,1695136908.950937,sfc_cache_p2_5
43,None,1695136909.1979864,4,0.3258333333333333,0.11797142857142857,0.3125,1,0.15303421020507812,1,1695136908.293544,1695136909.1979864,sfc_unique_p2_5
44,None,1695136909.4107423,4,0.3322222222222222,0.12346666666666668,0.3333333333333333,3,0.11418485641479492,1,1695136908.293544,1695136909.4107423,sfc_cache_p3_5
45,None,1695136909.5837712,4,0.345,0.12716190476190478,0.3333333333333333,2,0.09550786018371582,1,1695136908.293544,1695136909.5837712,sfc_unique_p3_5
46,None,1695136909.7527955,4,0.3513888888888889,0.12900952380952382,0.3541666666666667,2,0.09401226043701172,1,1695136908.293544,1695136909.7527955,sfc_cache_p4_5
47,None,1695136909.9135582,4,0.3513888888888889,0.12900952380952382,0.3541666666666667,None,0.08776164054870605,0,1695136908.293544,1695136909.9135582,sfc_unique_p4_5
48,None,1695136924.1408525,4,0.33222222222222225,0.11709523809523811,0.3333333333333333,None,0.18429994583129883,0,1695136923.9565525,1695136924.1408525,sfc_cache_p4_2
49,None,1695136924.4268966,4,0.34500000000000003,0.12351428571428572,0.3333333333333333,2,0.17352008819580078,1,1695136924.0330603,1695136924.4268966,sfc_unique_p4_2
