crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769389200.1093385,2,0,0,0,0
1,1769389227.3497674,2,0,0,0,0
2,1769389247.340221,2,0,0,0,0
3,1769389289.1695995,2,3,3,0,0
4,1769389313.3085701,2,2,2,0,0
5,1769389329.6301272,2,2,2,0,0
6,1769389348.6593232,2,2,2,0,0
7,1769389397.9095411,2,8,6,1,1
8,1769389427.40117,2,10,9,1,0
9,1769389435.004903,2,3,3,0,0
10,1769389446.9896166,2,2,1,1,0
11,1769389472.010162,2,8,7,1,0
12,1769389475.1298368,2,3,3,0,0
13,1769389494.8397083,2,1,1,0,0
14,1769389521.459771,2,5,5,0,0
15,1769389533.5210855,2,16,16,0,0
16,1769389536.459381,2,2,2,0,0
17,1769389540.070154,2,3,3,0,0
18,1769389543.0402083,2,2,2,0,0
19,1769389610.7195158,2,1,1,0,0
20,1769389630.2995062,2,2,2,0,0
21,1769389631.4698846,2,0,0,0,0
22,1769389693.080079,2,2,2,0,0
23,1769389723.1400406,2,7,7,0,0
24,1769389725.1898122,2,13,13,0,0
25,1769389734.7206435,2,6,6,0,0
26,1769389758.9085336,2,0,0,0,0
27,1769389767.0993166,2,1,1,0,0
28,1769389771.0002813,2,3,3,0,0
29,1769389776.509701,2,1,1,0,0
30,1769389806.2798855,2,0,0,0,0
31,1769389808.599986,2,11,7,4,0
32,1769389818.8096228,2,2,2,0,0
33,1769389823.2507665,2,1,1,0,0
34,1769389846.6793845,2,4,4,0,0
35,1769389873.960001,2,1,1,0,0
36,1769389895.9596663,2,6,6,0,0
37,1769389911.6794834,2,1,1,0,0
38,1769389920.9695177,2,2,2,0,0
39,1769389950.699546,2,2,2,0,0
40,1769389996.2095222,2,1,1,0,0
41,1769390015.7099981,2,3,3,0,0
42,1769390017.3197331,2,9,9,0,0
43,1769390028.9296892,2,4,4,0,0
44,1769390068.0593429,2,1,1,0,0
45,1769390086.5490673,2,1,1,0,0
46,1769390087.7407181,2,9,9,0,0
47,1769390103.660127,2,4,4,0,0
48,1769390113.969824,2,10,9,1,0
49,1769390133.8593102,2,5,5,0,0
