crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769383078.687872,2,0,0,0,0
1,1769383079.457805,2,0,0,0,0
2,1769383100.6873736,2,0,0,0,0
3,1769383190.1869814,2,1,1,0,0
4,1769383232.0670698,2,6,1,4,1
5,1769383241.2872527,2,1,1,0,0
6,1769383297.1073167,2,3,3,0,0
7,1769383302.0371118,2,6,5,0,1
8,1769383318.667004,2,1,0,1,0
9,1769383326.9078312,2,2,1,0,1
10,1769383338.807405,2,1,1,0,0
11,1769383349.5278778,2,0,0,0,0
12,1769383358.8776283,2,6,6,0,0
13,1769383399.0376272,2,2,2,0,0
14,1769383425.1678703,2,0,0,0,0
15,1769383430.7979283,2,3,2,1,0
16,1769383437.6171107,2,0,0,0,0
17,1769383461.4775016,2,0,0,0,0
18,1769383488.7997043,2,0,0,0,0
19,1769383498.0676432,2,5,2,0,3
20,1769383515.5503829,2,0,0,0,0
21,1769383518.7376637,2,0,0,0,0
22,1769383575.7079182,2,4,3,1,0
23,1769383597.3076231,2,2,2,0,0
24,1769383601.237889,2,4,4,0,0
25,1769383621.9170668,2,6,2,2,2
26,1769383638.247068,2,4,4,0,0
27,1769383641.7571838,2,2,2,0,0
28,1769383646.697632,2,1,1,0,0
29,1769383654.6971052,2,1,1,0,0
30,1769383660.1954145,2,4,2,1,1
31,1769383687.0774262,2,1,1,0,0
32,1769383697.9570744,2,1,1,0,0
33,1769383718.0875487,2,6,4,1,1
34,1769383747.927553,2,1,1,0,0
35,1769383761.887147,2,1,1,0,0
36,1769383769.8475485,2,0,0,0,0
37,1769383776.3479064,2,0,0,0,0
38,1769383819.9277594,2,2,1,0,1
39,1769383840.45766,2,1,0,1,0
40,1769383873.0373476,2,1,1,0,0
41,1769383889.0376077,2,1,1,0,0
42,1769383896.4870074,2,1,1,0,0
43,1769383902.3273082,2,1,1,0,0
44,1769383913.7812736,2,0,0,0,0
45,1769383914.2909143,2,0,0,0,0
46,1769383996.477633,2,2,2,0,0
47,1769384007.3874583,2,0,0,0,0
48,1769384013.6276462,2,0,0,0,0
49,1769384022.315966,2,1,0,1,0
