3,sfc_unique_p3_3,unknown,False,False,0,0,0,0,0
5,sfc_unique_p3_3,unknown,False,False,0,0,0,0,0
5,sfc_cache_p6_6,unknown,False,False,0,0,0,0,0
6,sfc_cache_p2_7,unknown,False,False,0,0,0,0,0
7,sfc_unique_p1_7,unknown,False,False,0,0,0,0,0
8,sfc_unique_p4_10,unknown,False,False,0,0,0,0,0
10,sfc_unique_p4_13,unknown,False,False,0,0,0,0,0
12,sfc_unique_p6_11,unknown,False,False,0,0,0,0,0
13,sfc_cache_p2_11,unknown,False,False,0,0,0,0,0
13,sfc_cache_p4_11,unknown,False,False,0,0,0,0,0
13,sfc_cache_p5_12,unknown,False,False,0,0,0,0,0
13,sfc_unique_p3_9,unknown,False,False,0,0,0,0,0
13,sfc_cache_p5_11,unknown,False,False,0,0,0,0,0
13,sfc_unique_p2_14,unknown,False,False,0,0,0,0,0
14,sfc_unique_p5_14,unknown,False,False,0,0,0,0,0
18,sfc_unique_p6_12,unknown,False,False,0,0,0,0,0
18,sfc_cache_p6_14,unknown,False,False,0,0,0,0,0
19,sfc_cache_p2_12,unknown,False,False,0,0,0,0,0
19,sfc_unique_p5_13,unknown,False,False,0,0,0,0,0
19,sfc_cache_p2_18,unknown,False,False,0,0,0,0,0
20,sfc_unique_p5_18,unknown,False,False,0,0,0,0,0
21,sfc_unique_p4_14,unknown,False,False,0,0,0,0,0
22,sfc_unique_p6_19,unknown,False,False,0,0,0,0,0
23,sfc_unique_p1_21,unknown,False,False,0,0,0,0,0
24,sfc_cache_p6_21,unknown,False,False,0,0,0,0,0
24,sfc_unique_p5_17,unknown,False,False,0,0,0,0,0
24,sfc_unique_p1_22,unknown,False,False,0,0,0,0,0
25,sfc_unique_p1_20,unknown,False,False,0,0,0,0,0
25,sfc_unique_p3_20,unknown,False,False,0,0,0,0,0
25,sfc_cache_p5_21,unknown,False,False,0,0,0,0,0
25,sfc_cache_p1_22,unknown,False,False,0,0,0,0,0
26,sfc_unique_p3_22,unknown,False,False,0,0,0,0,0
28,sfc_cache_p3_24,unknown,False,False,0,0,0,0,0
28,sfc_unique_p6_24,unknown,False,False,0,0,0,0,0
28,sfc_cache_p2_20,unknown,False,False,0,0,0,0,0
29,sfc_cache_p2_24,unknown,False,False,0,0,0,0,0
30,sfc_unique_p1_21,unknown,False,False,0,0,0,0,0
32,sfc_unique_p1_23,unknown,False,False,0,0,0,0,0
33,sfc_unique_p1_23,unknown,False,False,0,0,0,0,0
34,sfc_unique_p1_26,unknown,False,False,0,0,0,0,0
35,sfc_unique_p3_25,unknown,False,False,0,0,0,0,0
35,sfc_cache_p5_29,unknown,False,False,0,0,0,0,0
35,sfc_cache_p1_30,unknown,False,False,0,0,0,0,0
35,sfc_unique_p4_30,unknown,False,False,0,0,0,0,0
35,sfc_cache_p4_29,unknown,False,False,0,0,0,0,0
37,sfc_cache_p6_29,unknown,False,False,0,0,0,0,0
37,sfc_cache_p1_33,unknown,False,False,0,0,0,0,0
39,sfc_unique_p5_34,unknown,False,False,0,0,0,0,0
40,sfc_unique_p1_34,unknown,False,False,0,0,0,0,0
40,sfc_unique_p3_34,unknown,False,False,0,0,0,0,0
41,sfc_unique_p5_35,unknown,False,False,0,0,0,0,0
43,sfc_unique_p2_40,unknown,False,False,0,0,0,0,0
44,sfc_unique_p1_44,unknown,False,False,0,0,0,0,0
45,sfc_unique_p1_39,unknown,False,False,0,0,0,0,0
45,sfc_unique_p3_40,unknown,False,False,0,0,0,0,0
46,sfc_unique_p5_44,unknown,False,False,0,0,0,0,0
46,sfc_unique_p1_47,unknown,False,False,0,0,0,0,0
47,sfc_unique_p1_45,unknown,False,False,0,0,0,0,0
