crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769389299.2552066,2,0,0,0,0
1,1769389326.6455364,2,0,0,0,0
2,1769389332.0160644,2,1,1,0,0
3,1769389340.6154377,2,6,5,1,0
4,1769389351.6354551,2,0,0,0,0
5,1769389411.1956544,2,9,7,2,0
6,1769389467.8356655,2,2,2,0,0
7,1769389492.5854228,2,13,12,1,0
8,1769389498.0853708,2,2,2,0,0
9,1769389518.3058968,2,1,1,0,0
10,1769389519.745282,2,11,8,2,1
11,1769389528.995782,2,0,0,0,0
12,1769389564.8959334,2,0,0,0,0
13,1769389580.7155745,2,7,7,0,0
14,1769389608.0054991,2,16,16,0,0
15,1769389624.3556335,2,2,2,0,0
16,1769389720.3552768,2,13,12,0,1
17,1769389747.7357574,2,12,12,0,0
18,1769389763.3355665,2,1,1,0,0
19,1769389783.7762492,2,4,4,0,0
20,1769389795.15545,2,0,0,0,0
21,1769389800.4251368,2,1,1,0,0
22,1769389817.3160896,2,6,6,0,0
23,1769389821.9904628,2,0,0,0,0
24,1769389822.1569846,2,1,1,0,0
25,1769389825.0551705,2,3,2,1,0
26,1769389838.6859505,2,3,2,1,0
27,1769389851.056084,2,2,2,0,0
28,1769389922.8154452,2,0,0,0,0
29,1769389931.3107636,2,15,13,1,1
30,1769389941.9258475,2,0,0,0,0
31,1769389953.678256,2,7,7,0,0
32,1769389959.9558861,2,10,9,0,1
33,1769389969.4659388,2,4,4,0,0
34,1769389971.5259886,2,8,8,0,0
35,1769389972.9060457,2,0,0,0,0
36,1769389979.3657897,2,1,1,0,0
37,1769389996.8755622,2,2,1,0,1
38,1769390017.805733,2,1,1,0,0
39,1769390033.9051363,2,14,13,1,0
40,1769390063.895743,2,1,1,0,0
41,1769390107.2961597,2,12,10,2,0
42,1769390120.1851602,2,2,2,0,0
43,1769390129.745868,2,1,1,0,0
44,1769390135.7957914,2,8,8,0,0
45,1769390145.375239,2,7,7,0,0
46,1769390160.7655392,2,1,1,0,0
47,1769390224.46594,2,1,1,0,0
48,1769390225.086033,2,1,1,0,0
49,1769390261.7955146,2,2,2,0,0
