crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769383091.1602452,2,0,0,0,0
1,1769383105.9401155,2,1,1,0,0
2,1769383111.1200979,2,3,2,0,1
3,1769383144.2399416,2,0,0,0,0
4,1769383167.1607652,2,1,1,0,0
5,1769383198.5203989,2,1,1,0,0
6,1769383199.1107428,2,2,0,1,1
7,1769383199.2503355,2,1,1,0,0
8,1769383204.6000392,2,6,4,2,0
9,1769383206.4599657,2,4,4,0,0
10,1769383207.8307495,2,8,6,2,0
11,1769383214.5708022,2,1,1,0,0
12,1769383231.8300674,2,0,0,0,0
13,1769383269.2005768,2,0,0,0,0
14,1769383281.0204182,2,1,1,0,0
15,1769383301.2806404,2,1,1,0,0
16,1769383319.3699656,2,1,1,0,0
17,1769383365.537947,2,0,0,0,0
18,1769383413.3806617,2,1,1,0,0
19,1769383433.2205572,2,0,0,0,0
20,1769383512.2805576,2,1,1,0,0
21,1769383538.9508233,2,2,2,0,0
22,1769383539.6803133,2,6,5,1,0
23,1769383545.5503716,2,0,0,0,0
24,1769383546.5802174,2,5,2,0,3
25,1769383548.4003096,2,0,0,0,0
26,1769383570.2999887,2,0,0,0,0
27,1769383590.8007236,2,1,1,0,0
28,1769383611.9006505,2,0,0,0,0
29,1769383620.1200583,2,7,5,1,1
30,1769383620.9808173,2,1,1,0,0
31,1769383625.3000734,2,1,1,0,0
32,1769383654.8300285,2,0,0,0,0
33,1769383697.380103,2,2,2,0,0
34,1769383712.3902462,2,7,5,1,1
35,1769383730.4705138,2,1,1,0,0
36,1769383733.3328106,2,1,1,0,0
37,1769383752.030254,2,1,1,0,0
38,1769383775.4302826,2,1,1,0,0
39,1769383808.6601691,2,0,0,0,0
40,1769383837.5804324,2,8,6,2,0
41,1769383856.3802319,2,7,5,1,1
42,1769383858.1715434,2,1,1,0,0
43,1769383895.6809058,2,0,0,0,0
44,1769383920.120753,2,2,2,0,0
45,1769383951.7706995,2,1,1,0,0
46,1769384008.5204237,2,12,3,5,4
47,1769384011.226972,2,1,0,1,0
48,1769384046.4803321,2,0,0,0,0
49,1769384051.250463,2,0,0,0,0
