No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762061451.4332745,0,1,0.0324,0.0,0.0017,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,5.31,3.75,1.57,None,0.0011637210845947266,6.499,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,15.5,0.0,16.5,2057.9925708094725,10.0,2067.9925708094725
0,1762061451.433724,0.0,1,0.0324,0.0,0.0017,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,7.77,5.05,2.72,None,0.0011637210845947266,5.403,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,15.5,0.0,16.5,2057.9925708094725,10.0,2067.9925708094725
0,1762061451.4560523,0.0,2,0.055,0.0,0.0034,0.0249,5.7961,0.0,2.4947,0.0,0.0,0.0,4.99,3.75,1.25,None,0.05172157287597656,9.325,True,None,sfc_cache_p2_1,0,None,8.33,0,33.0,5,4,0,0,0,False,100.0,13.4175,0.0,8.25,2076.070654697415,20.0,2096.070654697415
0,1762061451.4566247,0.0,2,0.055,0.0,0.0034,0.0249,5.7961,0.0,2.4947,0.0,0.0,0.0,7.13,5.05,2.08,None,0.05172157287597656,9.07,True,None,sfc_unique_p2_1,0,None,8.33,0,33.0,5,4,0,0,0,False,100.0,13.4175,0.0,8.25,2076.070654697415,20.0,2096.070654697415
0,1762061451.4820821,0.0,3,0.0758,0.0,0.0051,0.0249,8.2444,0.0,2.4947,0.0,0.0,0.0,5.18,3.75,1.43,None,0.0748140811920166,9.371,True,None,sfc_cache_p3_1,0,None,16.66,0,66.0,9,6,0,0,0,False,100.0,12.723333333333334,0.0,5.5,2099.7546819377803,30.0,2129.7546819377803
0,1762061451.4826663,0.0,3,0.0758,0.0,0.0051,0.0249,8.2444,0.0,2.4947,0.0,0.0,0.0,7.51,5.05,2.46,None,0.0748140811920166,8.894,True,None,sfc_unique_p3_1,0,None,16.66,0,66.0,9,6,0,0,0,False,100.0,12.723333333333334,0.0,5.5,2099.7546819377803,30.0,2129.7546819377803
0,1762061451.5027232,0.1,4,0.0953,0.0,0.0067,0.0249,10.6927,0.0,2.4947,0.0,0.0,0.0,5.61,3.75,1.86,None,0.10081839561462402,9.016,True,None,sfc_cache_p4_1,0,None,24.99,0,99.0,13,8,0,0,0,False,100.0,12.37625,0.0,4.125,2110.0,40.0,2150.0
0,1762061451.5030546,0.1,4,0.0953,0.0,0.0067,0.0249,10.6927,0.0,2.4947,0.0,0.0,0.0,8.36,5.05,3.31,None,0.10081839561462402,5.301,True,None,sfc_unique_p4_1,0,None,24.99,0,99.0,13,8,0,0,0,False,100.0,12.37625,0.0,4.125,2110.0,40.0,2150.0
0,1762061451.528494,0.1,5,0.1138,0.0,0.0084,0.0249,13.141,0.0,2.4947,0.0,0.0,0.0,5.61,3.75,1.86,None,0.12001824378967285,9.248,True,None,sfc_cache_p5_1,0,None,33.32,0,132.0,17,10,0,0,0,False,100.0,12.168000000000001,0.0,3.3,2110.0,50.0,2160.0
0,1762061451.5288,0.1,5,0.1138,0.0,0.0084,0.0249,13.141,0.0,2.4947,0.0,0.0,0.0,8.36,5.05,3.31,None,0.12001824378967285,9.01,True,None,sfc_unique_p5_1,0,None,33.32,0,132.0,17,10,0,0,0,False,100.0,12.168000000000001,0.0,3.3,2110.0,50.0,2160.0
