crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_cache_p2_7,True,True,Yes,0.0,0.00011134147644042969,EC_TC_region_2_7,0.0,0,Low,Fast Recover
0,sfc_cache_p3_7,True,True,Yes,0.3257374881835844,9.608268737792969e-05,EC_TC_region_3_7,0.3257374881835844,0,Low,Fast Recover
0,sfc_unique_p2_5,True,True,Yes,-0.3738177377197971,9.5367431640625e-05,RE_p2_5,-0.3738177377197971,0,Medium,Fast Recover
1,sfc_unique_p1_7,True,True,Yes,-0.6853366718146532,9.822845458984375e-05,EC_TC_p1_7,-0.6853366718146532,0,Low,Fast Recover
1,sfc_unique_p4_7,True,True,Yes,-0.19700380537234352,7.843971252441406e-05,RE_p4_7,-0.19700380537234352,0,Low,Fast Recover
2,sfc_cache_p3_7,True,True,Yes,-0.8962216707004931,9.751319885253906e-05,RE_region_29,-0.8962216707004931,0,Medium,Fast Recover
3,sfc_cache_p1_14,True,True,Yes,0.13374253616368925,6.651878356933594e-05,IA_DET_FT_14,0.13374253616368925,0,Medium,Fast Recover
3,sfc_unique_p1_10,True,True,Yes,0.0,5.626678466796875e-05,IA_DET_FT_10,0.0,0,Medium,Fast Recover
3,sfc_unique_p4_11,True,True,Yes,0.0,4.887580871582031e-05,IA_DET_FT_11,0.0,0,Medium,Fast Recover
3,sfc_unique_p4_14,True,True,Yes,1.5355871437378017,5.53131103515625e-05,IA_DET_FT_14,1.5355871437378017,0,Low,Fast Recover
4,sfc_cache_p4_14,True,True,Yes,0.39546609632521346,5.91278076171875e-05,EC_TC_region_4_14,0.39546609632521346,0,Low,Fast Recover
4,sfc_cache_p3_17,True,False,N/A,-6.096066183820296,0.13777995109558105,N/A,-6.096066183820296,-10.0,High,Slow Recover
7,sfc_cache_p3_21,True,True,Yes,-0.13651142185664078,6.508827209472656e-05,RE_region_22,-0.13651142185664078,0,Low,Fast Recover
8,sfc_unique_p4_25,True,True,Yes,0.6233499761471109,7.081031799316406e-05,RE_p4_25,0.6233499761471109,0,Low,Fast Recover
12,sfc_cache_p2_30,True,True,Yes,0.0,6.127357482910156e-05,EC_TC_region_2_30,0.0,0,Medium,Fast Recover
15,sfc_unique_p2_33,True,True,Yes,0.4227466881123192,5.6743621826171875e-05,UNI_p2_33,0.4227466881123192,0,Low,Fast Recover
15,sfc_unique_p3_32,True,True,Yes,0.4227466881123174,5.459785461425781e-05,IA_DET_FT_32,0.4227466881123174,0,Low,Fast Recover
16,sfc_unique_p3_31,True,True,Yes,0.0,0.00010251998901367188,UNI_p3_31,0.0,0,Medium,Fast Recover
17,sfc_unique_p1_38,True,True,Yes,-0.3759587348017188,6.008148193359375e-05,UNI_p1_38,-0.3759587348017188,0,Low,Fast Recover
18,sfc_cache_p2_43,True,True,Yes,-0.43486385525817894,9.179115295410156e-05,EC_TC_region_2_43,-0.43486385525817894,0,Medium,Fast Recover
