crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_cache_p2_5,True,True,Yes,0.4389587348017159,7.414817810058594e-05,RE_region_1,0.4389587348017159,0,Medium,Fast Recover
0,sfc_unique_p1_2,True,True,Yes,-0.6400082072198003,5.602836608886719e-05,UNI_p1_2,-0.6400082072198003,0,Low,Fast Recover
0,sfc_unique_p1_4,True,True,Yes,0.0,4.863739013671875e-05,EC_TC_p1_4,0.0,0,Medium,Fast Recover
1,sfc_unique_p2_6,True,False,N/A,-42.54704337081888,0.022516489028930664,N/A,-42.54704337081888,-21.0,High,Slow Recover
1,sfc_unique_p1_5,True,False,N/A,-40.86683758586537,0.04419350624084473,N/A,-40.86683758586537,-21.0,High,Slow Recover
1,sfc_cache_p4_3,True,False,N/A,-39.146832424711626,0.06554174423217773,N/A,-39.146832424711626,-10.0,High,Slow Recover
1,sfc_cache_p4_2,True,False,N/A,-39.353077186086196,0.08791995048522949,N/A,-39.353077186086196,-10.0,High,Slow Recover
1,sfc_cache_p4_1,True,False,N/A,-39.47746382170791,0.11019468307495117,N/A,-39.47746382170791,-10.0,High,Slow Recover
1,sfc_cache_p3_5,True,False,N/A,-41.2666749311001,0.13294720649719238,N/A,-41.2666749311001,-1.67,High,Slow Recover
1,sfc_cache_p3_4,True,False,N/A,-40.75526479103429,0.15560054779052734,N/A,-40.75526479103429,-1.67,High,Slow Recover
1,sfc_cache_p3_3,True,False,N/A,-39.396832424711626,0.17897582054138184,N/A,-39.396832424711626,-10.0,High,Slow Recover
1,sfc_cache_p3_2,True,False,N/A,-43.55544821167127,0.20297026634216309,N/A,-43.55544821167127,-10.0,High,Slow Recover
1,sfc_cache_p3_1,True,False,N/A,-39.73872633352431,0.22697210311889648,N/A,-39.73872633352431,-10.0,High,Slow Recover
1,sfc_cache_p2_5,True,False,N/A,-40.975796320667094,0.2514183521270752,N/A,-40.975796320667094,-10.0,High,Slow Recover
1,sfc_cache_p2_3,True,False,N/A,-37.79794473951738,0.37180638313293457,N/A,-37.79794473951738,-6.0,High,Slow Recover
1,sfc_cache_p2_2,True,False,N/A,-38.7206561603316,0.39726924896240234,N/A,-38.7206561603316,-10.0,High,Slow Recover
1,sfc_cache_p2_1,True,False,N/A,-40.62872633352431,0.4227478504180908,N/A,-40.62872633352431,-1.67,High,Slow Recover
1,sfc_cache_p1_6,True,False,N/A,-43.65939687521246,0.44879627227783203,N/A,-43.65939687521246,-10.0,High,Slow Recover
1,sfc_cache_p1_4,True,False,N/A,-40.23878061473839,0.4754471778869629,N/A,-40.23878061473839,-6.0,High,Slow Recover
1,sfc_cache_p1_3,True,False,N/A,-39.60683242471163,0.5025639533996582,N/A,-39.60683242471163,-6.0,High,Slow Recover
1,sfc_cache_p1_2,True,False,N/A,-37.5306561603316,0.5295898914337158,N/A,-37.5306561603316,-6.0,High,Slow Recover
1,sfc_cache_p1_1,True,False,N/A,-40.43949297130597,0.5571243762969971,N/A,-40.43949297130597,-6.0,High,Slow Recover
2,sfc_cache_p1_4,True,True,Yes,0.3600710496074768,6.246566772460938e-05,RE_region_32,0.3600710496074768,0,Medium,Fast Recover
2,sfc_cache_p1_8,True,True,Yes,0.0,5.817413330078125e-05,MA_region_19,0.0,0,High,Fast Recover
2,sfc_cache_p2_8,True,True,Yes,1.6411794828908342,5.507469177246094e-05,MA_region_19,1.6411794828908342,0,Low,Fast Recover
2,sfc_cache_p3_8,True,True,Yes,1.5414369467271456,5.91278076171875e-05,MA_region_19,1.5414369467271456,0,Low,Fast Recover
2,sfc_unique_p1_4,True,True,Yes,-1.1807807956769025,5.459785461425781e-05,UNI_p1_4,-1.1807807956769025,0,High,Fast Recover
2,sfc_unique_p1_6,True,True,Yes,1.5368380605398144,4.7206878662109375e-05,UNI_p1_6,1.5368380605398144,0,High,Fast Recover
2,sfc_unique_p2_6,True,True,Yes,0.0,4.673004150390625e-05,IA_DET_FT_6,0.0,0,Medium,Fast Recover
2,sfc_unique_p2_8,True,True,Yes,-0.2076500238528851,5.650520324707031e-05,IA_DET_FT_8,-0.2076500238528851,0,Medium,Fast Recover
2,sfc_unique_p3_4,True,True,Yes,2.4027169753998123,4.6253204345703125e-05,UNI_p3_4,2.4027169753998123,0,Low,Fast Recover
3,sfc_cache_p1_8,True,True,Yes,0.2076500238528851,6.508827209472656e-05,EC_TC_region_1_8,0.2076500238528851,0,High,Fast Recover
3,sfc_unique_p1_6,True,True,Yes,1.147817737719791,5.817413330078125e-05,EC_TC_p1_6,1.147817737719791,0,High,Fast Recover
