crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_cache_p4_27,True,True,Yes,-1.4203221717649939,0.00011444091796875,RE_region_16,-1.4203221717649939,0,Low,Fast Recover
0,sfc_unique_p2_27,True,True,Yes,-0.4114344865707622,9.369850158691406e-05,RE_p2_27,-0.4114344865707622,0,Medium,Fast Recover
0,sfc_unique_p3_30,True,True,Yes,-1.420322171765001,8.249282836914062e-05,RE_p3_30,-1.420322171765001,0,Low,Fast Recover
1,sfc_unique_p4_30,True,True,Yes,-0.3958661420056089,9.918212890625e-05,RE_p4_30,-0.3958661420056089,0,Low,Fast Recover
3,sfc_unique_p4_33,True,True,Yes,-0.9619761700639415,5.269050598144531e-05,RE_p4_33,-0.9619761700639415,0,Low,Fast Recover
4,sfc_cache_p4_35,True,False,N/A,-43.294751445357974,0.08967876434326172,N/A,-43.294751445357974,-1.67,High,Slow Recover
5,sfc_cache_p3_38,True,True,Yes,-1.25511827917623,9.965896606445312e-05,RE_region_19,-1.25511827917623,0,Low,Fast Recover
5,sfc_unique_p1_40,True,True,Yes,0.0,9.1552734375e-05,UNI_p1_40,0.0,0,Medium,Fast Recover
7,sfc_unique_p1_41,True,True,Yes,-1.3793484589554907,6.0558319091796875e-05,RE_p1_41,-1.3793484589554907,0,Medium,Fast Recover
7,sfc_unique_p3_42,True,True,Yes,-0.49108880954665324,4.506111145019531e-05,UNI_p3_42,-0.49108880954665324,0,Low,Fast Recover
8,sfc_unique_p4_47,True,True,Yes,-0.5320990314921659,6.318092346191406e-05,RE_p4_47,-0.5320990314921659,0,Low,Fast Recover
10,sfc_unique_p1_43,True,True,Yes,-1.685558689121315,8.392333984375e-05,RE_p1_43,-1.685558689121315,0,Low,Fast Recover
