crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
2,sfc_unique_p2_3,True,False,N/A,-40.52204888661131,0.018907785415649414,N/A,-40.52204888661131,-21.0,High,Slow Recover
2,sfc_cache_p4_5,True,False,N/A,-42.56874623082373,0.0365605354309082,N/A,-42.56874623082373,-10.0,High,Slow Recover
2,sfc_cache_p4_4,True,False,N/A,-42.20001687284588,0.05510854721069336,N/A,-42.20001687284588,-6.0,High,Slow Recover
2,sfc_cache_p3_5,True,False,N/A,-41.95277108563404,0.07391119003295898,N/A,-41.95277108563404,-10.0,High,Slow Recover
2,sfc_cache_p3_4,True,False,N/A,-44.28843789860046,0.09305524826049805,N/A,-44.28843789860046,-6.0,High,Slow Recover
2,sfc_cache_p3_2,True,False,N/A,-39.89481459250073,0.11265993118286133,N/A,-39.89481459250073,-6.0,High,Slow Recover
2,sfc_cache_p2_5,True,False,N/A,-39.468746230823726,0.1327347755432129,N/A,-39.468746230823726,-6.0,High,Slow Recover
2,sfc_cache_p1_5,True,False,N/A,-40.358746230823726,0.1533522605895996,N/A,-40.358746230823726,-6.0,High,Slow Recover
3,sfc_unique_p1_14,True,True,Yes,0.40443694672715935,0.00011038780212402344,IA_DET_FT_14,0.40443694672715935,0,Medium,Fast Recover
4,sfc_unique_p4_21,True,False,N/A,-41.531435467257936,0.029253005981445312,N/A,-41.531435467257936,-21.0,High,Slow Recover
4,sfc_unique_p4_19,True,False,N/A,-41.042318209998236,0.05740499496459961,N/A,-41.042318209998236,-21.0,High,Slow Recover
4,sfc_unique_p4_17,True,False,N/A,-42.58675629158324,0.08608460426330566,N/A,-42.58675629158324,-21.0,High,Slow Recover
4,sfc_unique_p4_16,True,False,N/A,-44.17231820999823,0.11485552787780762,N/A,-44.17231820999823,-21.0,High,Slow Recover
4,sfc_unique_p3_21,True,False,N/A,-42.65666882947629,0.1441195011138916,N/A,-42.65666882947629,-21.0,High,Slow Recover
4,sfc_unique_p2_20,True,False,N/A,-39.61251810292199,0.17346882820129395,N/A,-39.61251810292199,-21.0,High,Slow Recover
4,sfc_unique_p2_19,True,False,N/A,-34.50453987447773,0.30362844467163086,N/A,-34.50453987447773,-21.0,High,Slow Recover
4,sfc_unique_p2_17,True,False,N/A,-40.36675629158324,0.33493542671203613,N/A,-40.36675629158324,-21.0,High,Slow Recover
4,sfc_unique_p1_19,True,False,N/A,-38.26005569818182,0.3658576011657715,N/A,-38.26005569818182,-21.0,High,Slow Recover
4,sfc_unique_p1_16,True,False,N/A,-39.94680238629414,0.39661502838134766,N/A,-39.94680238629414,-21.0,High,Slow Recover
4,sfc_cache_p4_22,True,False,N/A,-42.678722295759904,0.42833542823791504,N/A,-42.678722295759904,-6.0,High,Slow Recover
4,sfc_cache_p4_20,True,False,N/A,-43.28775146514034,0.4601590633392334,N/A,-43.28775146514034,-1.67,High,Slow Recover
4,sfc_cache_p3_17,True,False,N/A,-44.06675629158324,0.4917128086090088,N/A,-44.06675629158324,-1.67,High,Slow Recover
4,sfc_cache_p2_22,True,False,N/A,-44.348675066191156,0.5244300365447998,N/A,-44.348675066191156,-6.0,High,Slow Recover
4,sfc_cache_p1_22,True,False,N/A,-43.372922074896366,0.5574243068695068,N/A,-43.372922074896366,-6.0,High,Slow Recover
4,sfc_cache_p1_18,True,False,N/A,-43.5100304849191,0.589714527130127,N/A,-43.5100304849191,-1.67,High,Slow Recover
5,sfc_unique_p3_20,True,True,Yes,0.316396028105153,7.081031799316406e-05,IA_DET_FT_20,0.316396028105153,0,Low,Fast Recover
6,sfc_unique_p4_24,True,False,N/A,-42.97717687873689,0.037127017974853516,N/A,-42.97717687873689,-21.0,High,Slow Recover
6,sfc_unique_p2_24,True,False,N/A,-43.09717687873689,0.07345867156982422,N/A,-43.09717687873689,-21.0,High,Slow Recover
6,sfc_unique_p1_24,True,False,N/A,-41.968755852982305,0.10937714576721191,N/A,-41.968755852982305,-21.0,High,Slow Recover
7,sfc_cache_p1_20,True,True,Yes,0.7968876851942426,0.00010442733764648438,RE_region_32,0.7968876851942426,0,High,Fast Recover
7,sfc_cache_p1_24,True,True,Yes,0.7609737128095091,8.58306884765625e-05,EC_TC_region_1_24,0.7609737128095091,0,Low,Fast Recover
7,sfc_cache_p3_21,True,True,Yes,-0.3952333622183488,8.273124694824219e-05,MA_region_17,-0.3952333622183488,0,Low,Fast Recover
7,sfc_cache_p3_23,True,True,Yes,1.6634248311269317,9.489059448242188e-05,MA_region_4,1.6634248311269317,0,High,Fast Recover
7,sfc_cache_p4_23,True,True,Yes,0.4670291495980692,8.702278137207031e-05,RE_region_4,0.4670291495980692,0,High,Fast Recover
7,sfc_cache_p4_25,True,True,Yes,1.6634248311269317,8.487701416015625e-05,RE_region_11,1.6634248311269317,0,High,Fast Recover
7,sfc_unique_p1_24,True,True,Yes,-0.3309051204564639,8.392333984375e-05,IA_DET_FT_24,-0.3309051204564639,0,Medium,Fast Recover
7,sfc_unique_p4_23,True,True,Yes,0.0,7.224082946777344e-05,EC_TC_p4_23,0.0,0,Low,Fast Recover
7,sfc_unique_p1_22,True,False,N/A,-42.79851211876915,0.055463552474975586,N/A,-42.79851211876915,-21.0,High,Slow Recover
7,sfc_cache_p4_24,True,False,N/A,-43.479038314468056,0.10781526565551758,N/A,-43.479038314468056,-10.0,High,Slow Recover
7,sfc_cache_p4_22,True,False,N/A,-44.249909877702116,0.16368651390075684,N/A,-44.249909877702116,-1.67,High,Slow Recover
7,sfc_cache_p4_21,True,False,N/A,-42.19666882947629,0.2174689769744873,N/A,-42.19666882947629,-6.0,High,Slow Recover
7,sfc_cache_p4_20,True,False,N/A,-42.02954725252005,0.2711513042449951,N/A,-42.02954725252005,-10.0,High,Slow Recover
7,sfc_cache_p3_25,True,False,N/A,-43.16898339841442,0.3254110813140869,N/A,-43.16898339841442,-10.0,High,Slow Recover
7,sfc_cache_p3_24,True,False,N/A,-42.56903831446805,0.5611612796783447,N/A,-42.56903831446805,-6.0,High,Slow Recover
7,sfc_cache_p3_20,True,False,N/A,-41.12251810292199,0.6165189743041992,N/A,-41.12251810292199,-10.0,High,Slow Recover
7,sfc_cache_p2_25,True,False,N/A,-43.75601254801248,0.6760189533233643,N/A,-43.75601254801248,-10.0,High,Slow Recover
7,sfc_cache_p2_24,True,False,N/A,-40.968755852982305,0.7484438419342041,N/A,-40.968755852982305,-10.0,High,Slow Recover
7,sfc_cache_p2_23,True,False,N/A,-41.877046022443935,0.8225407600402832,N/A,-41.877046022443935,-10.0,High,Slow Recover
7,sfc_cache_p2_22,True,False,N/A,-41.82393370763818,0.8980612754821777,N/A,-41.82393370763818,-6.0,High,Slow Recover
7,sfc_cache_p2_21,True,False,N/A,-43.253697979074346,0.9564528465270996,N/A,-43.253697979074346,-5.67,High,Slow Recover
