crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1771178841.9060085,2,1,0,1,0,19.7135,0.0000,3.33,0.0000
1,1771178872.9959328,2,1,0,1,0,19.6398,18.3159,2.50,-1.3240
2,1771178878.486714,2,4,0,4,0,18.4570,18.5632,10.53,-0.0421
3,1771178933.9358523,2,2,0,2,0,18.9682,18.8020,3.57,-0.1662
4,1771179007.1865442,2,8,0,8,0,18.4656,18.8840,18.18,0.4184
5,1771179125.3774142,2,17,0,17,0,18.2641,18.5498,42.50,0.2857
6,1771179153.6380103,2,12,0,12,0,18.3433,18.3387,30.00,-0.0046
7,1771179244.8361316,2,4,0,4,0,19.7267,19.3041,12.50,-0.4226
8,1771179302.0263119,2,3,0,3,0,19.1900,18.9091,7.50,-0.2809
9,1771179304.9978914,2,10,0,10,0,18.5755,18.5672,29.41,-0.1818
10,1771179334.9762957,2,6,0,6,0,18.0428,18.4703,15.00,0.4275
11,1771179375.296971,2,12,0,12,0,18.4055,18.7021,30.00,0.2966
12,1771179403.3670988,2,11,0,11,0,18.0068,17.9390,27.50,-0.0149
13,1771179411.9478312,2,6,0,6,0,19.0997,18.6059,13.04,-0.5713
14,1771179523.0755527,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
15,1771179554.4855528,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
16,1771179570.9591498,2,14,0,14,0,19.7291,19.3348,38.89,-0.2827
17,1771179585.1877205,2,6,0,6,0,20.1925,18.5421,23.08,-1.4590
18,1771179667.4759166,2,2,0,2,0,20.9282,20.1589,5.56,-1.5886
19,1771179672.1471834,2,5,0,5,0,19.0588,18.4255,14.71,0.0000
