crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_9,True,False,N/A,-8.21570572203471,0.053913116455078125,N/A,-8.21570572203471,-21.0,Low,Slow Recover
1,sfc_unique_p2_9,True,True,Yes,-0.7505114218566433,7.390975952148438e-05,UNI_p2_9,-0.7505114218566433,0,Low,Fast Recover
2,sfc_cache_p4_17,True,True,Yes,0.0,5.793571472167969e-05,EC_TC_region_4_17,0.0,0,Medium,Fast Recover
2,sfc_unique_p1_17,True,True,Yes,-0.3695377090471297,5.078315734863281e-05,UNI_p1_17,-0.3695377090471297,0,Low,Fast Recover
2,sfc_unique_p4_15,True,True,Yes,-1.2968638552581826,4.935264587402344e-05,EC_TC_p4_15,-1.2968638552581826,0,Medium,Fast Recover
3,sfc_cache_p3_19,True,True,Yes,1.7763568394002505e-15,9.965896606445312e-05,IA_DET_FT_19,1.7763568394002505e-15,0,Medium,Fast Recover
3,sfc_cache_p4_20,True,True,Yes,-0.47224891004022496,0.0002334117889404297,RE_region_7,-0.47224891004022496,0,Medium,Fast Recover
3,sfc_unique_p3_21,True,True,Yes,0.0,8.988380432128906e-05,EC_TC_p3_21,0.0,0,High,Fast Recover
8,sfc_cache_p3_33,True,True,Yes,1.5903360215802795,8.869171142578125e-05,RE_region_29,1.5903360215802795,0,High,Fast Recover
8,sfc_unique_p3_33,True,True,Yes,-0.4619011460104119,7.605552673339844e-05,EC_TC_p3_33,-0.4619011460104119,0,Low,Fast Recover
