No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1762817108.6219654,0,1,0.0328,0.0,0.0025,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,5.35,3.87,1.48,None,0.0002713203430175781,10.695,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,15.5,0.0,16.5,0.0769,1.0,0.04,0.0356,2057.9925708094725,10.0,2067.9925708094725
0,1762817108.6228487,0.0,1,0.0328,0.0,0.0025,0.0249,3.3479,0.0,2.4947,0.0,0.0,0.0,7.65,5.21,2.44,None,0.0002713203430175781,9.18,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,15.5,0.0,16.5,0.0769,1.0,0.04,0.0356,2057.9925708094725,10.0,2067.9925708094725
0,1762817108.6468456,0.0,2,0.055,0.0,0.0051,0.0249,5.7961,0.0,2.4947,0.0,0.0,0.0,5.38,3.87,1.51,None,0.0505831241607666,9.293,True,None,sfc_cache_p2_1,0,None,8.33,0,33.0,5,4,0,0,0,False,100.0,13.4175,0.0,8.25,0.0714,1.0,0.0385,0.0356,2076.070654697415,20.0,2096.070654697415
0,1762817108.6475337,0.0,2,0.055,0.0,0.0051,0.0249,5.7961,0.0,2.4947,0.0,0.0,0.0,7.72,5.21,2.5,None,0.0505831241607666,8.991,True,None,sfc_unique_p2_1,0,None,8.33,0,33.0,5,4,0,0,0,False,100.0,13.4175,0.0,8.25,0.0714,1.0,0.0385,0.0356,2076.070654697415,20.0,2096.070654697415
0,1762817108.664981,0.0,3,0.0758,0.0,0.0076,0.0249,8.2444,0.0,2.4947,0.0,0.0,0.0,5.38,3.87,1.51,None,0.07519078254699707,7.308,True,None,sfc_cache_p3_1,0,None,16.66,0,66.0,9,6,0,0,0,False,100.0,12.723333333333334,0.0,5.5,0.0667,1.0,0.037,0.0356,2099.7546819377803,30.0,2129.7546819377803
0,1762817108.66539,0.0,3,0.0758,0.0,0.0076,0.0249,8.2444,0.0,2.4947,0.0,0.0,0.0,7.72,5.21,2.51,None,0.07519078254699707,5.271,True,None,sfc_unique_p3_1,0,None,16.66,0,66.0,9,6,0,0,0,False,100.0,12.723333333333334,0.0,5.5,0.0667,1.0,0.037,0.0356,2099.7546819377803,30.0,2129.7546819377803
0,1762817108.6854415,0.1,4,0.0959,0.0,0.0101,0.0249,10.6927,0.0,2.4947,0.0,0.0,0.0,5.35,3.87,1.48,None,0.09275674819946289,9.373,True,None,sfc_cache_p4_1,0,None,24.99,0,99.0,13,8,0,0,0,False,100.0,12.37625,0.0,4.125,0.0625,1.0,0.0357,0.0356,2110.0,40.0,2150.0
0,1762817108.6858358,0.1,4,0.0959,0.0,0.0101,0.0249,10.6927,0.0,2.4947,0.0,0.0,0.0,7.65,5.21,2.44,None,0.09275674819946289,6.086,True,None,sfc_unique_p4_1,0,None,24.99,0,99.0,13,8,0,0,0,False,100.0,12.37625,0.0,4.125,0.0625,1.0,0.0357,0.0356,2110.0,40.0,2150.0
0,1762817108.6996944,0.1,5,0.1158,0.0,0.0127,0.0249,13.141,0.0,2.4947,0.0,0.0,0.0,5.39,3.87,1.52,None,0.11319661140441895,5.777,True,None,sfc_cache_p5_1,0,None,33.32,0,132.0,17,10,0,0,0,False,100.0,12.168000000000001,0.0,3.3,0.0588,1.0,0.0345,0.0356,2110.0,50.0,2160.0
0,1762817108.70013,0.1,5,0.1158,0.0,0.0127,0.0249,13.141,0.0,2.4947,0.0,0.0,0.0,7.74,5.21,2.53,None,0.11319661140441895,5.451,True,None,sfc_unique_p5_1,0,None,33.32,0,132.0,17,10,0,0,0,False,100.0,12.168000000000001,0.0,3.3,0.0588,1.0,0.0345,0.0356,2110.0,50.0,2160.0
