crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769883202.5685117,2,4,4,0,0,37.2731,0.0000,15.38,0.0000
1,1769883207.7903967,2,37,37,0,0,35.7794,0.0000,925.00,0.0000
2,1769883215.21827,2,5,5,0,0,37.5407,0.0000,25.00,0.0000
3,1769883242.6282423,2,6,6,0,0,37.3942,0.0000,15.79,0.0000
4,1769883484.5986252,2,5,5,0,0,37.3352,0.0000,10.87,0.0000
5,1769883519.3186204,2,10,10,0,0,36.8847,0.0000,20.00,0.0000
6,1769883523.8991125,2,9,9,0,0,36.0457,0.0000,21.43,0.0000
7,1769883557.6400552,2,36,36,0,0,36.5708,0.0000,360.00,0.0000
8,1769883576.6185627,2,7,7,0,0,37.3117,0.0000,16.67,0.0000
9,1769883663.6203063,2,42,42,0,0,36.0379,0.0000,161.54,0.0000
10,1769883665.818977,2,9,9,0,0,36.6235,0.0000,17.31,0.0000
11,1769883702.6090364,2,6,6,0,0,37.3304,0.0000,13.04,0.0000
12,1769883862.0884767,2,3,3,0,0,36.5877,0.0000,7.89,0.0000
13,1769883875.0887153,2,7,7,0,0,37.6695,0.0000,15.91,0.0000
14,1769883924.4440932,2,6,6,0,0,37.9578,0.0000,11.11,0.0000
15,1769883924.9699607,2,8,8,0,0,36.9027,0.0000,16.00,0.0000
