crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769883010.2378178,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769883085.0293937,2,10,0,10,0,39.6011,0.0000,31.25,0.0000
2,1769883099.3901417,2,13,0,13,0,41.3676,0.0000,40.62,0.0000
3,1769883137.3187275,2,11,0,11,0,40.8105,0.0000,27.50,0.0000
4,1769883157.269539,2,13,0,13,0,41.8778,0.0000,32.50,0.0000
5,1769883169.289398,2,8,0,8,0,43.4770,0.0000,22.22,0.0000
6,1769883470.6796021,2,16,0,16,0,40.9674,0.0000,53.33,0.0000
7,1769883508.8483207,2,4,0,4,0,41.3130,0.0000,7.14,0.0000
8,1769883532.0917745,2,14,0,14,0,40.7750,0.0000,38.89,0.0000
9,1769883538.658343,2,4,0,4,0,43.2695,0.0000,8.70,0.0000
10,1769883559.5783727,2,6,0,6,0,40.4384,0.0000,13.64,0.0000
11,1769883571.898598,2,5,0,5,0,41.1689,0.0000,11.36,0.0000
12,1769883588.9590445,2,10,0,10,0,41.4071,0.0000,27.78,0.0000
13,1769883595.8885355,2,7,0,7,0,40.3469,0.0000,21.88,0.0000
14,1769883623.7412417,2,5,0,0,5,40.3596,0.0000,9.26,0.0000
15,1769883674.7791512,2,7,0,7,0,41.9916,0.0000,15.22,0.0000
16,1769883717.5783062,2,3,0,3,0,40.3261,0.0000,6.00,0.0000
17,1769883877.658687,2,9,0,9,0,43.5261,0.0000,32.14,0.0000
18,1769883920.6248906,2,5,0,5,0,41.0200,0.0000,13.89,0.0000
