crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769883022.2436543,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769883031.2497208,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769883116.4539936,2,2,2,0,0,21.8882,0.0000,4.55,0.0000
3,1769883125.3742785,2,4,4,0,0,23.5540,0.0000,10.00,0.0000
4,1769883170.3555899,2,11,0,11,0,23.5234,0.0000,34.38,0.0000
5,1769883172.9557917,2,22,0,22,0,23.8350,0.0000,122.22,0.0000
6,1769883186.3754632,2,18,0,18,0,23.8093,0.0000,69.23,0.0000
7,1769883279.5242574,2,4,4,0,0,23.1457,0.0000,8.70,0.0000
8,1769883292.2673867,2,23,0,23,0,23.5943,0.0000,127.78,0.0000
9,1769883295.765793,2,24,0,24,0,23.8148,0.0000,200.00,0.0000
10,1769883378.6440952,2,2,2,0,0,21.6791,0.0000,8.33,0.0000
11,1769883461.3563392,2,31,31,0,0,23.1074,0.0000,516.67,0.0000
12,1769883587.0184698,2,29,29,0,0,23.1464,0.0000,207.14,0.0000
13,1769883588.0337622,2,2,2,0,0,24.3976,0.0000,5.88,0.0000
14,1769883717.3441043,2,3,3,0,0,22.2316,0.0000,5.00,0.0000
15,1769883757.9465096,2,16,0,16,0,23.6874,0.0000,47.06,0.0000
16,1769883800.175235,2,15,0,15,0,23.3531,0.0000,41.67,0.0000
17,1769883849.6847036,2,6,0,6,0,23.7424,0.0000,11.54,0.0000
18,1769883872.2542775,2,5,5,0,0,24.0728,0.0000,9.26,0.0000
19,1769883924.1954732,2,15,0,15,0,23.3786,0.0000,50.00,0.0000
