crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769883047.451386,2,3,0,3,0,10.4826,0.0000,10.00,0.0000
1,1769883057.5111928,2,9,0,9,0,7.9313,0.0000,40.91,0.0000
2,1769883091.1222312,2,6,0,6,0,11.3165,0.0000,12.50,0.0000
3,1769883187.9110768,2,4,0,4,0,8.4506,0.0000,6.90,0.0000
4,1769883198.4311178,2,10,0,10,0,10.4488,0.0000,35.71,0.0000
5,1769883282.5909705,2,5,0,5,0,10.3387,0.0000,13.89,0.0000
6,1769883377.4317791,2,14,0,14,0,11.3324,0.0000,46.67,0.0000
7,1769883407.000934,2,4,0,4,0,11.8402,0.0000,7.14,0.0000
8,1769883434.7179606,2,12,0,12,0,9.6040,0.0000,28.57,0.0000
9,1769883469.6107132,2,4,0,0,4,8.6276,0.0000,7.41,0.0000
10,1769883553.7820592,2,16,0,16,0,9.0362,0.0000,50.00,0.0000
11,1769883574.741521,2,6,0,6,0,9.6991,0.0000,14.29,0.0000
12,1769883582.711111,2,5,0,5,0,8.9542,0.0000,11.36,0.0000
13,1769883644.5314965,2,4,0,4,0,11.3929,0.0000,15.38,0.0000
14,1769883695.670913,2,4,0,4,0,12.8828,0.0000,10.00,0.0000
15,1769883715.5013545,2,11,0,11,0,9.9737,0.0000,30.56,0.0000
16,1769883730.071138,2,7,0,7,0,10.0556,0.0000,15.22,0.0000
17,1769883832.1527362,2,13,0,13,0,11.2431,0.0000,130.00,0.0000
18,1769883857.4615817,2,8,0,8,0,10.6061,0.0000,16.67,0.0000
