crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769883028.3564324,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769883057.3381166,2,2,2,0,0,13.7424,0.0000,6.25,0.0000
2,1769883224.9284904,2,10,10,0,0,12.8026,0.0000,22.73,0.0000
3,1769883250.9471223,2,4,0,4,0,14.4136,0.0000,10.53,0.0000
4,1769883312.7870214,2,2,0,2,0,12.9464,0.0000,4.00,0.0000
5,1769883312.9310553,2,37,37,0,0,12.4722,0.0000,370.00,0.0000
6,1769883359.057274,2,4,4,0,0,14.8785,0.0000,12.50,0.0000
7,1769883441.7284927,2,10,10,0,0,14.8598,0.0000,23.81,0.0000
8,1769883454.349639,2,29,0,29,0,11.9556,0.0000,207.14,0.0000
9,1769883462.8872993,2,6,6,0,0,14.3162,0.0000,16.67,0.0000
10,1769883480.798201,2,22,0,22,0,12.9194,0.0000,100.00,0.0000
11,1769883635.589114,2,25,25,0,0,12.1517,0.0000,416.67,0.0000
12,1769883669.50984,2,20,0,20,0,13.2290,0.0000,83.33,0.0000
13,1769883672.8174539,2,7,7,0,0,12.4321,0.0000,16.67,0.0000
14,1769883690.107848,2,17,0,17,0,13.3133,0.0000,56.67,0.0000
15,1769883708.057381,2,10,0,10,0,11.8568,0.0000,33.33,0.0000
16,1769883858.5389757,2,13,0,13,0,13.0287,0.0000,36.11,0.0000
17,1769883866.7479374,2,7,0,7,0,11.7983,0.0000,15.91,0.0000
18,1769883887.9992015,2,31,31,0,0,12.2642,0.0000,258.33,0.0000
19,1769883984.4208102,2,17,0,17,0,13.0534,0.0000,44.74,0.0000
