crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769883007.7344785,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769883015.2144659,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
2,1769883163.1951482,2,5,0,5,0,37.8674,0.0000,12.50,0.0000
3,1769883174.7454097,2,3,0,3,0,36.5415,0.0000,6.52,0.0000
4,1769883205.3051856,2,5,0,5,0,36.4515,0.0000,11.90,0.0000
5,1769883331.9865742,2,12,0,12,0,35.8402,0.0000,23.08,0.0000
6,1769883369.794958,2,3,0,3,0,37.7556,0.0000,4.84,0.0000
7,1769883468.6958072,2,6,0,6,0,36.9884,0.0000,13.04,0.0000
8,1769883521.3353047,2,7,0,7,0,37.3508,0.0000,17.50,0.0000
9,1769883558.4251266,2,4,0,4,0,37.7298,0.0000,8.70,0.0000
10,1769883631.0473733,2,15,0,15,0,37.1178,0.0000,46.88,0.0000
11,1769883654.425198,2,6,0,6,0,34.1446,0.0000,11.11,0.0000
12,1769883679.7151163,2,3,0,0,3,36.2213,0.0000,6.00,0.0000
13,1769883695.7457428,2,5,0,5,0,37.8434,0.0000,13.16,0.0000
14,1769883819.3568046,2,12,0,12,0,37.3157,0.0000,28.57,0.0000
15,1769883834.1051357,2,4,0,4,0,37.3187,0.0000,8.33,0.0000
16,1769883834.5062962,2,17,0,17,0,35.8023,0.0000,53.12,0.0000
17,1769883896.5855567,2,5,0,5,0,36.8337,0.0000,12.50,0.0000
18,1769883911.065223,2,2,0,2,0,39.2194,0.0000,5.26,0.0000
