crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769883126.932377,2,4,4,0,0,17.1986,0.0000,9.09,0.0000
1,1769883248.1318612,2,3,3,0,0,16.9164,0.0000,7.14,0.0000
2,1769883302.5830421,2,7,7,0,0,16.1454,0.0000,15.91,0.0000
3,1769883331.6860507,2,12,12,0,0,16.4975,0.0000,23.08,0.0000
4,1769883419.5721095,2,7,7,0,0,15.6142,0.0000,13.46,0.0000
5,1769883544.1058056,2,39,39,0,0,16.1733,0.0000,216.67,0.0000
6,1769883575.5326355,2,6,6,0,0,17.2439,0.0000,14.29,0.0000
7,1769883640.1042712,2,4,4,0,0,15.7031,0.0000,8.70,0.0000
8,1769883672.881913,2,4,4,0,0,18.8278,0.0000,14.29,0.0000
9,1769883713.1057546,2,39,39,0,0,15.8085,0.0000,390.00,0.0000
10,1769883773.4730084,2,8,8,0,0,17.1045,0.0000,20.00,0.0000
11,1769883839.3745952,2,38,38,0,0,16.2568,0.0000,950.00,0.0000
12,1769883851.9796267,2,8,8,0,0,18.0199,0.0000,19.05,0.0000
13,1769883878.512196,2,4,4,0,0,17.3912,0.0000,8.70,0.0000
14,1769883971.3221862,2,7,7,0,0,16.8084,0.0000,12.96,0.0000
