No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption
0,1768841778.0395129,0,1,0.0068,0.0681,0.0038,0.0249,0.0,6.815,2.6987,24.0,0.0,0.0,5.81,2.79,3.02,None,8.58306884765625e-05,15.947,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,True,100.0,3.0,12.5,16.5,0.0833,0.0909,0.0435,0.0245,1930.9425785482124,10.0,1940.9425785482124
0,1768841778.0400717,0.0,1,0.0068,0.0681,0.0038,0.0249,0.0,6.815,2.6987,24.0,0.0,0.0,2.74,0.25,2.49,None,8.58306884765625e-05,13.391,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,True,100.0,3.0,12.5,16.5,0.0833,0.0909,0.0435,0.0245,1930.9425785482124,10.0,1940.9425785482124
0,1768841778.0630918,0.0,2,0.0132,0.1363,0.0082,0.0499,0.0,13.6299,5.3974,24.0,0.0,0.0,5.68,2.79,2.89,None,0.055312395095825195,8.418,True,None,sfc_cache_p2_1,0,None,0,0,0,2,4,0,0,0,True,100.0,3.0,12.5,16.5,0.1538,0.1066,0.0833,0.0282,1965.4171180931744,20.0,1985.4171180931744
0,1768841778.0635257,0.0,2,0.0132,0.1363,0.0082,0.0499,0.0,13.6299,5.3974,24.0,0.0,0.0,2.62,0.25,2.37,None,0.055312395095825195,9.493,True,None,sfc_unique_p2_1,0,None,0,0,0,2,4,0,0,0,True,100.0,3.0,12.5,16.5,0.1538,0.1066,0.0833,0.0282,1965.4171180931744,20.0,1985.4171180931744
0,1768841778.0829775,0.0,3,0.013,0.2208,0.0177,0.0748,0.0,22.0805,8.0962,17.4545,0.0,0.0,1.92,0.21,1.7,None,0.07870817184448242,7.497,True,None,sfc_cache_p3_1,0,None,0,0,0,3,6,0,0,0,True,100.0,2.0,13.5,16.5,0.1429,0.1682,0.12,0.0374,1998.242145178765,30.0,2028.242145178765
0,1768841778.0833883,0.0,3,0.013,0.2208,0.0177,0.0748,0.0,22.0805,8.0962,17.4545,0.0,0.0,2.88,0.25,2.63,None,0.07870817184448242,8.378,True,None,sfc_unique_p3_1,0,None,0,0,0,3,6,0,0,0,True,100.0,2.0,13.5,16.5,0.1429,0.1682,0.12,0.0374,1998.242145178765,30.0,2028.242145178765
0,1768841778.1055732,0.1,4,0.0316,0.2562,0.0261,0.0998,0.0,25.6243,10.7949,32.0,0.0,0.0,6.98,2.76,4.22,None,0.09849810600280762,7.682,True,None,sfc_cache_p4_1,0,None,0,0,0,4,8,0,0,0,True,100.0,3.75,11.75,16.5,0.1515,0.1991,0.1538,0.0377,2025.5985915492956,48.0,2073.5985915492956
0,1768841778.1059508,0.1,4,0.0316,0.2562,0.0261,0.0998,0.0,25.6243,10.7949,32.0,0.0,0.0,12.93,5.45,7.48,None,0.09849810600280762,11.834,True,None,sfc_unique_p4_1,0,None,0,0,0,4,8,0,0,0,True,100.0,3.75,11.75,16.5,0.1515,0.1991,0.1538,0.0377,2025.5985915492956,48.0,2073.5985915492956
0,1768841778.1301417,0.1,5,0.0533,0.2808,0.035,0.1247,0.4673,28.0776,13.4936,40.4211,0.0,0.0,6.62,3.43,3.19,None,0.12104916572570801,9.29,True,None,sfc_cache_p5_1,0,None,0,0,0,6,10,0,0,0,True,100.0,5.2,10.3,16.5,0.2063,0.2066,0.1736,0.0371,2043.1558582262808,66.0,2109.1558582262805
0,1768841778.1308625,0.1,5,0.0533,0.2808,0.035,0.1247,0.4673,28.0776,13.4936,40.4211,0.0,0.0,11.53,5.45,6.08,None,0.12104916572570801,10.55,True,None,sfc_unique_p5_1,0,None,0,0,0,6,10,0,0,0,True,100.0,5.2,10.3,16.5,0.2063,0.2066,0.1736,0.0371,2043.1558582262808,66.0,2109.1558582262805
