No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760578350.8260658,0,1,0.0234,0.0167,0.0249,2.3435,2.4947,0.0,0.0,10.77,None,None,10.226,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2089.165633715525
0,1760578350.826468,0.0,1,0.0234,0.0167,0.0249,2.3435,2.4947,0.0,0.0,16.97,None,None,11.149,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2089.165633715525
0,1760578350.856329,0.0,2,0.0438,0.0321,0.0249,4.3846,2.4947,0.0,0.0,9.35,None,None,9.791,True,None,sfc_cache_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2133.8896808180975
0,1760578350.8566458,0.0,2,0.0438,0.0321,0.0249,4.3846,2.4947,0.0,0.0,14.12,None,None,10.704,True,None,sfc_unique_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2133.8896808180975
0,1760578350.8851254,0.1,3,0.061,0.0474,0.0249,6.0984,2.4947,0.0,0.0,8.9,None,None,9.848,True,None,sfc_cache_p3_1,0,None,12.33,66.0,7,6,0,0,0,False,100.0,13.445,5.5,2161.613727920669
0,1760578350.8853872,0.1,3,0.061,0.0474,0.0249,6.0984,2.4947,0.0,0.0,13.23,None,None,10.827,True,None,sfc_unique_p3_1,0,None,12.33,66.0,7,6,0,0,0,False,100.0,13.445,5.5,2161.613727920669
0,1760578350.9148698,0.1,4,0.0781,0.0627,0.0249,7.8122,2.4947,0.0,0.0,8.89,None,None,9.811,True,None,sfc_cache_p4_1,0,None,20.66,99.0,11,8,0,0,0,False,100.0,12.9175,4.125,2191.9120622869536
0,1760578350.915139,0.1,4,0.0781,0.0627,0.0249,7.8122,2.4947,0.0,0.0,13.01,None,None,10.455,True,None,sfc_unique_p4_1,0,None,20.66,99.0,11,8,0,0,0,False,100.0,12.9175,4.125,2191.9120622869536
0,1760578350.9424808,0.1,5,0.0953,0.0779,0.0249,9.526,2.4947,0.0,0.0,9.28,None,None,10.198,True,None,sfc_cache_p5_1,0,None,28.99,132.0,15,10,0,0,0,False,100.0,12.601,3.3,2223.283966532383
0,1760578350.942768,0.1,5,0.0953,0.0779,0.0249,9.526,2.4947,0.0,0.0,15.22,None,None,10.383,True,None,sfc_unique_p5_1,0,None,28.99,132.0,15,10,0,0,0,False,100.0,12.601,3.3,2223.283966532383
0,1760578350.9719396,0.1,6,0.1124,0.0931,0.0249,11.2398,2.4947,0.0,0.0,9.06,None,None,10.035,True,None,sfc_cache_p6_1,0,None,37.32,165.0,19,12,0,0,0,False,100.0,12.39,2.75,2241.2565850635265
0,1760578350.9722095,0.1,6,0.1124,0.0931,0.0249,11.2398,2.4947,0.0,0.0,14.78,None,None,10.492,True,None,sfc_unique_p6_1,0,None,37.32,165.0,19,12,0,0,0,False,100.0,12.39,2.75,2241.2565850635265
0,1760578373.8399942,23.0,6,0.1358,0.1116,0.0499,13.5833,4.9894,0.0,0.0,8.31,None,None,16.28,True,None,sfc_cache_p1_2,0,None,37.32,165.0,19,14,0,0,0,False,100.0,12.834285714285715,4.714285714285714,2286.1422011125655
0,1760578373.8405018,23.0,6,0.1358,0.1116,0.0499,13.5833,4.9894,0.0,0.0,14.73,None,None,17.04,True,None,sfc_unique_p1_2,0,None,37.32,165.0,19,14,0,0,0,False,100.0,12.834285714285715,4.714285714285714,2286.1422011125655
0,1760578373.8866394,23.1,7,0.156,0.1292,0.0748,15.5995,7.4841,0.0,0.0,8.26,None,None,16.121,True,None,sfc_cache_p2_2,0,None,41.65,165.0,22,16,0,0,0,False,100.0,12.896875,6.1875,2312.766728017026
0,1760578373.8871088,23.1,7,0.156,0.1292,0.0748,15.5995,7.4841,0.0,0.0,12.0,None,None,16.584,True,None,sfc_unique_p2_2,0,None,41.65,165.0,22,16,0,0,0,False,100.0,12.896875,6.1875,2312.766728017026
0,1760578373.9315367,23.1,8,0.1731,0.1467,0.0748,17.3133,7.4841,0.0,0.0,8.93,None,None,16.084,True,None,sfc_cache_p3_2,0,None,49.98,198.0,26,18,0,0,0,False,100.0,12.723333333333334,5.5,2338.7078150531756
0,1760578373.931779,23.1,8,0.1731,0.1467,0.0748,17.3133,7.4841,0.0,0.0,13.34,None,None,16.343,True,None,sfc_unique_p3_2,0,None,49.98,198.0,26,18,0,0,0,False,100.0,12.723333333333334,5.5,2338.7078150531756
0,1760578374.015736,23.2,9,0.1903,0.1641,0.0748,19.0271,7.4841,0.0,0.0,8.64,None,None,9.91,True,None,sfc_cache_p4_2,0,None,58.31,231.0,30,20,0,0,0,False,100.0,12.5845,4.95,2363.6858091650183
0,1760578374.0162222,23.2,9,0.1903,0.1641,0.0748,19.0271,7.4841,0.0,0.0,15.26,None,None,10.138,True,None,sfc_unique_p4_2,0,None,58.31,231.0,30,20,0,0,0,False,100.0,12.5845,4.95,2363.6858091650183
0,1760578374.0572078,23.2,10,0.2107,0.1815,0.0748,21.0682,7.4841,0.0,0.0,8.73,None,None,15.888,True,None,sfc_cache_p5_2,0,None,62.31,264.0,33,22,0,0,0,False,100.0,12.667727272727273,4.5,2403.0181774780167
0,1760578374.0574856,23.2,10,0.2107,0.1815,0.0748,21.0682,7.4841,0.0,0.0,12.14,None,None,10.653,True,None,sfc_unique_p5_2,0,None,62.31,264.0,33,22,0,0,0,False,100.0,12.667727272727273,4.5,2403.0181774780167
0,1760578374.0942438,23.3,11,0.2278,0.1989,0.0748,22.782,7.4841,0.0,0.0,8.95,None,None,15.595,True,None,sfc_cache_p6_2,0,None,70.64,297.0,37,24,0,0,0,False,100.0,12.556666666666667,4.125,2404.95092782626
0,1760578374.094502,23.3,11,0.2278,0.1989,0.0748,22.782,7.4841,0.0,0.0,12.58,None,None,9.621,True,None,sfc_unique_p6_2,0,None,70.64,297.0,37,24,0,0,0,False,100.0,12.556666666666667,4.125,2404.95092782626
0,1760578397.84335,47.0,11,0.2513,0.2246,0.0998,25.1255,9.9788,0.0,0.0,8.44,None,None,15.433,True,None,sfc_cache_p1_3,0,None,70.64,297.0,38,26,0,0,0,False,100.0,12.783076923076923,5.076923076923077,2443.0642229818086
0,1760578397.8438315,47.0,11,0.2513,0.2246,0.0998,25.1255,9.9788,0.0,0.0,10.43,None,None,14.966,True,None,sfc_unique_p1_3,0,None,70.64,297.0,38,26,0,0,0,False,100.0,12.783076923076923,5.076923076923077,2443.0642229818086
0,1760578397.8892355,47.1,12,0.2714,0.2482,0.1247,27.1417,12.4735,0.0,0.0,7.88,None,None,15.268,True,None,sfc_cache_p2_3,0,None,74.97,297.0,41,28,0,0,0,False,100.0,12.8225,5.892857142857143,2479.5311011740387
0,1760578397.8896825,47.1,12,0.2714,0.2482,0.1247,27.1417,12.4735,0.0,0.0,9.56,None,None,14.916,True,None,sfc_unique_p2_3,0,None,74.97,297.0,41,28,0,0,0,False,100.0,12.8225,5.892857142857143,2479.5311011740387
0,1760578397.932913,47.1,13,0.2886,0.2719,0.1247,28.8555,12.4735,0.0,0.0,8.66,None,None,15.33,True,None,sfc_cache_p3_3,0,None,83.3,330.0,45,30,0,0,0,False,100.0,12.723333333333333,5.5,2525.5073432418303
0,1760578397.9333723,47.1,13,0.2886,0.2719,0.1247,28.8555,12.4735,0.0,0.0,11.12,None,None,14.977,True,None,sfc_unique_p3_3,0,None,83.3,330.0,45,30,0,0,0,False,100.0,12.723333333333333,5.5,2525.5073432418303
0,1760578397.9768648,47.2,14,0.3057,0.2956,0.1247,30.5692,12.4735,0.0,0.0,8.16,None,None,15.347,True,None,sfc_cache_p4_3,0,None,91.63,363.0,49,32,0,0,0,False,100.0,12.6365625,5.15625,2558.8806600658513
0,1760578397.9773066,47.2,14,0.3057,0.2956,0.1247,30.5692,12.4735,0.0,0.0,10.11,None,None,15.038,True,None,sfc_unique_p4_3,0,None,91.63,363.0,49,32,0,0,0,False,100.0,12.6365625,5.15625,2558.8806600658513
0,1760578398.0211265,47.2,15,0.3228,0.3193,0.1247,32.283,12.4735,0.0,0.0,8.2,None,None,15.319,True,None,sfc_cache_p5_3,0,None,99.96,396.0,53,34,0,0,0,False,100.0,12.56,4.852941176470588,2561.782687615766
0,1760578398.0215976,47.2,15,0.3228,0.3193,0.1247,32.283,12.4735,0.0,0.0,10.2,None,None,14.963,True,None,sfc_unique_p5_3,0,None,99.96,396.0,53,34,0,0,0,False,100.0,12.56,4.852941176470588,2561.782687615766
0,1760578398.0637538,47.2,16,0.3463,0.3307,0.1497,34.6265,14.9682,0.0,0.0,5.24,None,None,14.435,True,None,sfc_cache_p6_3,0,None,99.96,396.0,54,36,0,0,0,False,100.0,12.723333333333334,5.5,2575.3293522187687
0,1760578398.0642018,47.2,16,0.3463,0.3307,0.1497,34.6265,14.9682,0.0,0.0,7.48,None,None,13.151,True,None,sfc_unique_p6_3,0,None,99.96,396.0,54,36,0,0,0,False,100.0,12.723333333333334,5.5,2575.3293522187687
0,1760578414.8545437,64.0,16,0.3697,0.3451,0.1746,36.9701,17.463,0.0,0.0,11.43,None,None,14.513,True,None,sfc_cache_p1_4,0,None,99.96,396.0,55,38,0,0,0,False,100.0,12.869473684210528,6.078947368421052,2593.717173724812
0,1760578414.8550344,64.0,16,0.3697,0.3451,0.1746,36.9701,17.463,0.0,0.0,18.46,None,None,13.137,True,None,sfc_unique_p1_4,0,None,99.96,396.0,55,38,0,0,0,False,100.0,12.869473684210528,6.078947368421052,2593.717173724812
0,1760578414.885744,64.1,17,0.3931,0.3665,0.1996,39.3136,19.9577,0.0,0.0,10.06,None,None,8.318,True,None,sfc_cache_p2_4,0,None,99.96,396.0,57,40,0,0,0,False,100.0,13.001,6.6,2615.080030867669
0,1760578414.8860035,64.1,17,0.3931,0.3665,0.1996,39.3136,19.9577,0.0,0.0,13.1,None,None,7.787,True,None,sfc_unique_p2_4,0,None,99.96,396.0,57,40,0,0,0,False,100.0,13.001,6.6,2615.080030867669
0,1760578414.911636,64.1,18,0.4135,0.3849,0.1996,41.3547,19.9577,0.0,0.0,12.06,None,None,8.09,True,None,sfc_cache_p3_4,0,None,103.96,429.0,60,42,0,0,0,False,100.0,13.024761904761904,6.285714285714286,2627.3686022962406
0,1760578414.9118824,64.1,18,0.4135,0.3849,0.1996,41.3547,19.9577,0.0,0.0,13.11,None,None,7.616,True,None,sfc_unique_p3_4,0,None,103.96,429.0,60,42,0,0,0,False,100.0,13.024761904761904,6.285714285714286,2627.3686022962406
0,1760578414.9516332,64.1,19,0.434,0.4078,0.1996,43.3958,19.9577,0.0,0.0,11.35,None,None,12.862,True,None,sfc_cache_p4_4,0,None,107.96,462.0,63,44,0,0,0,False,100.0,13.046363636363635,6.0,2656.4636022962404
0,1760578414.9519098,64.1,19,0.434,0.4078,0.1996,43.3958,19.9577,0.0,0.0,14.94,None,None,9.448,True,None,sfc_unique_p4_4,0,None,107.96,462.0,63,44,0,0,0,False,100.0,13.046363636363635,6.0,2656.4636022962404
0,1760578414.9842563,64.2,20,0.4511,0.4307,0.1996,45.1096,19.9577,0.0,0.0,11.35,None,None,12.136,True,None,sfc_cache_p5_4,0,None,116.29,495.0,67,46,0,0,0,False,100.0,12.97195652173913,5.739130434782608,2674.46860229624
0,1760578414.984509,64.2,20,0.4511,0.4307,0.1996,45.1096,19.9577,0.0,0.0,14.94,None,None,7.552,True,None,sfc_unique_p5_4,0,None,116.29,495.0,67,46,0,0,0,False,100.0,12.97195652173913,5.739130434782608,2674.46860229624
0,1760578415.012083,64.2,21,0.4682,0.4532,0.1996,46.8234,19.9577,0.0,0.0,11.15,None,None,7.701,True,None,sfc_cache_p6_4,0,None,124.62,528.0,71,48,0,0,0,False,100.0,12.90375,5.5,2679.7886022962402
0,1760578415.012774,64.2,21,0.4682,0.4532,0.1996,46.8234,19.9577,0.0,0.0,14.86,None,None,7.422,True,None,sfc_unique_p6_4,0,None,124.62,528.0,71,48,0,0,0,False,100.0,12.90375,5.5,2679.7886022962402
0,1760578418.111391,67.3,21,0.4745,0.4516,0.2245,47.4531,22.4524,0.0,0.0,7.57,None,None,12.94,True,None,sfc_cache_p5_2,0,None,116.29,495.0,69,48,0,0,0,False,100.0,13.077291666666667,6.1875,2690.7393065215924
0,1760578418.1116736,67.3,21,0.4745,0.4516,0.2245,47.4531,22.4524,0.0,0.0,9.84,None,None,8.429,True,None,sfc_unique_p5_2,0,None,116.29,495.0,69,48,0,0,0,False,100.0,13.077291666666667,6.1875,2690.7393065215924
0,1760578428.1133647,77.3,21,0.4808,0.4548,0.2495,48.0829,24.9471,0.0,0.0,8.87,None,None,8.029,True,None,sfc_cache_p4_2,0,None,107.96,462.0,67,48,0,0,0,False,100.0,13.250833333333333,6.875,2693.060928561524
0,1760578428.1136663,77.3,21,0.4808,0.4548,0.2495,48.0829,24.9471,0.0,0.0,16.64,None,None,7.601,True,None,sfc_unique_p4_2,0,None,107.96,462.0,67,48,0,0,0,False,100.0,13.250833333333333,6.875,2693.060928561524
0,1760578433.1160133,82.3,21,0.467,0.4365,0.2495,46.6964,24.9471,0.0,0.0,7.55,None,None,7.825,True,None,sfc_cache_p2_2,0,None,95.3,429.0,62,46,0,0,0,False,100.0,13.428260869565218,7.173913043478261,2691.784036439562
0,1760578433.1163096,82.3,21,0.467,0.4365,0.2495,46.6964,24.9471,0.0,0.0,16.02,None,None,8.08,True,None,sfc_unique_p2_2,0,None,95.3,429.0,62,46,0,0,0,False,100.0,13.428260869565218,7.173913043478261,2691.784036439562
0,1760578433.140842,82.3,21,0.4904,0.4599,0.2744,49.0399,27.4418,0.0,0.0,8.84,None,None,7.501,True,None,sfc_cache_p1_2,0,None,95.3,429.0,64,48,0,0,0,False,100.0,13.514583333333334,7.5625,2702.616337940877
0,1760578433.1411264,82.3,21,0.4904,0.4599,0.2744,49.0399,27.4418,0.0,0.0,13.61,None,None,7.652,True,None,sfc_unique_p1_2,0,None,95.3,429.0,64,48,0,0,0,False,100.0,13.514583333333334,7.5625,2702.616337940877
0,1760578438.1362462,87.3,21,0.4637,0.4422,0.2495,46.3691,24.9471,0.0,0.0,7.75,None,None,12.622,True,None,sfc_cache_p6_2,0,None,99.63,429.0,63,46,0,0,0,False,100.0,13.334130434782608,7.173913043478261,2679.6369565633413
0,1760578438.136756,87.3,21,0.4637,0.4422,0.2495,46.3691,24.9471,0.0,0.0,13.79,None,None,12.84,True,None,sfc_unique_p6_2,0,None,99.63,429.0,63,46,0,0,0,False,100.0,13.334130434782608,7.173913043478261,2679.6369565633413
0,1760578438.1676939,87.3,21,0.4808,0.458,0.2495,48.0829,24.9471,0.0,0.0,7.7,None,None,10.301,True,None,sfc_cache_p3_2,0,None,107.96,462.0,67,48,0,0,0,False,100.0,13.250833333333333,6.875,2694.0519078092784
0,1760578438.1679883,87.3,21,0.4808,0.458,0.2495,48.0829,24.9471,0.0,0.0,10.11,None,None,7.612,True,None,sfc_unique_p3_2,0,None,107.96,462.0,67,48,0,0,0,False,100.0,13.250833333333333,6.875,2694.0519078092784
0,1760578438.8664844,88.0,21,0.5043,0.4731,0.2744,50.4264,27.4418,0.0,0.0,7.54,None,None,12.402,True,None,sfc_cache_p1_5,0,None,107.96,462.0,68,50,0,0,0,False,100.0,13.3408,7.26,2715.375619309046
0,1760578438.8667927,88.0,21,0.5043,0.4731,0.2744,50.4264,27.4418,0.0,0.0,9.76,None,None,7.504,True,None,sfc_unique_p1_5,0,None,107.96,462.0,68,50,0,0,0,False,100.0,13.3408,7.26,2715.375619309046
0,1760578438.9027097,88.1,22,0.5277,0.4897,0.2994,52.7699,29.9365,0.0,0.0,8.95,None,None,11.919,True,None,sfc_cache_p2_5,0,None,107.96,462.0,69,52,0,0,0,False,100.0,13.423846153846153,7.615384615384615,2745.066069703722
0,1760578438.902983,88.1,22,0.5277,0.4897,0.2994,52.7699,29.9365,0.0,0.0,10.49,None,None,7.388,True,None,sfc_unique_p2_5,0,None,107.96,462.0,69,52,0,0,0,False,100.0,13.423846153846153,7.615384615384615,2745.066069703722
0,1760578438.936447,88.1,23,0.5511,0.5082,0.3243,55.1134,32.4312,0.0,0.0,8.91,None,None,10.904,True,None,sfc_cache_p3_5,0,None,107.96,462.0,71,54,0,0,0,False,100.0,13.50074074074074,7.944444444444445,2778.0176251904886
0,1760578438.9366922,88.1,23,0.5511,0.5082,0.3243,55.1134,32.4312,0.0,0.0,10.49,None,None,7.587,True,None,sfc_unique_p3_5,0,None,107.96,462.0,71,54,0,0,0,False,100.0,13.50074074074074,7.944444444444445,2778.0176251904886
0,1760578438.9683478,88.1,24,0.5683,0.5268,0.3243,56.8272,32.4312,0.0,0.0,8.57,None,None,7.342,True,None,sfc_cache_p4_5,0,None,116.29,495.0,75,56,0,0,0,False,100.0,13.423392857142858,7.660714285714286,2800.9262306695164
0,1760578438.9686162,88.1,24,0.5683,0.5268,0.3243,56.8272,32.4312,0.0,0.0,9.8,None,None,7.415,True,None,sfc_unique_p4_5,0,None,116.29,495.0,75,56,0,0,0,False,100.0,13.423392857142858,7.660714285714286,2800.9262306695164
0,1760578439.0105238,88.2,25,0.5854,0.5454,0.3243,58.541,32.4312,0.0,0.0,8.91,None,None,12.148,True,None,sfc_cache_p5_5,0,None,124.62,528.0,79,58,0,0,0,False,100.0,13.351379310344827,7.396551724137931,2818.0748918674735
0,1760578439.0110013,88.2,25,0.5854,0.5454,0.3243,58.541,32.4312,0.0,0.0,10.49,None,None,11.915,True,None,sfc_unique_p5_5,0,None,124.62,528.0,79,58,0,0,0,False,100.0,13.351379310344827,7.396551724137931,2818.0748918674735
0,1760578439.0410156,88.2,26,0.6025,0.564,0.3243,60.2548,32.4312,0.0,0.0,8.91,None,None,7.298,True,None,sfc_cache_p6_5,0,None,132.95,561.0,82,60,0,0,0,False,100.0,13.284166666666666,7.15,2839.743751177178
0,1760578439.0412943,88.2,26,0.6025,0.564,0.3243,60.2548,32.4312,0.0,0.0,6.67,None,None,6.719,True,None,sfc_unique_p6_5,0,None,132.95,561.0,82,60,0,0,0,False,100.0,13.284166666666666,7.15,2839.743751177178
0,1760578443.133982,92.3,26,0.5746,0.5206,0.3493,57.4569,34.9259,0.0,0.0,8.56,None,None,11.73,True,None,sfc_cache_p5_3,0,None,107.96,462.0,72,56,0,0,0,False,100.0,13.572142857142856,8.25,2838.6274379129777
0,1760578443.134271,92.3,26,0.5746,0.5206,0.3493,57.4569,34.9259,0.0,0.0,11.27,None,None,7.953,True,None,sfc_unique_p5_3,0,None,107.96,462.0,72,56,0,0,0,False,100.0,13.572142857142856,8.25,2838.6274379129777
0,1760578443.1608622,92.3,26,0.5947,0.5473,0.3742,59.4731,37.4206,0.0,0.0,8.83,None,None,7.742,True,None,sfc_cache_p3_3,0,None,112.29,462.0,75,58,0,0,0,False,100.0,13.56396551724138,8.53448275862069,2846.285308211693
0,1760578443.1611474,92.3,26,0.5947,0.5473,0.3742,59.4731,37.4206,0.0,0.0,11.32,None,None,7.924,True,None,sfc_unique_p3_3,0,None,112.29,462.0,75,58,0,0,0,False,100.0,13.56396551724138,8.53448275862069,2846.285308211693
0,1760578443.1901178,92.4,26,0.6119,0.5712,0.3742,61.1869,37.4206,0.0,0.0,8.81,None,None,7.671,True,None,sfc_cache_p2_3,0,None,120.62,495.0,79,60,0,0,0,False,100.0,13.489666666666666,8.25,2855.820209929693
0,1760578443.1903756,92.4,26,0.6119,0.5712,0.3742,61.1869,37.4206,0.0,0.0,11.61,None,None,7.656,True,None,sfc_unique_p2_3,0,None,120.62,495.0,79,60,0,0,0,False,100.0,13.489666666666666,8.25,2855.820209929693
