No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760578335.0929725,0,1,0.0234,0.0181,0.0249,2.3435,2.4947,0.0,0.0,9.14,None,None,10.274,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2086.710518408297
0,1760578335.093383,0.0,1,0.0234,0.0181,0.0249,2.3435,2.4947,0.0,0.0,14.14,None,None,11.276,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2086.710518408297
0,1760578335.1233263,0.0,2,0.0438,0.0349,0.0249,4.3846,2.4947,0.0,0.0,9.35,None,None,10.001,True,None,sfc_cache_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2117.9794502036416
0,1760578335.1236029,0.0,2,0.0438,0.0349,0.0249,4.3846,2.4947,0.0,0.0,14.55,None,None,10.792,True,None,sfc_unique_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2117.9794502036416
0,1760578335.152256,0.1,3,0.0643,0.0516,0.0249,6.4258,2.4947,0.0,0.0,8.15,None,None,9.744,True,None,sfc_cache_p3_1,0,None,8,66.0,6,6,0,0,0,False,100.0,14.166666666666666,5.5,2151.814985465941
0,1760578335.1525838,0.1,3,0.0643,0.0516,0.0249,6.4258,2.4947,0.0,0.0,12.1,None,None,10.576,True,None,sfc_unique_p3_1,0,None,8,66.0,6,6,0,0,0,False,100.0,14.166666666666666,5.5,2151.814985465941
0,1760578335.180724,0.1,4,0.0814,0.0683,0.0249,8.1396,2.4947,0.0,0.0,7.96,None,None,9.842,True,None,sfc_cache_p4_1,0,None,16.33,99.0,10,8,0,0,0,False,100.0,13.45875,4.125,2169.724807991953
0,1760578335.1810122,0.1,4,0.0814,0.0683,0.0249,8.1396,2.4947,0.0,0.0,11.73,None,None,10.59,True,None,sfc_unique_p4_1,0,None,16.33,99.0,10,8,0,0,0,False,100.0,13.45875,4.125,2169.724807991953
0,1760578335.2166753,0.1,5,0.0985,0.085,0.0249,9.8533,2.4947,0.0,0.0,7.9,None,None,14.979,True,None,sfc_cache_p5_1,0,None,24.66,132.0,14,10,0,0,0,False,100.0,13.034,3.3,2200.9151915749458
0,1760578335.2169561,0.1,5,0.0985,0.085,0.0249,9.8533,2.4947,0.0,0.0,11.86,None,None,10.37,True,None,sfc_unique_p5_1,0,None,24.66,132.0,14,10,0,0,0,False,100.0,13.034,3.3,2200.9151915749458
0,1760578335.2509172,0.2,6,0.1157,0.1016,0.0249,11.5671,2.4947,0.0,0.0,8.15,None,None,13.628,True,None,sfc_cache_p6_1,0,None,32.99,165.0,18,12,0,0,0,False,100.0,12.750833333333333,2.75,2233.3190096108106
0,1760578335.2511835,0.2,6,0.1157,0.1016,0.0249,11.5671,2.4947,0.0,0.0,12.35,None,None,10.453,True,None,sfc_unique_p6_1,0,None,32.99,165.0,18,12,0,0,0,False,100.0,12.750833333333333,2.75,2233.3190096108106
0,1760578353.0924962,18.0,6,0.1391,0.1175,0.0499,13.9106,4.9894,0.0,0.0,11.27,None,None,9.792,True,None,sfc_cache_p1_2,0,None,32.99,165.0,19,14,0,0,0,False,100.0,13.143571428571429,4.714285714285714,2272.0708611757314
0,1760578353.092779,18.0,6,0.1391,0.1175,0.0499,13.9106,4.9894,0.0,0.0,13.36,None,None,10.282,True,None,sfc_unique_p1_2,0,None,32.99,165.0,19,14,0,0,0,False,100.0,13.143571428571429,4.714285714285714,2272.0708611757314
0,1760578353.1415102,18.0,7,0.1625,0.1361,0.0748,16.2542,7.4841,0.0,0.0,8.72,None,None,15.637,True,None,sfc_cache_p2_2,0,None,32.99,165.0,21,16,0,0,0,False,100.0,13.438125,6.1875,2307.572646961361
0,1760578353.1420007,18.0,7,0.1625,0.1361,0.0748,16.2542,7.4841,0.0,0.0,12.94,None,None,17.0,True,None,sfc_unique_p2_2,0,None,32.99,165.0,21,16,0,0,0,False,100.0,13.438125,6.1875,2307.572646961361
0,1760578353.2700431,18.2,8,0.1797,0.1519,0.0748,17.9679,7.4841,0.0,0.0,9.06,None,None,15.735,True,None,sfc_cache_p3_2,0,None,41.32,198.0,25,18,0,0,0,False,100.0,13.204444444444444,5.5,2323.201404321138
0,1760578353.2705395,18.2,8,0.1797,0.1519,0.0748,17.9679,7.4841,0.0,0.0,17.33,None,None,16.573,True,None,sfc_unique_p3_2,0,None,41.32,198.0,25,18,0,0,0,False,100.0,13.204444444444444,5.5,2323.201404321138
0,1760578353.3195295,18.2,9,0.1968,0.1731,0.0748,19.6817,7.4841,0.0,0.0,9.21,None,None,15.579,True,None,sfc_cache_p4_2,0,None,49.65,231.0,29,20,0,0,0,False,100.0,13.017500000000002,4.95,2355.0235301345865
0,1760578353.3200104,18.2,9,0.1968,0.1731,0.0748,19.6817,7.4841,0.0,0.0,17.8,None,None,16.242,True,None,sfc_unique_p4_2,0,None,49.65,231.0,29,20,0,0,0,False,100.0,13.017500000000002,4.95,2355.0235301345865
0,1760578353.3633318,18.3,10,0.214,0.1917,0.0748,21.3955,7.4841,0.0,0.0,9.21,None,None,15.452,True,None,sfc_cache_p5_2,0,None,57.98,264.0,33,22,0,0,0,False,100.0,12.864545454545453,4.5,2372.204813059904
0,1760578353.3637717,18.3,10,0.214,0.1917,0.0748,21.3955,7.4841,0.0,0.0,16.72,None,None,15.935,True,None,sfc_unique_p5_2,0,None,57.98,264.0,33,22,0,0,0,False,100.0,12.864545454545453,4.5,2372.204813059904
0,1760578353.408869,18.3,11,0.2311,0.2102,0.0748,23.1093,7.4841,0.0,0.0,8.89,None,None,15.518,True,None,sfc_cache_p6_2,0,None,66.31,297.0,37,24,0,0,0,False,100.0,12.737083333333333,4.125,2378.0635053437595
0,1760578353.4092999,18.3,11,0.2311,0.2102,0.0748,23.1093,7.4841,0.0,0.0,16.08,None,None,15.678,True,None,sfc_unique_p6_2,0,None,66.31,297.0,37,24,0,0,0,False,100.0,12.737083333333333,4.125,2378.0635053437595
0,1760578370.6894264,35.6,11,0.2374,0.2166,0.0998,23.739,9.9788,0.0,0.0,7.86,None,None,15.765,True,None,sfc_cache_p4_1,0,None,57.98,264.0,35,24,0,0,0,False,100.0,13.084166666666667,5.5,2395.669139146576
