No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760578324.0509014,0,1,0.0234,0.0275,0.0249,2.3435,2.4947,0.0,0.0,8.78,None,None,10.359,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2097.710518408297
0,1760578324.0513003,0.0,1,0.0234,0.0275,0.0249,2.3435,2.4947,0.0,0.0,14.19,None,None,11.378,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2097.710518408297
0,1760578324.07991,0.0,2,0.0406,0.0562,0.0249,4.0573,2.4947,0.0,0.0,8.23,None,None,10.243,True,None,sfc_cache_p2_1,0,None,8.33,33.0,4,4,0,0,0,False,100.0,13.4175,8.25,2137.112545958212
0,1760578324.0801551,0.0,2,0.0406,0.0562,0.0249,4.0573,2.4947,0.0,0.0,11.04,None,None,11.085,True,None,sfc_unique_p2_1,0,None,8.33,33.0,4,4,0,0,0,False,100.0,13.4175,8.25,2137.112545958212
0,1760578324.1179962,0.1,3,0.0577,0.085,0.0249,5.7711,2.4947,0.0,0.0,8.59,None,None,16.86,True,None,sfc_cache_p3_1,0,None,16.66,66.0,8,6,0,0,0,False,100.0,12.723333333333334,5.5,2180.189573508127
0,1760578324.1183205,0.1,3,0.0577,0.085,0.0249,5.7711,2.4947,0.0,0.0,11.32,None,None,10.969,True,None,sfc_unique_p3_1,0,None,16.66,66.0,8,6,0,0,0,False,100.0,12.723333333333334,5.5,2180.189573508127
0,1760578324.1485918,0.1,4,0.0748,0.1137,0.0249,7.4849,2.4947,0.0,0.0,8.23,None,None,10.273,True,None,sfc_cache_p4_1,0,None,24.99,99.0,12,8,0,0,0,False,100.0,12.37625,4.125,2205.096601058042
0,1760578324.1489108,0.1,4,0.0748,0.1137,0.0249,7.4849,2.4947,0.0,0.0,10.61,None,None,10.956,True,None,sfc_unique_p4_1,0,None,24.99,99.0,12,8,0,0,0,False,100.0,12.37625,4.125,2205.096601058042
0,1760578324.176741,0.1,5,0.092,0.141,0.0249,9.1987,2.4947,0.0,0.0,8.29,None,None,10.168,True,None,sfc_cache_p5_1,0,None,33.32,132.0,15,10,0,0,0,False,100.0,12.168000000000001,3.3,2235.8186286079567
0,1760578324.1770408,0.1,5,0.092,0.141,0.0249,9.1987,2.4947,0.0,0.0,10.13,None,None,10.707,True,None,sfc_unique_p5_1,0,None,33.32,132.0,15,10,0,0,0,False,100.0,12.168000000000001,3.3,2235.8186286079567
0,1760578324.2047582,0.2,6,0.1091,0.1693,0.0249,10.9125,2.4947,0.0,0.0,8.78,None,None,10.12,True,None,sfc_cache_p6_1,0,None,41.65,165.0,19,12,0,0,0,False,100.0,12.029166666666667,2.75,2262.65077533447
0,1760578324.2050576,0.2,6,0.1091,0.1693,0.0249,10.9125,2.4947,0.0,0.0,10.37,None,None,10.393,True,None,sfc_unique_p6_1,0,None,41.65,165.0,19,12,0,0,0,False,100.0,12.029166666666667,2.75,2262.65077533447
0,1760578340.0636091,16.0,6,0.1326,0.1845,0.0499,13.256,4.9894,0.0,0.0,9.41,None,None,16.576,True,None,sfc_cache_p1_2,0,None,41.65,165.0,20,14,0,0,0,False,100.0,12.525,4.714285714285714,2304.436489620184
