No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760578353.9320693,0,1,0.0234,0.022,0.0249,2.3435,2.4947,0.0,0.0,7.34,None,None,10.247,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2092.512893983289
0,1760578353.9324582,0.0,1,0.0234,0.022,0.0249,2.3435,2.4947,0.0,0.0,14.68,None,None,11.272,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2092.512893983289
0,1760578353.9633465,0.0,2,0.0469,0.0431,0.0499,4.687,4.9894,0.0,0.0,7.34,None,None,10.556,True,None,sfc_cache_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2127.530693085595
0,1760578353.9636064,0.0,2,0.0469,0.0431,0.0499,4.687,4.9894,0.0,0.0,9.01,None,None,10.779,True,None,sfc_unique_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2127.530693085595
0,1760578353.9964442,0.1,3,0.064,0.0642,0.0499,6.4008,4.9894,0.0,0.0,7.74,None,None,10.038,True,None,sfc_cache_p3_1,0,None,8.33,33.0,6,6,0,0,0,False,100.0,14.111666666666666,11.0,2166.3671735065823
0,1760578353.9967084,0.1,3,0.064,0.0642,0.0499,6.4008,4.9894,0.0,0.0,9.82,None,None,10.885,True,None,sfc_unique_p3_1,0,None,8.33,33.0,6,6,0,0,0,False,100.0,14.111666666666666,11.0,2166.3671735065823
0,1760578354.0265918,0.1,4,0.0811,0.0853,0.0499,8.1146,4.9894,0.0,0.0,7.74,None,None,10.561,True,None,sfc_cache_p4_1,0,None,16.66,66.0,10,8,0,0,0,False,100.0,13.4175,8.25,2212.343415574374
0,1760578354.0268493,0.1,4,0.0811,0.0853,0.0499,8.1146,4.9894,0.0,0.0,9.82,None,None,10.776,True,None,sfc_unique_p4_1,0,None,16.66,66.0,10,8,0,0,0,False,100.0,13.4175,8.25,2212.343415574374
0,1760578354.0575626,0.1,5,0.0983,0.1063,0.0499,9.8284,4.9894,0.0,0.0,7.46,None,None,11.347,True,None,sfc_cache_p5_1,0,None,24.99,99.0,14,10,0,0,0,False,100.0,13.001,6.6,2235.1614777938444
0,1760578354.0578122,0.1,5,0.0983,0.1063,0.0499,9.8284,4.9894,0.0,0.0,9.25,None,None,10.819,True,None,sfc_unique_p5_1,0,None,24.99,99.0,14,10,0,0,0,False,100.0,13.001,6.6,2235.1614777938444
0,1760578354.0891993,0.2,6,0.1154,0.1274,0.0499,11.5422,4.9894,0.0,0.0,7.74,None,None,11.958,True,None,sfc_cache_p6_1,0,None,33.32,132.0,18,12,0,0,0,False,100.0,12.723333333333334,5.5,2238.063505343759
0,1760578354.0894463,0.2,6,0.1154,0.1274,0.0499,11.5422,4.9894,0.0,0.0,9.82,None,None,10.917,True,None,sfc_unique_p6_1,0,None,33.32,132.0,18,12,0,0,0,False,100.0,12.723333333333334,5.5,2238.063505343759
0,1760578365.9441726,12.0,6,0.1389,0.146,0.0748,13.8857,7.4841,0.0,0.0,6.73,None,None,16.528,True,None,sfc_cache_p1_2,0,None,33.32,132.0,19,14,0,0,0,False,100.0,13.120000000000001,7.071428571428571,2270.4610006107055
0,1760578365.9446468,12.0,6,0.1389,0.146,0.0748,13.8857,7.4841,0.0,0.0,13.9,None,None,17.27,True,None,sfc_unique_p1_2,0,None,33.32,132.0,19,14,0,0,0,False,100.0,13.120000000000001,7.071428571428571,2270.4610006107055
0,1760578365.9804778,12.0,7,0.1623,0.1607,0.0998,16.2292,9.9788,0.0,0.0,6.86,None,None,11.562,True,None,sfc_cache_p2_2,0,None,33.32,132.0,21,16,0,0,0,False,100.0,13.4175,8.25,2293.655550858966
0,1760578365.9808013,12.0,7,0.1623,0.1607,0.0998,16.2292,9.9788,0.0,0.0,14.67,None,None,10.371,True,None,sfc_unique_p2_2,0,None,33.32,132.0,21,16,0,0,0,False,100.0,13.4175,8.25,2293.655550858966
0,1760578366.0568287,12.1,8,0.1794,0.1751,0.0998,17.943,9.9788,0.0,0.0,7.15,None,None,11.261,True,None,sfc_cache_p3_2,0,None,41.65,165.0,25,18,0,0,0,False,100.0,13.18611111111111,7.333333333333333,2306.914610472781
0,1760578366.0571468,12.1,8,0.1794,0.1751,0.0998,17.943,9.9788,0.0,0.0,15.42,None,None,10.197,True,None,sfc_unique_p3_2,0,None,41.65,165.0,25,18,0,0,0,False,100.0,13.18611111111111,7.333333333333333,2306.914610472781
0,1760578366.096886,12.2,9,0.1966,0.1893,0.0998,19.6568,9.9788,0.0,0.0,6.83,None,None,16.276,True,None,sfc_cache_p4_2,0,None,49.98,198.0,29,20,0,0,0,False,100.0,13.001,6.6,2320.7872430645943
0,1760578366.0971754,12.2,9,0.1966,0.1893,0.0998,19.6568,9.9788,0.0,0.0,14.58,None,None,12.326,True,None,sfc_unique_p4_2,0,None,49.98,198.0,29,20,0,0,0,False,100.0,13.001,6.6,2320.7872430645943
0,1760578366.1333349,12.2,10,0.22,0.2089,0.1247,22.0003,12.4735,0.0,0.0,7.0,None,None,15.833,True,None,sfc_cache_p5_2,0,None,49.98,198.0,31,22,0,0,0,False,100.0,13.228181818181817,7.5,2345.273943007284
0,1760578366.1335955,12.2,10,0.22,0.2089,0.1247,22.0003,12.4735,0.0,0.0,11.67,None,None,9.858,True,None,sfc_unique_p5_2,0,None,49.98,198.0,31,22,0,0,0,False,100.0,13.228181818181817,7.5,2345.273943007284
0,1760578366.1707726,12.2,11,0.2371,0.2284,0.1247,23.7141,12.4735,0.0,0.0,7.38,None,None,13.589,True,None,sfc_cache_p6_2,0,None,58.31,231.0,35,24,0,0,0,False,100.0,13.070416666666667,6.875,2357.9480663389645
0,1760578366.1710272,12.2,11,0.2371,0.2284,0.1247,23.7141,12.4735,0.0,0.0,12.43,None,None,9.82,True,None,sfc_unique_p6_2,0,None,58.31,231.0,35,24,0,0,0,False,100.0,13.070416666666667,6.875,2357.9480663389645
0,1760578382.960144,29.0,11,0.2606,0.2436,0.1497,26.0576,14.9682,0.0,0.0,9.76,None,None,15.826,True,None,sfc_cache_p1_3,0,None,58.31,231.0,36,26,0,0,0,False,100.0,13.257307692307693,7.615384615384615,2395.957827727251
0,1760578382.9606798,29.0,11,0.2606,0.2436,0.1497,26.0576,14.9682,0.0,0.0,14.3,None,None,15.886,True,None,sfc_unique_p1_3,0,None,58.31,231.0,36,26,0,0,0,False,100.0,13.257307692307693,7.615384615384615,2395.957827727251
0,1760578383.0049994,29.1,12,0.281,0.2588,0.1497,28.0987,14.9682,0.0,0.0,9.15,None,None,15.409,True,None,sfc_cache_p2_3,0,None,62.31,264.0,39,28,0,0,0,False,100.0,13.274642857142856,7.071428571428571,2442.1818748298224
0,1760578383.0054808,29.1,12,0.281,0.2588,0.1497,28.0987,14.9682,0.0,0.0,12.52,None,None,15.265,True,None,sfc_unique_p2_3,0,None,62.31,264.0,39,28,0,0,0,False,100.0,13.274642857142856,7.071428571428571,2442.1818748298224
0,1760578383.0502768,29.1,13,0.2981,0.2739,0.1497,29.8125,14.9682,0.0,0.0,9.28,None,None,15.286,True,None,sfc_cache_p3_3,0,None,70.64,297.0,43,30,0,0,0,False,100.0,13.145333333333333,6.6,2468.8102091961073
0,1760578383.050739,29.1,13,0.2981,0.2739,0.1497,29.8125,14.9682,0.0,0.0,12.78,None,None,15.387,True,None,sfc_unique_p3_3,0,None,70.64,297.0,43,30,0,0,0,False,100.0,13.145333333333333,6.6,2468.8102091961073
0,1760578383.0975158,29.2,14,0.3153,0.2892,0.1497,31.5263,14.9682,0.0,0.0,9.18,None,None,15.317,True,None,sfc_cache_p4_3,0,None,78.97,330.0,47,32,0,0,0,False,100.0,13.0321875,6.1875,2503.9852091961075
0,1760578383.097978,29.2,14,0.3153,0.2892,0.1497,31.5263,14.9682,0.0,0.0,12.25,None,None,14.958,True,None,sfc_unique_p4_3,0,None,78.97,330.0,47,32,0,0,0,False,100.0,13.0321875,6.1875,2503.9852091961075
0,1760578383.1418364,29.2,15,0.3324,0.3044,0.1497,33.2401,14.9682,0.0,0.0,8.9,None,None,15.483,True,None,sfc_cache_p5_3,0,None,87.3,363.0,51,34,0,0,0,False,100.0,12.93235294117647,5.823529411764706,2532.628066338965
0,1760578383.1423202,29.2,15,0.3324,0.3044,0.1497,33.2401,14.9682,0.0,0.0,11.7,None,None,14.87,True,None,sfc_unique_p5_3,0,None,87.3,363.0,51,34,0,0,0,False,100.0,12.93235294117647,5.823529411764706,2532.628066338965
0,1760578383.188325,29.3,16,0.3495,0.3215,0.1497,34.9539,14.9682,0.0,0.0,9.15,None,None,15.452,True,None,sfc_cache_p6_3,0,None,95.63,396.0,55,36,0,0,0,False,100.0,12.84361111111111,5.5,2547.093780624679
0,1760578383.188782,29.3,16,0.3495,0.3215,0.1497,34.9539,14.9682,0.0,0.0,12.68,None,None,14.618,True,None,sfc_unique_p6_3,0,None,95.63,396.0,55,36,0,0,0,False,100.0,12.84361111111111,5.5,2547.093780624679
0,1760578398.9499958,45.0,16,0.373,0.3471,0.1746,37.2974,17.463,0.0,0.0,7.38,None,None,9.312,True,None,sfc_cache_p1_4,0,None,95.63,396.0,56,38,0,0,0,False,100.0,12.983421052631579,6.078947368421052,2577.468335647121
0,1760578398.9502966,45.0,16,0.373,0.3471,0.1746,37.2974,17.463,0.0,0.0,9.56,None,None,8.64,True,None,sfc_unique_p1_4,0,None,95.63,396.0,56,38,0,0,0,False,100.0,12.983421052631579,6.078947368421052,2577.468335647121
0,1760578398.9819434,45.0,17,0.3901,0.3728,0.1746,39.0112,17.463,0.0,0.0,7.24,None,None,9.245,True,None,sfc_cache_p2_4,0,None,103.96,429.0,60,40,0,0,0,False,100.0,12.901,5.775,2607.8262523782773
0,1760578398.9822128,45.1,17,0.3901,0.3728,0.1746,39.0112,17.463,0.0,0.0,9.3,None,None,8.626,True,None,sfc_unique_p2_4,0,None,103.96,429.0,60,40,0,0,0,False,100.0,12.901,5.775,2607.8262523782773
0,1760578399.0116608,45.1,18,0.4072,0.3985,0.1746,40.725,17.463,0.0,0.0,7.67,None,None,9.276,True,None,sfc_cache_p3_4,0,None,112.29,462.0,64,42,0,0,0,False,100.0,12.826428571428572,5.5,2639.408437798491
0,1760578399.0119147,45.1,18,0.4072,0.3985,0.1746,40.725,17.463,0.0,0.0,10.15,None,None,8.528,True,None,sfc_unique_p3_4,0,None,112.29,462.0,64,42,0,0,0,False,100.0,12.826428571428572,5.5,2639.408437798491
0,1760578399.0421977,45.1,19,0.4244,0.4219,0.1746,42.4388,17.463,0.0,0.0,7.45,None,None,9.319,True,None,sfc_cache_p4_4,0,None,120.62,495.0,68,44,0,0,0,False,100.0,12.758636363636363,5.25,2656.5845653329284
0,1760578399.0424418,45.1,19,0.4244,0.4219,0.1746,42.4388,17.463,0.0,0.0,15.98,None,None,8.617,True,None,sfc_unique_p4_4,0,None,120.62,495.0,68,44,0,0,0,False,100.0,12.758636363636363,5.25,2656.5845653329284
0,1760578399.0860589,45.2,20,0.4244,0.4219,0.1746,42.4388,17.463,0.0,0.0,None,None,None,15.057,False,None,sfc_cache_p5_4,0,None,120.62,495.0,68,44,0,0,0,False,97.77777777777777,12.758636363636363,5.25,2656.5845653329284
0,1760578399.0863101,45.2,20,0.4244,0.4219,0.1746,42.4388,17.463,0.0,0.0,6.52,None,None,11.94,False,None,sfc_unique_p5_4,0,None,120.62,495.0,68,44,0,0,0,False,95.65217391304348,12.758636363636363,5.25,2656.5845653329284
0,1760578399.1261494,45.2,21,0.4244,0.4219,0.1746,42.4388,17.463,0.0,0.0,None,None,None,16.207,False,None,sfc_cache_p6_4,0,None,120.62,495.0,68,44,0,0,0,False,93.61702127659575,12.758636363636363,5.25,2656.5845653329284
0,1760578399.126391,45.2,21,0.4244,0.4219,0.1746,42.4388,17.463,0.0,0.0,6.52,None,None,7.609,False,None,sfc_unique_p6_4,0,None,120.62,495.0,68,44,0,0,0,False,91.66666666666666,12.758636363636363,5.25,2656.5845653329284
0,1760578399.6577437,45.7,21,0.4072,0.4009,0.1746,40.725,17.463,0.0,0.0,7.68,None,None,16.355,True,None,sfc_cache_p1_2,0,None,112.29,462.0,64,42,0,0,0,False,91.83673469387756,12.826428571428572,5.5,2633.5213168280497
0,1760578399.6580021,45.7,21,0.4072,0.4009,0.1746,40.725,17.463,0.0,0.0,13.23,None,None,14.19,True,None,sfc_unique_p1_2,0,None,112.29,462.0,64,42,0,0,0,False,92.0,12.826428571428572,5.5,2633.5213168280497
0,1760578399.6849084,45.8,21,0.4307,0.4267,0.1996,43.0685,19.9577,0.0,0.0,9.86,None,None,9.623,True,None,sfc_cache_p3_1,0,None,112.29,462.0,66,44,0,0,0,False,92.15686274509804,12.947954545454547,6.0,2694.209058663679
0,1760578399.6851506,45.8,21,0.4307,0.4267,0.1996,43.0685,19.9577,0.0,0.0,12.47,None,None,9.046,True,None,sfc_unique_p3_1,0,None,112.29,462.0,66,44,0,0,0,False,92.3076923076923,12.947954545454547,6.0,2694.209058663679
0,1760578412.9737191,59.0,21,0.4541,0.4411,0.2245,45.412,22.4524,0.0,0.0,9.28,None,None,15.866,True,None,sfc_cache_p1_5,0,None,112.29,462.0,67,46,0,0,0,False,92.45283018867924,13.058913043478261,6.456521739130435,2707.0633443779648
0,1760578412.9740214,59.0,21,0.4541,0.4411,0.2245,45.412,22.4524,0.0,0.0,12.16,None,None,9.058,True,None,sfc_unique_p1_5,0,None,112.29,462.0,67,46,0,0,0,False,92.5925925925926,13.058913043478261,6.456521739130435,2707.0633443779648
0,1760578413.0131955,59.1,22,0.4776,0.4621,0.2495,47.7555,24.9471,0.0,0.0,9.23,None,None,12.5,True,None,sfc_cache_p2_5,0,None,112.29,462.0,69,48,0,0,0,False,92.72727272727272,13.160625000000001,6.875,2743.491915806536
0,1760578413.0134907,59.1,22,0.4776,0.4621,0.2495,47.7555,24.9471,0.0,0.0,12.43,None,None,8.841,True,None,sfc_unique_p2_5,0,None,112.29,462.0,69,48,0,0,0,False,92.85714285714286,13.160625000000001,6.875,2743.491915806536
0,1760578413.0479126,59.1,23,0.4977,0.4795,0.2744,49.7717,27.4418,0.0,0.0,8.6,None,None,10.205,True,None,sfc_cache_p3_5,0,None,116.62,462.0,72,50,0,0,0,False,92.98245614035088,13.1676,7.26,2756.2804872351076
0,1760578413.0481875,59.1,23,0.4977,0.4795,0.2744,49.7717,27.4418,0.0,0.0,12.66,None,None,8.401,True,None,sfc_unique_p3_5,0,None,116.62,462.0,72,50,0,0,0,False,93.10344827586206,13.1676,7.26,2756.2804872351076
0,1760578413.0806735,59.1,24,0.5212,0.5011,0.2994,52.1152,29.9365,0.0,0.0,9.59,None,None,10.39,True,None,sfc_cache_p4_5,0,None,116.62,462.0,74,52,0,0,0,False,93.22033898305084,13.257307692307693,7.615384615384615,2776.65763009225
0,1760578413.0809371,59.1,24,0.5212,0.5011,0.2994,52.1152,29.9365,0.0,0.0,13.26,None,None,8.301,True,None,sfc_unique_p4_5,0,None,116.62,462.0,74,52,0,0,0,False,93.33333333333333,13.257307692307693,7.615384615384615,2776.65763009225
0,1760578413.1081662,59.2,25,0.5383,0.5278,0.2994,53.829,29.9365,0.0,0.0,9.94,None,None,9.105,True,None,sfc_cache_p5_5,0,None,124.95,495.0,78,54,0,0,0,False,93.44262295081968,13.18611111111111,7.333333333333333,2805.0432638077755
0,1760578413.1084125,59.2,25,0.5383,0.5278,0.2994,53.829,29.9365,0.0,0.0,14.03,None,None,8.147,True,None,sfc_unique_p5_5,0,None,124.95,495.0,78,54,0,0,0,False,93.54838709677419,13.18611111111111,7.333333333333333,2805.0432638077755
0,1760578413.1508224,59.2,26,0.5554,0.5515,0.2994,55.5428,29.9365,0.0,0.0,9.58,None,None,16.172,True,None,sfc_cache_p6_5,0,None,133.28,528.0,82,56,0,0,0,False,93.65079365079364,13.120000000000001,7.071428571428571,2814.2225495220614
0,1760578413.1510954,59.2,26,0.5554,0.5515,0.2994,55.5428,29.9365,0.0,0.0,12.96,None,None,7.936,True,None,sfc_unique_p6_5,0,None,133.28,528.0,82,56,0,0,0,False,93.75,13.120000000000001,7.071428571428571,2814.2225495220614
