crash_trial,sfc_id,vnf_id,recover_success,backup_success,backup_efficient,latency_diff,latency_deg,resource_deg,time_to_recover
22,sfc_unique_p6_22,unknown,False,False,0,0,0,0,0
22,sfc_cache_p1_24,unknown,False,False,0,0,0,0,0
22,sfc_unique_p3_22,unknown,False,False,0,0,0,0,0
23,sfc_cache_p3_24,unknown,False,False,0,0,0,0,0
23,sfc_unique_p5_23,unknown,False,False,0,0,0,0,0
24,sfc_unique_p3_23,unknown,False,False,0,0,0,0,0
25,sfc_cache_p3_26,unknown,False,False,0,0,0,0,0
25,sfc_cache_p5_26,unknown,False,False,0,0,0,0,0
25,sfc_unique_p4_22,unknown,False,False,0,0,0,0,0
25,sfc_cache_p4_26,unknown,False,False,0,0,0,0,0
26,sfc_cache_p3_22,unknown,False,False,0,0,0,0,0
26,sfc_unique_p6_22,unknown,False,False,0,0,0,0,0
26,sfc_cache_p4_22,unknown,False,False,0,0,0,0,0
26,sfc_cache_p1_22,unknown,False,False,0,0,0,0,0
26,sfc_cache_p5_22,unknown,False,False,0,0,0,0,0
27,sfc_cache_p2_24,unknown,False,False,0,0,0,0,0
27,sfc_unique_p1_23,unknown,False,False,0,0,0,0,0
27,sfc_cache_p2_26,unknown,False,False,0,0,0,0,0
28,sfc_cache_p3_26,unknown,False,False,0,0,0,0,0
28,sfc_cache_p4_29,unknown,False,False,0,0,0,0,0
28,sfc_cache_p6_29,unknown,False,False,0,0,0,0,0
28,sfc_cache_p1_29,unknown,False,False,0,0,0,0,0
28,sfc_unique_p3_29,unknown,False,False,0,0,0,0,0
29,sfc_cache_p2_31,unknown,False,False,0,0,0,0,0
29,sfc_unique_p1_31,unknown,False,False,0,0,0,0,0
31,sfc_unique_p3_33,unknown,False,False,0,0,0,0,0
32,sfc_cache_p3_31,unknown,False,False,0,0,0,0,0
32,sfc_cache_p4_32,unknown,False,False,0,0,0,0,0
32,sfc_unique_p6_32,unknown,False,False,0,0,0,0,0
32,sfc_cache_p1_34,unknown,False,False,0,0,0,0,0
32,sfc_unique_p2_34,unknown,False,False,0,0,0,0,0
33,sfc_cache_p4_33,unknown,False,False,0,0,0,0,0
33,sfc_cache_p6_33,unknown,False,False,0,0,0,0,0
33,sfc_cache_p4_32,unknown,False,False,0,0,0,0,0
35,sfc_cache_p5_33,unknown,False,False,0,0,0,0,0
36,sfc_cache_p2_32,unknown,False,False,0,0,0,0,0
36,sfc_cache_p5_37,unknown,False,False,0,0,0,0,0
37,sfc_cache_p5_32,unknown,False,False,0,0,0,0,0
37,sfc_cache_p3_35,unknown,False,False,0,0,0,0,0
37,sfc_cache_p3_33,unknown,False,False,0,0,0,0,0
38,sfc_cache_p6_41,unknown,False,False,0,0,0,0,0
38,sfc_unique_p6_39,unknown,False,False,0,0,0,0,0
38,sfc_unique_p3_43,unknown,False,False,0,0,0,0,0
38,sfc_cache_p4_44,unknown,False,False,0,0,0,0,0
39,sfc_cache_p1_41,unknown,False,False,0,0,0,0,0
39,sfc_cache_p4_38,unknown,False,False,0,0,0,0,0
39,sfc_unique_p5_41,unknown,False,False,0,0,0,0,0
39,sfc_unique_p3_42,unknown,False,False,0,0,0,0,0
39,sfc_unique_p3_38,unknown,False,False,0,0,0,0,0
39,sfc_unique_p3_41,unknown,False,False,0,0,0,0,0
39,sfc_cache_p6_40,unknown,False,False,0,0,0,0,0
