crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_cache_p1_10,True,True,Yes,0.9037466881123208,0.00010633468627929688,RE_region_31,0.9037466881123208,0,Low,Fast Recover
0,sfc_cache_p2_10,True,True,Yes,2.411558689121321,9.822845458984375e-05,EC_TC_region_2_10,2.411558689121321,0,Low,Fast Recover
0,sfc_cache_p4_10,True,True,Yes,0.9832365173563176,8.463859558105469e-05,RE_region_31,0.9832365173563176,0,Medium,Fast Recover
0,sfc_unique_p2_10,True,True,Yes,-1.8639324476112265,8.440017700195312e-05,RE_p2_10,-1.8639324476112265,0,Low,Fast Recover
1,sfc_unique_p3_15,True,True,Yes,-0.043995848051370245,9.751319885253906e-05,RE_p3_15,-0.043995848051370245,0,Low,Fast Recover
1,sfc_unique_p4_16,True,True,Yes,-0.32965002385288855,8.0108642578125e-05,EC_TC_p4_16,-0.32965002385288855,0,Low,Fast Recover
2,sfc_cache_p4_22,True,True,Yes,-0.8978375680676898,5.626678466796875e-05,RE_region_32,-0.8978375680676898,0,Low,Fast Recover
2,sfc_cache_p4_24,True,True,Yes,0.23167385378894778,4.839897155761719e-05,RE_region_24,0.23167385378894778,0,Medium,Fast Recover
3,sfc_unique_p4_26,True,True,Yes,-1.8719746557742738,5.91278076171875e-05,UNI_p4_26,-1.8719746557742738,0,Low,Fast Recover
4,sfc_cache_p3_29,True,True,Yes,-1.8719746557742738,9.298324584960938e-05,RE_region_31,-1.8719746557742738,0,Low,Fast Recover
5,sfc_cache_p4_24,True,True,Yes,-1.129511421856641,8.702278137207031e-05,RE_region_24,-1.129511421856641,0,Medium,Fast Recover
5,sfc_unique_p4_28,True,True,Yes,-0.7214119176326825,5.054473876953125e-05,UNI_p4_28,-0.7214119176326825,0,Low,Fast Recover
6,sfc_unique_p4_32,True,True,Yes,-1.7510965893650408,7.128715515136719e-05,UNI_p4_32,-1.7510965893650408,0,Low,Fast Recover
7,sfc_unique_p4_33,True,True,Yes,-1.1295114218566376,5.6743621826171875e-05,UNI_p4_33,-1.1295114218566376,0,Low,Fast Recover
8,sfc_cache_p1_45,True,True,Yes,0.6904841762959038,0.00010275840759277344,RE_region_4,0.6904841762959038,0,Low,Fast Recover
8,sfc_cache_p4_41,True,True,Yes,0.5709737128095114,9.202957153320312e-05,MA_region_12,0.5709737128095114,0,Medium,Fast Recover
8,sfc_unique_p2_45,True,True,Yes,0.0,8.153915405273438e-05,UNI_p2_45,0.0,0,Low,Fast Recover
8,sfc_unique_p3_45,True,True,Yes,0.9557257457340498,8.797645568847656e-05,EC_TC_p3_45,0.9557257457340498,0,Medium,Fast Recover
8,sfc_unique_p4_41,True,True,Yes,0.0,8.058547973632812e-05,RE_p4_41,0.0,0,Medium,Fast Recover
8,sfc_unique_p4_42,True,True,Yes,0.6904841762959038,7.510185241699219e-05,RE_p4_42,0.6904841762959038,0,Medium,Fast Recover
9,sfc_unique_p4_45,True,False,N/A,-13.702339044610866,0.08582258224487305,N/A,-13.702339044610866,-21.0,Medium,Slow Recover
9,sfc_unique_p1_45,True,False,N/A,-13.677918018856278,0.1451563835144043,N/A,-13.677918018856278,-21.0,Medium,Slow Recover
10,sfc_cache_p3_46,True,True,Yes,0.22888768519424119,9.703636169433594e-05,MA_region_16,0.22888768519424119,0,Medium,Fast Recover
10,sfc_cache_p4_41,True,True,Yes,-1.4754660963252135,9.775161743164062e-05,MA_region_12,-1.4754660963252135,0,Medium,Fast Recover
10,sfc_unique_p2_45,True,True,Yes,-0.1620291495980659,8.916854858398438e-05,UNI_p2_45,-0.1620291495980659,0,Low,Fast Recover
10,sfc_unique_p3_45,True,True,Yes,0.9051648514593289,8.797645568847656e-05,UNI_p3_45,0.9051648514593289,0,Low,Fast Recover
10,sfc_unique_p3_46,True,True,Yes,0.0,7.152557373046875e-05,EC_TC_p3_46,0.0,0,Low,Fast Recover
10,sfc_unique_p4_41,True,True,Yes,0.0,8.487701416015625e-05,RE_p4_41,0.0,0,Low,Fast Recover
10,sfc_unique_p4_42,True,True,Yes,-0.7410450705706246,7.414817810058594e-05,UNI_p4_42,-0.7410450705706246,0,Low,Fast Recover
10,sfc_unique_p4_46,True,True,Yes,0.7417175385142514,8.20159912109375e-05,UNI_p4_46,0.7417175385142514,0,Low,Fast Recover
