crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
0,sfc_unique_p3_4,True,False,N/A,-11.043187149502872,0.03150629997253418,N/A,-11.043187149502872,-21.0,High,Slow Recover
0,sfc_unique_p2_4,True,False,N/A,-11.043187149502872,0.06210064888000488,N/A,-11.043187149502872,-21.0,High,Slow Recover
0,sfc_unique_p1_5,True,False,N/A,-11.507897265837673,0.09339213371276855,N/A,-11.507897265837673,-21.0,High,Slow Recover
0,sfc_cache_p4_7,True,False,N/A,-10.405971026707874,0.1223149299621582,N/A,-10.405971026707874,-10.0,High,Slow Recover
0,sfc_cache_p4_6,True,False,N/A,-14.965174736425094,0.14174866676330566,N/A,-14.965174736425094,-6.0,High,Slow Recover
0,sfc_cache_p4_2,True,False,N/A,-9.119271676686399,0.16198468208312988,N/A,-9.119271676686399,-10.0,High,Slow Recover
0,sfc_cache_p3_7,True,False,N/A,-11.245971026707874,0.1945362091064453,N/A,-11.245971026707874,-1.67,High,Slow Recover
0,sfc_cache_p3_6,True,False,N/A,-14.348686158281735,0.21733689308166504,N/A,-14.348686158281735,-6.0,High,Slow Recover
0,sfc_cache_p3_5,True,False,N/A,-10.71531820999823,0.2386925220489502,N/A,-10.71531820999823,-10.0,High,Slow Recover
0,sfc_cache_p3_3,True,False,N/A,-8.607726333524319,0.26114749908447266,N/A,-8.607726333524319,-10.0,High,Slow Recover
0,sfc_cache_p3_2,True,False,N/A,-8.104038314468049,0.2835240364074707,N/A,-8.104038314468049,-10.0,High,Slow Recover
0,sfc_cache_p2_7,True,False,N/A,-9.865971026707875,0.30549097061157227,N/A,-9.865971026707875,-10.0,High,Slow Recover
0,sfc_cache_p2_3,True,False,N/A,-7.102492971305967,0.3278696537017822,N/A,-7.102492971305967,-10.0,High,Slow Recover
0,sfc_cache_p2_2,True,False,N/A,-6.214038314468048,0.35072898864746094,N/A,-6.214038314468048,-10.0,High,Slow Recover
0,sfc_cache_p1_7,True,False,N/A,-9.265971026707874,0.3812427520751953,N/A,-9.265971026707874,-10.0,High,Slow Recover
0,sfc_cache_p1_3,True,False,N/A,-6.577726333524318,0.42128586769104004,N/A,-6.577726333524318,-10.0,High,Slow Recover
0,sfc_cache_p1_2,True,False,N/A,-11.194038314468049,0.46207213401794434,N/A,-11.194038314468049,-10.0,High,Slow Recover
2,sfc_unique_p3_6,True,True,Yes,0.0,6.437301635742188e-05,EC_TC_p3_6,0.0,0,Medium,Fast Recover
2,sfc_unique_p3_7,True,True,Yes,0.0,5.91278076171875e-05,RE_p3_7,0.0,0,Medium,Fast Recover
2,sfc_unique_p2_7,True,False,N/A,-16.425132434689992,0.024628639221191406,N/A,-16.425132434689992,-21.0,High,Slow Recover
3,sfc_unique_p3_7,True,False,N/A,-11.7511790447005,0.0362401008605957,N/A,-11.7511790447005,-21.0,High,Slow Recover
3,sfc_unique_p3_10,True,False,N/A,-7.877970135627019,0.07058286666870117,N/A,-7.877970135627019,-21.0,High,Slow Recover
3,sfc_unique_p1_11,True,False,N/A,-9.631909472219288,0.1062166690826416,N/A,-9.631909472219288,-21.0,High,Slow Recover
3,sfc_cache_p4_8,True,False,N/A,-11.007262054527818,0.14118576049804688,N/A,-11.007262054527818,-10.0,High,Slow Recover
3,sfc_cache_p4_6,True,False,N/A,-5.386514639042483,0.17725849151611328,N/A,-5.386514639042483,-10.0,High,Slow Recover
3,sfc_cache_p4_11,True,False,N/A,-7.091909472219289,0.21674394607543945,N/A,-7.091909472219289,-1.67,High,Slow Recover
3,sfc_cache_p4_10,True,False,N/A,-9.03797013562702,0.255840539932251,N/A,-9.03797013562702,-10.0,High,Slow Recover
3,sfc_cache_p3_9,True,False,N/A,-8.482416635923006,0.2946138381958008,N/A,-8.482416635923006,-10.0,High,Slow Recover
3,sfc_cache_p3_8,True,False,N/A,-7.220841028773228,0.3346686363220215,N/A,-7.220841028773228,-6.0,High,Slow Recover
3,sfc_cache_p3_6,True,False,N/A,-5.83293566479707,0.37400197982788086,N/A,-5.83293566479707,-10.0,High,Slow Recover
3,sfc_cache_p2_8,True,False,N/A,-8.051325205069134,0.4161355495452881,N/A,-8.051325205069134,-6.0,High,Slow Recover
3,sfc_cache_p2_6,True,False,N/A,-6.266514639042484,0.4540419578552246,N/A,-6.266514639042484,-10.0,High,Slow Recover
3,sfc_cache_p2_11,True,False,N/A,-7.411909472219288,0.47817397117614746,N/A,-7.411909472219288,-10.0,High,Slow Recover
3,sfc_cache_p2_10,True,False,N/A,-10.820137849493925,0.5029990673065186,N/A,-10.820137849493925,-10.0,High,Slow Recover
3,sfc_cache_p1_8,True,False,N/A,-5.010841028773228,0.5293431282043457,N/A,-5.010841028773228,-10.0,High,Slow Recover
3,sfc_cache_p1_6,True,False,N/A,-9.526514639042484,0.6567881107330322,N/A,-9.526514639042484,-6.0,High,Slow Recover
3,sfc_cache_p1_10,True,False,N/A,-7.147970135627019,0.6822373867034912,N/A,-7.147970135627019,-6.0,High,Slow Recover
4,sfc_unique_p1_8,True,False,N/A,-13.711809381365038,0.026441574096679688,N/A,-13.711809381365038,-21.0,High,Slow Recover
4,sfc_unique_p1_7,True,False,N/A,-15.868084246750993,0.052098751068115234,N/A,-15.868084246750993,-21.0,High,Slow Recover
4,sfc_unique_p1_10,True,False,N/A,-9.804143806869016,0.07813763618469238,N/A,-9.804143806869016,-21.0,High,Slow Recover
4,sfc_cache_p4_7,True,False,N/A,-12.335941877109809,0.1054372787475586,N/A,-12.335941877109809,-1.67,High,Slow Recover
4,sfc_cache_p4_12,True,False,N/A,-13.518210509820221,0.13341856002807617,N/A,-13.518210509820221,-10.0,High,Slow Recover
4,sfc_cache_p3_12,True,False,N/A,-14.318142957431451,0.16090893745422363,N/A,-14.318142957431451,-1.67,High,Slow Recover
4,sfc_cache_p2_8,True,False,N/A,-12.222174860623353,0.18864035606384277,N/A,-12.222174860623353,-10.0,High,Slow Recover
4,sfc_cache_p2_12,True,False,N/A,-13.07821050982022,0.2154245376586914,N/A,-13.07821050982022,-1.67,High,Slow Recover
4,sfc_cache_p1_12,True,False,N/A,-12.48821050982022,0.24307680130004883,N/A,-12.48821050982022,-1.67,High,Slow Recover
6,sfc_cache_p4_15,True,True,Yes,1.4394660963252104,9.846687316894531e-05,EC_TC_region_4_15,1.4394660963252104,0,High,Fast Recover
6,sfc_unique_p4_15,True,False,N/A,-7.076558567287481,0.04801511764526367,N/A,-7.076558567287481,-21.0,High,Slow Recover
