No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1761326120.6940277,0,1,0.0229,0.0025,0.0249,2.3435,2.4947,0.0,0.0,4.43,None,None,13.392,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2057.9925708094725
0,1761326120.6949344,0.0,1,0.0229,0.0025,0.0249,2.3435,2.4947,0.0,0.0,6.56,None,None,9.806,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2057.9925708094725
0,1761326120.728527,0.0,2,0.0389,0.0051,0.0249,4.0573,2.4947,0.0,0.0,4.37,None,None,11.91,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2076.070654697415
0,1761326120.7290044,0.0,2,0.0389,0.0051,0.0249,4.0573,2.4947,0.0,0.0,6.44,None,None,10.77,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2076.070654697415
0,1761326120.7554135,0.1,3,0.0546,0.0076,0.0249,5.7711,2.4947,0.0,0.0,4.39,None,None,11.12,True,None,sfc_cache_p3_1,0,None,16.66,66.0,9,6,0,0,0,False,100.0,12.723333333333334,5.5,2099.7546819377803
0,1761326120.7557273,0.1,3,0.0546,0.0076,0.0249,5.7711,2.4947,0.0,0.0,6.5,None,None,9.922,True,None,sfc_unique_p3_1,0,None,16.66,66.0,9,6,0,0,0,False,100.0,12.723333333333334,5.5,2099.7546819377803
0,1761326120.7788587,0.1,4,0.0754,0.0101,0.0499,8.1146,4.9894,0.0,0.0,3.97,None,None,9.975,True,None,sfc_cache_p4_1,0,None,16.66,66.0,10,8,0,0,0,False,100.0,13.4175,8.25,2115.80405509983
0,1761326120.779104,0.1,4,0.0754,0.0101,0.0499,8.1146,4.9894,0.0,0.0,6.43,None,None,9.781,True,None,sfc_unique_p4_1,0,None,16.66,66.0,10,8,0,0,0,False,100.0,13.4175,8.25,2115.80405509983
0,1761326120.8019202,0.1,5,0.0902,0.0127,0.0499,9.8284,4.9894,0.0,0.0,4.72,None,None,9.949,True,None,sfc_cache_p5_1,0,None,24.99,99.0,14,10,0,0,0,False,100.0,13.001,6.6,2115.80405509983
0,1761326120.8021605,0.1,5,0.0902,0.0127,0.0499,9.8284,4.9894,0.0,0.0,7.15,None,None,9.896,True,None,sfc_unique_p5_1,0,None,24.99,99.0,14,10,0,0,0,False,100.0,13.001,6.6,2115.80405509983
0,1761326120.8261383,0.1,6,0.1041,0.018,0.0499,11.5422,4.9894,0.0,0.0,4.91,None,None,9.941,True,None,sfc_cache_p6_1,0,None,33.32,132.0,18,12,0,0,0,False,100.0,12.723333333333334,5.5,2126.059820461229
0,1761326120.8263886,0.1,6,0.1041,0.018,0.0499,11.5422,4.9894,0.0,0.0,7.95,None,None,9.949,True,None,sfc_unique_p6_1,0,None,33.32,132.0,18,12,0,0,0,False,100.0,12.723333333333334,5.5,2126.059820461229
0,1761326135.705356,15.0,6,0.1231,0.0251,0.0748,13.8857,7.4841,0.0,0.0,6.01,None,None,10.447,True,None,sfc_cache_p1_2,0,None,33.32,132.0,18,14,0,0,0,False,100.0,13.120000000000001,7.071428571428571,2153.394598359387
