crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769387236.0373366,2,0,0,0,0
1,1769387239.3177233,2,12,12,0,0
2,1769387249.6972892,2,0,0,0,0
3,1769387256.2279441,2,0,0,0,0
4,1769387261.1379764,2,9,1,8,0
5,1769387284.4971006,2,0,0,0,0
6,1769387298.0973892,2,13,13,0,0
7,1769387318.5178697,2,15,15,0,0
8,1769387333.5475209,2,0,0,0,0
9,1769387340.8771358,2,28,28,0,0
10,1769387361.2479346,2,0,0,0,0
11,1769387368.9377792,2,2,2,0,0
12,1769387381.6581132,2,21,21,0,0
13,1769387384.987062,2,20,20,0,0
14,1769387386.517251,2,6,6,0,0
15,1769387389.1080048,2,16,16,0,0
16,1769387438.6876063,2,7,7,0,0
17,1769387445.1479564,2,9,9,0,0
18,1769387515.1574762,2,8,8,0,0
19,1769387527.8971534,2,1,1,0,0
20,1769387563.7276492,2,5,5,0,0
21,1769387577.6979754,2,5,5,0,0
22,1769387584.0783422,2,21,21,0,0
23,1769387609.1679716,2,11,11,0,0
24,1769387650.8375926,2,26,26,0,0
25,1769387673.6577358,2,21,21,0,0
26,1769387690.2456527,2,22,22,0,0
27,1769387718.7978678,2,17,17,0,0
28,1769387733.1415207,2,15,15,0,0
29,1769387736.27986,2,3,3,0,0
30,1769387764.6377618,2,2,2,0,0
31,1769387810.2716997,2,25,22,3,0
32,1769387872.838521,2,26,26,0,0
33,1769387876.9188545,2,11,11,0,0
34,1769387877.983521,2,6,6,0,0
35,1769387879.1449628,2,22,22,0,0
36,1769387881.2943647,2,24,24,0,0
37,1769387948.0972564,2,20,20,0,0
38,1769387949.4156775,2,3,3,0,0
39,1769388028.177198,2,2,2,0,0
40,1769388039.8273468,2,4,4,0,0
41,1769388041.0373883,2,24,24,0,0
42,1769388058.2834735,2,1,1,0,0
43,1769388059.5786483,2,9,9,0,0
44,1769388081.9377687,2,13,13,0,0
45,1769388084.3095014,2,11,10,1,0
46,1769388093.2977333,2,21,21,0,0
47,1769388117.5677822,2,3,3,0,0
48,1769388139.908812,2,5,5,0,0
49,1769388175.107394,2,18,18,0,0
