crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769387222.34865,2,7,7,0,0
1,1769387253.5989594,2,5,4,1,0
2,1769387259.9584835,2,0,0,0,0
3,1769387261.7551854,2,0,0,0,0
4,1769387264.1490443,2,10,10,0,0
5,1769387287.3587987,2,1,1,0,0
6,1769387296.568814,2,0,0,0,0
7,1769387310.1187966,2,5,5,0,0
8,1769387338.0193675,2,0,0,0,0
9,1769387359.649316,2,17,17,0,0
10,1769387377.0186884,2,29,29,0,0
11,1769387381.809145,2,3,3,0,0
12,1769387384.6885345,2,9,9,0,0
13,1769387388.8587217,2,0,0,0,0
14,1769387412.0192,2,15,15,0,0
15,1769387443.2336588,2,28,28,0,0
16,1769387487.219206,2,2,2,0,0
17,1769387524.118996,2,0,0,0,0
18,1769387537.7790568,2,1,1,0,0
19,1769387562.2796707,2,22,22,0,0
20,1769387572.671686,2,14,14,0,0
21,1769387577.7986927,2,2,2,0,0
22,1769387587.4390404,2,22,22,0,0
23,1769387622.4357166,2,12,12,0,0
24,1769387644.8689861,2,18,18,0,0
25,1769387657.4098315,2,11,11,0,0
26,1769387686.1985505,2,0,0,0,0
27,1769387702.5395195,2,27,27,0,0
28,1769387733.0289242,2,9,9,0,0
29,1769387767.6313207,2,16,16,0,0
30,1769387778.699118,2,2,2,0,0
31,1769387789.0190976,2,22,22,0,0
32,1769387792.6581485,2,18,18,0,0
33,1769387795.4789643,2,13,13,0,0
34,1769387823.1090014,2,4,4,0,0
35,1769387842.2296696,2,19,14,5,0
36,1769387844.4589138,2,6,6,0,0
37,1769387846.7087393,2,0,0,0,0
38,1769387853.5432248,2,7,7,0,0
39,1769387865.0288167,2,12,10,2,0
40,1769387895.3089046,2,7,7,0,0
41,1769387944.3492212,2,17,15,2,0
42,1769387949.2881653,2,7,7,0,0
43,1769387963.469498,2,23,23,0,0
44,1769387968.5070794,2,2,2,0,0
45,1769387981.133032,2,16,14,2,0
46,1769388000.6989741,2,9,9,0,0
47,1769388107.4386992,2,14,14,0,0
48,1769388119.1796184,2,19,19,0,0
49,1769388125.151071,2,19,19,0,0
