No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1769988430.0876892,0,1,0.0,0.0781,0.0051,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,2.11,0.12,1.99,None,0.00014781951904296875,21.501,True,None,sfc_cache_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,0.0,15.5,16.5,1.0,0.0833,0.04,0.0597,2095.5687973997833,10.0,2105.5687973997833,0.9732069339111592,0,0,2
0,1769988430.0884671,0.0,1,0.0,0.0781,0.0051,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,3.29,0.17,3.12,None,0.00014781951904296875,23.802,True,None,sfc_unique_p1_1,0,None,0,0,0,1,2,0,0,0,False,100.0,0.0,15.5,16.5,1.0,0.0833,0.04,0.0597,2095.5687973997833,10.0,2105.5687973997833,0.9732069339111592,0,0,2
0,1769988430.1444707,0.1,2,0.0,0.1352,0.0101,0.0249,0.0,13.5243,2.4947,0.0,0.0,0.0,2.43,0.12,2.31,None,0.07963705062866211,20.555,True,None,sfc_cache_p2_1,0,None,0,8.33,33.0,5,4,0,0,0,False,100.0,0.0,13.4175,8.25,1.0,0.0833,0.0385,0.0597,2110.0,20.0,2130.0,0.9609263271939328,0,4,0
0,1769988430.1451287,0.1,2,0.0,0.1352,0.0101,0.0249,0.0,13.5243,2.4947,0.0,0.0,0.0,3.93,0.17,3.76,None,0.07963705062866211,23.8,True,None,sfc_unique_p2_1,0,None,0,8.33,33.0,5,4,0,0,0,False,100.0,0.0,13.4175,8.25,1.0,0.0833,0.0385,0.0597,2110.0,20.0,2130.0,0.9609263271939328,0,4,0
0,1769988430.1865313,0.1,3,0.0,0.2024,0.0257,0.0499,0.0,20.2449,4.9894,0.0,0.0,0.0,2.32,0.16,2.16,None,0.13621187210083008,14.722,True,None,sfc_cache_p3_1,0,None,0,12.66,33.0,8,6,0,0,0,False,100.0,0.0,13.39,11.0,1.0,0.1459,0.0741,0.0742,2150.9425785482126,30.0,2180.9425785482126,0.9524878039523638,0,6,0
0,1769988430.1869428,0.1,3,0.0,0.2024,0.0257,0.0499,0.0,20.2449,4.9894,0.0,0.0,0.0,3.4,0.28,3.12,None,0.13621187210083008,14.405,True,None,sfc_unique_p3_1,0,None,0,12.66,33.0,8,6,0,0,0,False,100.0,0.0,13.39,11.0,1.0,0.1459,0.0741,0.0742,2150.9425785482126,30.0,2180.9425785482126,0.9524878039523638,0,6,0
0,1769988430.2214518,0.1,4,0.0,0.2596,0.0436,0.0499,0.0,25.9576,4.9894,0.0,0.0,0.0,3.19,0.18,3.01,None,0.17779541015625,12.499,True,None,sfc_cache_p4_1,0,None,0,20.99,66.0,12,8,0,0,0,False,100.0,0.0,12.87625,8.25,1.0,0.1657,0.0714,0.0707,2180.0,40.0,2220.0,0.942826047417097,4,4,0
0,1769988430.2218473,0.1,4,0.0,0.2596,0.0436,0.0499,0.0,25.9576,4.9894,0.0,0.0,0.0,4.39,0.28,4.11,None,0.17779541015625,14.228,True,None,sfc_unique_p4_1,0,None,0,20.99,66.0,12,8,0,0,0,False,100.0,0.0,12.87625,8.25,1.0,0.1657,0.0714,0.0707,2180.0,40.0,2220.0,0.942826047417097,4,4,0
0,1769988448.0789084,18.0,6,0.0,0.3499,0.0722,0.0748,0.0,34.9886,7.7544,0.0,0.0,0.0,2.52,0.17,2.35,None,7.581710815429688e-05,21.306,True,None,sfc_cache_p1_2,0,None,0,20.99,66.0,13,10,0,0,0,True,100.0,0.0,13.401,9.9,1.0,0.2864,0.1111,0.0866,2166.81872156013,50.0,2216.81872156013,0.9350398668923091,6,4,0
0,1769988448.0793054,18.0,6,0.0,0.3499,0.0722,0.0748,0.0,34.9886,7.7544,0.0,0.0,0.0,4.75,0.27,4.48,None,7.581710815429688e-05,23.37,True,None,sfc_unique_p1_2,0,None,0,20.99,66.0,13,10,0,0,0,True,100.0,0.0,13.401,9.9,1.0,0.2864,0.1111,0.0866,2166.81872156013,50.0,2216.81872156013,0.9350398668923091,6,4,0
0,1769988448.1105225,18.0,7,0.0,0.4091,0.0956,0.0748,0.0,40.9075,7.7544,0.0,0.0,0.0,2.42,0.17,2.25,None,0.05469989776611328,11.709,True,None,sfc_cache_p2_2,0,None,0,29.32,99.0,17,12,0,0,0,True,100.0,0.0,13.056666666666667,8.25,1.0,0.3189,0.1071,0.0869,2186.6684723726976,60.0,2246.6684723726976,0.9271265080866544,8,4,0
0,1769988448.1109562,18.0,7,0.0,0.4091,0.0956,0.0748,0.0,40.9075,7.7544,0.0,0.0,0.0,4.54,0.27,4.27,None,0.05469989776611328,13.083,True,None,sfc_unique_p2_2,0,None,0,29.32,99.0,17,12,0,0,0,True,100.0,0.0,13.056666666666667,8.25,1.0,0.3189,0.1071,0.0869,2186.6684723726976,60.0,2246.6684723726976,0.9271265080866544,8,4,0
0,1769988448.1450117,18.1,8,0.0,0.4683,0.114,0.0748,0.0,46.8265,7.7544,0.0,0.0,0.0,4.04,0.15,3.89,None,0.0862264633178711,11.496,True,None,sfc_cache_p3_2,0,None,0,37.65,132.0,21,14,0,0,0,True,100.0,0.0,12.810714285714285,7.071428571428571,1.0,0.3565,0.1034,0.0851,2235.0,70.0,2305.0,0.9217079067327426,10,4,0
0,1769988448.1454022,18.1,8,0.0,0.4683,0.114,0.0748,0.0,46.8265,7.7544,0.0,0.0,0.0,4.52,0.18,4.34,None,0.0862264633178711,12.942,True,None,sfc_unique_p3_2,0,None,0,37.65,132.0,21,14,0,0,0,True,100.0,0.0,12.810714285714285,7.071428571428571,1.0,0.3565,0.1034,0.0851,2235.0,70.0,2305.0,0.9217079067327426,10,4,0
0,1769988448.1783416,18.1,9,0.0084,0.504,0.1326,0.0748,1.0071,50.3956,7.7544,0.0,0.0,0.0,3.39,0.15,3.24,None,0.12068438529968262,11.903,True,None,sfc_cache_p4_2,0,None,0,45.98,165.0,25,16,0,0,0,True,100.0,0.5625,12.06375,6.1875,0.0526,0.3634,0.1,0.0821,2240.223649589847,80.0,2320.223649589847,0.9097877291991028,12,4,0
