No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755003872.0797155,0,1,0.0258,0.0069,0.0275,0.0,0.0,8.19,None,None,8.93,True,None,sfc_cache_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755003872.0800536,0.0,1,0.0258,0.0069,0.0275,0.0,0.0,11.17,None,None,5.779,True,None,sfc_unique_p1_1,0,None,0,0,0,0,0,0,0,False,100.0,0.0,0.0
0,1755003872.101896,0.0,2,0.0447,0.0139,0.0275,0.0,0.0,8.22,None,None,7.501,True,None,sfc_cache_p2_1,0,None,0,0,0,0,0,0,0,False,100.0,13.435483870967744,50.0
0,1755003872.1022582,0.0,2,0.0447,0.0139,0.0275,0.0,0.0,11.23,None,None,7.215,True,None,sfc_unique_p2_1,0,None,0,0,0,0,0,0,0,False,100.0,13.435483870967744,50.0
0,1755003872.1251817,0.0,3,0.0636,0.0208,0.0275,0.0,0.0,8.23,None,None,7.572,True,None,sfc_cache_p3_1,0,None,0,0,0,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755003872.1255207,0.0,3,0.0636,0.0208,0.0275,0.0,0.0,11.25,None,None,7.136,True,None,sfc_unique_p3_1,0,None,0,0,0,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755003872.1443694,0.1,4,0.0825,0.0277,0.0275,0.0,0.0,8.22,None,None,5.948,True,None,sfc_cache_p4_1,0,None,0,0,0,0,0,0,0,False,100.0,20.153225806451612,75.0
0,1755003872.1445608,0.1,4,0.0825,0.0277,0.0275,0.0,0.0,11.23,None,None,4.623,True,None,sfc_unique_p4_1,0,None,0,0,0,0,0,0,0,False,100.0,20.153225806451612,75.0
0,1755003895.0753162,23.0,6,0.1083,0.0333,0.055,0.0,0.0,8.51,None,None,7.372,True,None,sfc_cache_p1_2,0,None,0,0,0,0,0,0,0,False,100.0,16.12258064516129,60.0
0,1755003895.075744,23.0,6,0.1083,0.0333,0.055,0.0,0.0,11.88,None,None,7.256,True,None,sfc_unique_p1_2,0,None,0,0,0,0,0,0,0,False,100.0,16.12258064516129,60.0
0,1755003895.1001804,23.0,7,0.1272,0.0389,0.055,0.0,0.0,8.67,None,None,7.277,True,None,sfc_cache_p2_2,0,None,0,0,0,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755003895.10053,23.0,7,0.1272,0.0389,0.055,0.0,0.0,12.19,None,None,7.284,True,None,sfc_unique_p2_2,0,None,0,0,0,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755003895.1224215,23.0,8,0.1461,0.0444,0.055,0.0,0.0,8.89,None,None,7.308,True,None,sfc_cache_p3_2,0,None,0,0,0,0,0,0,0,False,100.0,19.193548387096772,71.42857142857143
0,1755003895.122764,23.0,8,0.1461,0.0444,0.055,0.0,0.0,12.63,None,None,7.329,True,None,sfc_unique_p3_2,0,None,0,0,0,0,0,0,0,False,100.0,19.193548387096772,71.42857142857143
