No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,reuse_cpu_rate,reuse_cache_rate
0,1755089197.765707,0,1,0.0258,0.0097,0.0275,0.0,0.0,8.37,None,None,4.877,True,None,sfc_cache_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755089197.766041,0.0,1,0.0258,0.0097,0.0275,0.0,0.0,11.93,None,None,4.451,True,None,sfc_unique_p1_1,0,None,0,0,1,0,0,0,0,False,100.0,0.0,0.0
0,1755089197.7818367,0.0,2,0.0447,0.0194,0.0275,0.0,0.0,9.29,None,None,4.445,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,0,0,0,0,False,100.0,13.435483870967744,50.0
0,1755089197.7820694,0.0,2,0.0447,0.0194,0.0275,0.0,0.0,13.78,None,None,4.411,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,0,0,0,0,False,100.0,13.435483870967744,50.0
0,1755089197.7954426,0.0,3,0.0636,0.029,0.0275,0.0,0.0,8.4,None,None,4.474,True,None,sfc_cache_p3_1,0,None,16.66,66.0,9,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755089197.7956638,0.0,3,0.0636,0.029,0.0275,0.0,0.0,12.01,None,None,4.426,True,None,sfc_unique_p3_1,0,None,16.66,66.0,9,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755089197.8087535,0.0,4,0.0825,0.0387,0.0275,0.0,0.0,9.39,None,None,4.492,True,None,sfc_cache_p4_1,0,None,24.99,99.0,13,0,0,0,0,False,100.0,20.153225806451612,75.0
0,1755089197.8089645,0.0,4,0.0825,0.0387,0.0275,0.0,0.0,13.98,None,None,4.477,True,None,sfc_unique_p4_1,0,None,24.99,99.0,13,0,0,0,0,False,100.0,20.153225806451612,75.0
0,1755089223.7659385,26.0,6,0.1083,0.047,0.055,0.0,0.0,8.21,None,None,7.19,True,None,sfc_cache_p1_2,0,None,24.99,99.0,14,0,0,0,0,False,100.0,16.12258064516129,60.0
0,1755089223.7663467,26.0,6,0.1083,0.047,0.055,0.0,0.0,11.84,None,None,7.179,True,None,sfc_unique_p1_2,0,None,24.99,99.0,14,0,0,0,0,False,100.0,16.12258064516129,60.0
0,1755089223.7867382,26.0,7,0.1272,0.0553,0.055,0.0,0.0,7.66,None,None,7.172,True,None,sfc_cache_p2_2,0,None,33.32,132.0,18,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755089223.786966,26.0,7,0.1272,0.0553,0.055,0.0,0.0,10.75,None,None,4.426,True,None,sfc_unique_p2_2,0,None,33.32,132.0,18,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755089223.8095124,26.0,8,0.1461,0.0636,0.055,0.0,0.0,7.66,None,None,7.236,True,None,sfc_cache_p3_2,0,None,41.65,165.0,22,0,0,0,0,False,100.0,19.193548387096772,71.42857142857143
0,1755089223.809882,26.0,8,0.1461,0.0636,0.055,0.0,0.0,10.75,None,None,7.124,True,None,sfc_unique_p3_2,0,None,41.65,165.0,22,0,0,0,0,False,100.0,19.193548387096772,71.42857142857143
0,1755089223.8332148,26.1,9,0.165,0.072,0.055,0.0,0.0,7.69,None,None,7.185,True,None,sfc_cache_p4_2,0,None,49.98,198.0,26,0,0,0,0,False,100.0,20.153225806451612,75.0
0,1755089223.8336155,26.1,9,0.165,0.072,0.055,0.0,0.0,10.81,None,None,7.253,True,None,sfc_unique_p4_2,0,None,49.98,198.0,26,0,0,0,0,False,100.0,20.153225806451612,75.0
0,1755089247.7758582,50.0,11,0.1909,0.0789,0.0825,0.0,0.0,7.23,None,None,7.297,True,None,sfc_cache_p1_3,0,None,49.98,198.0,27,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755089247.7762601,50.0,11,0.1909,0.0789,0.0825,0.0,0.0,10.36,None,None,7.168,True,None,sfc_unique_p1_3,0,None,49.98,198.0,27,0,0,0,0,False,100.0,17.913978494623656,66.66666666666666
0,1755089247.8016593,50.0,12,0.2131,0.0862,0.11,0.0,0.0,7.29,None,None,7.113,True,None,sfc_cache_p2_3,0,None,54.31,198.0,30,0,0,0,0,False,100.0,17.519354838709678,60.0
0,1755089247.8020205,50.0,12,0.2131,0.0862,0.11,0.0,0.0,10.48,None,None,6.907,True,None,sfc_unique_p2_3,0,None,54.31,198.0,30,0,0,0,0,False,100.0,17.519354838709678,60.0
0,1755089247.8247402,50.1,13,0.232,0.0935,0.11,0.0,0.0,7.36,None,None,7.089,True,None,sfc_cache_p3_3,0,None,62.64,231.0,34,0,0,0,0,False,100.0,18.369501466275658,63.63636363636363
0,1755089247.8250802,50.1,13,0.232,0.0935,0.11,0.0,0.0,10.61,None,None,7.035,True,None,sfc_unique_p3_3,0,None,62.64,231.0,34,0,0,0,0,False,100.0,18.369501466275658,63.63636363636363
0,1755089247.849275,50.1,14,0.2509,0.1007,0.11,0.0,0.0,7.35,None,None,7.097,True,None,sfc_cache_p4_3,0,None,70.97,264.0,38,0,0,0,0,False,100.0,19.077956989247312,66.66666666666666
0,1755089247.8496225,50.1,14,0.2509,0.1007,0.11,0.0,0.0,10.61,None,None,6.983,True,None,sfc_unique_p4_3,0,None,70.97,264.0,38,0,0,0,0,False,100.0,19.077956989247312,66.66666666666666
0,1755089265.788646,68.0,16,0.2767,0.1097,0.1375,0.0,0.0,7.65,None,None,7.245,True,None,sfc_cache_p1_4,0,None,70.97,264.0,39,0,0,0,0,False,100.0,17.610421836228287,61.53846153846154
0,1755089265.7890732,68.0,16,0.2767,0.1097,0.1375,0.0,0.0,10.71,None,None,7.075,True,None,sfc_unique_p1_4,0,None,70.97,264.0,39,0,0,0,0,False,100.0,17.610421836228287,61.53846153846154
0,1755089265.8157914,68.1,17,0.2956,0.1187,0.1375,0.0,0.0,7.44,None,None,7.13,True,None,sfc_cache_p2_4,0,None,79.3,297.0,43,0,0,0,0,False,100.0,18.27188940092166,64.28571428571429
0,1755089265.8161917,68.1,17,0.2956,0.1187,0.1375,0.0,0.0,10.28,None,None,7.0,True,None,sfc_unique_p2_4,0,None,79.3,297.0,43,0,0,0,0,False,100.0,18.27188940092166,64.28571428571429
0,1755089265.8407578,68.1,18,0.3145,0.1277,0.1375,0.0,0.0,7.82,None,None,7.186,True,None,sfc_cache_p3_4,0,None,87.63,330.0,47,0,0,0,0,False,100.0,18.84516129032258,66.66666666666666
0,1755089265.8411274,68.1,18,0.3145,0.1277,0.1375,0.0,0.0,11.04,None,None,6.955,True,None,sfc_unique_p3_4,0,None,87.63,330.0,47,0,0,0,0,False,100.0,18.84516129032258,66.66666666666666
0,1755089265.8673754,68.1,19,0.3334,0.1367,0.1375,0.0,0.0,7.65,None,None,7.183,True,None,sfc_cache_p4_4,0,None,95.96,363.0,51,0,0,0,0,False,100.0,19.346774193548384,68.75
0,1755089265.867742,68.1,19,0.3334,0.1367,0.1375,0.0,0.0,10.71,None,None,7.0,True,None,sfc_unique_p4_4,0,None,95.96,363.0,51,0,0,0,0,False,100.0,19.346774193548384,68.75
0,1755089288.8627102,91.1,21,0.3592,0.1436,0.165,0.0,0.0,6.67,None,None,4.31,True,None,sfc_cache_p1_5,0,None,95.96,363.0,52,0,0,0,0,False,100.0,18.20872865275142,64.70588235294117
0,1755089288.8629835,91.1,21,0.3592,0.1436,0.165,0.0,0.0,9.44,None,None,4.114,True,None,sfc_unique_p1_5,0,None,95.96,363.0,52,0,0,0,0,False,100.0,18.20872865275142,64.70588235294117
0,1755089288.8858798,91.1,22,0.3781,0.1506,0.165,0.0,0.0,6.64,None,None,6.757,True,None,sfc_cache_p2_5,0,None,104.29,396.0,56,0,0,0,0,False,100.0,18.689964157706093,66.66666666666666
0,1755089288.8863115,91.1,22,0.3781,0.1506,0.165,0.0,0.0,9.38,None,None,6.348,True,None,sfc_unique_p2_5,0,None,104.29,396.0,56,0,0,0,0,False,100.0,18.689964157706093,66.66666666666666
0,1755089288.9102426,91.1,23,0.397,0.1575,0.165,0.0,0.0,6.66,None,None,6.702,True,None,sfc_cache_p3_5,0,None,112.62,429.0,60,0,0,0,0,False,100.0,19.120543293718168,68.42105263157895
0,1755089288.9106588,91.1,23,0.397,0.1575,0.165,0.0,0.0,9.41,None,None,6.272,True,None,sfc_unique_p3_5,0,None,112.62,429.0,60,0,0,0,0,False,100.0,19.120543293718168,68.42105263157895
0,1755089288.939101,91.2,24,0.4159,0.1645,0.165,0.0,0.0,6.67,None,None,6.751,True,None,sfc_cache_p4_5,0,None,120.95,462.0,64,0,0,0,0,False,100.0,19.508064516129036,70.0
0,1755089288.939487,91.2,24,0.4159,0.1645,0.165,0.0,0.0,9.44,None,None,6.369,True,None,sfc_unique_p4_5,0,None,120.95,462.0,64,0,0,0,0,False,100.0,19.508064516129036,70.0
0,1755089291.3822563,93.6,24,0.4039,0.1561,0.1925,0.0,0.0,8.7,None,None,7.283,True,None,sfc_cache_p4_2,0,None,104.29,396.0,57,0,0,0,0,False,100.0,17.7062818336163,63.1578947368421
0,1755089291.3826652,93.6,24,0.4039,0.1561,0.1925,0.0,0.0,11.44,None,None,7.232,True,None,sfc_unique_p4_2,0,None,104.29,396.0,57,0,0,0,0,False,100.0,17.7062818336163,63.1578947368421
0,1755089291.4046988,93.6,24,0.4228,0.1643,0.1925,0.0,0.0,8.81,None,None,7.198,True,None,sfc_cache_p3_2,0,None,112.62,429.0,61,0,0,0,0,False,100.0,18.16451612903226,65.0
0,1755089291.4050407,93.6,24,0.4228,0.1643,0.1925,0.0,0.0,12.7,None,None,6.795,True,None,sfc_unique_p3_2,0,None,112.62,429.0,61,0,0,0,0,False,100.0,18.16451612903226,65.0
0,1755089296.3799198,98.6,24,0.4228,0.1643,0.1925,0.0,0.0,8.8,None,None,4.597,True,None,sfc_cache_p2_2,0,None,112.62,429.0,61,0,0,0,0,False,100.0,18.16451612903226,65.0
0,1755089296.3801708,98.6,24,0.4228,0.1643,0.1925,0.0,0.0,11.64,None,None,4.469,True,None,sfc_unique_p2_2,0,None,112.62,429.0,61,0,0,0,0,False,100.0,18.16451612903226,65.0
