No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759852500.504085,0,1,0.0234,0.0233,0.0249,0.0,0.0,5.84,None,None,6.675,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2072.177681473456
0,1759852500.5044909,0.0,1,0.0234,0.0233,0.0249,0.0,0.0,8.85,None,None,5.462,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2072.177681473456
0,1759852500.5307195,0.0,2,0.0406,0.036,0.0249,0.0,0.0,6.12,None,None,10.207,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2096.169710571119
0,1759852500.531018,0.0,2,0.0406,0.036,0.0249,0.0,0.0,7.1,None,None,8.462,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2096.169710571119
0,1759852500.564594,0.1,3,0.0577,0.0508,0.0249,0.0,0.0,6.24,None,None,10.499,True,None,sfc_cache_p3_1,0,None,16.66,66.0,9,6,0,0,0,False,100.0,12.723333333333334,5.5,2131.6831759789507
0,1759852500.5649197,0.1,3,0.0577,0.0508,0.0249,0.0,0.0,7.02,None,None,9.463,True,None,sfc_unique_p3_1,0,None,16.66,66.0,9,6,0,0,0,False,100.0,12.723333333333334,5.5,2131.6831759789507
0,1759852500.5900865,0.1,4,0.0748,0.0624,0.0249,0.0,0.0,6.23,None,None,10.434,True,None,sfc_cache_p4_1,0,None,24.99,99.0,13,8,0,0,0,False,100.0,12.37625,4.125,2152.4469896300884
0,1759852500.590599,0.1,4,0.0748,0.0624,0.0249,0.0,0.0,6.77,None,None,10.141,True,None,sfc_unique_p4_1,0,None,24.99,99.0,13,8,0,0,0,False,100.0,12.37625,4.125,2152.4469896300884
0,1759852524.5007567,24.0,6,0.0983,0.08,0.0499,0.0,0.0,5.46,None,None,10.105,True,None,sfc_cache_p1_2,0,None,24.99,99.0,14,10,0,0,0,False,100.0,13.001,6.6,2180.3734815030684
0,1759852524.5012543,24.0,6,0.0983,0.08,0.0499,0.0,0.0,11.27,None,None,9.142,True,None,sfc_unique_p1_2,0,None,24.99,99.0,14,10,0,0,0,False,100.0,13.001,6.6,2180.3734815030684
0,1759852524.5310493,24.0,7,0.1154,0.0959,0.0499,0.0,0.0,5.5,None,None,9.784,True,None,sfc_cache_p2_2,0,None,33.32,132.0,18,12,0,0,0,False,100.0,12.723333333333334,5.5,2216.9812047657215
0,1759852524.5315707,24.0,7,0.1154,0.0959,0.0499,0.0,0.0,7.68,None,None,9.387,True,None,sfc_unique_p2_2,0,None,33.32,132.0,18,12,0,0,0,False,100.0,12.723333333333334,5.5,2216.9812047657215
0,1759852524.5605705,24.1,8,0.1326,0.1173,0.0499,0.0,0.0,5.46,None,None,9.446,True,None,sfc_cache_p3_2,0,None,41.65,165.0,22,14,0,0,0,False,100.0,12.525,4.714285714285714,2256.0683700652107
0,1759852524.5610254,24.1,8,0.1326,0.1173,0.0499,0.0,0.0,8.02,None,None,9.379,True,None,sfc_unique_p3_2,0,None,41.65,165.0,22,14,0,0,0,False,100.0,12.525,4.714285714285714,2256.0683700652107
0,1759852524.5872016,24.1,9,0.1497,0.135,0.0499,0.0,0.0,7.26,None,None,9.345,True,None,sfc_cache_p4_2,0,None,49.98,198.0,26,16,0,0,0,False,100.0,12.37625,4.125,2266.9328763335902
0,1759852524.5876503,24.1,9,0.1497,0.135,0.0499,0.0,0.0,7.7,None,None,9.221,True,None,sfc_unique_p4_2,0,None,49.98,198.0,26,16,0,0,0,False,100.0,12.37625,4.125,2266.9328763335902
0,1759852524.611951,24.1,9,0.1389,0.1136,0.0748,0.0,0.0,5.69,None,None,9.37,True,None,sfc_cache_p3_1,0,None,33.32,132.0,20,14,0,0,0,False,100.0,13.120000000000001,7.071428571428571,2261.297525768662
0,1759852524.6123827,24.1,9,0.1389,0.1136,0.0748,0.0,0.0,8.28,None,None,9.289,True,None,sfc_unique_p3_1,0,None,33.32,132.0,20,14,0,0,0,False,100.0,13.120000000000001,7.071428571428571,2261.297525768662
0,1759852524.6352565,24.1,9,0.1623,0.1299,0.0998,0.0,0.0,6.42,None,None,9.364,True,None,sfc_cache_p1_1,0,None,33.32,132.0,22,16,0,0,0,False,100.0,13.4175,8.25,2283.1288986211616
0,1759852524.6356885,24.1,9,0.1623,0.1299,0.0998,0.0,0.0,7.37,None,None,9.024,True,None,sfc_unique_p1_1,0,None,33.32,132.0,22,16,0,0,0,False,100.0,13.4175,8.25,2283.1288986211616
0,1759852542.5018275,42.0,11,0.1857,0.1371,0.1247,0.0,0.0,4.51,None,None,5.756,True,None,sfc_cache_p1_3,0,None,33.32,132.0,23,18,0,0,0,False,100.0,13.648888888888889,9.166666666666666,2305.580918432336
0,1759852542.5021276,42.0,11,0.1857,0.1371,0.1247,0.0,0.0,7.29,None,None,5.179,True,None,sfc_unique_p1_3,0,None,33.32,132.0,23,18,0,0,0,False,100.0,13.648888888888889,9.166666666666666,2305.580918432336
0,1759852542.517225,42.0,12,0.2092,0.1437,0.1497,0.0,0.0,6.14,None,None,5.45,True,None,sfc_cache_p2_3,0,None,33.32,132.0,25,20,0,0,0,False,100.0,13.834,9.9,2335.6459238494544
0,1759852542.5174923,42.0,12,0.2092,0.1437,0.1497,0.0,0.0,8.63,None,None,5.16,True,None,sfc_unique_p2_3,0,None,33.32,132.0,25,20,0,0,0,False,100.0,13.834,9.9,2335.6459238494544
0,1759852542.5337439,42.0,13,0.2263,0.1522,0.1497,0.0,0.0,5.81,None,None,5.368,True,None,sfc_cache_p3_3,0,None,41.65,165.0,29,22,0,0,0,False,100.0,13.606818181818182,9.0,2336.4886726499494
0,1759852542.5340316,42.0,13,0.2263,0.1522,0.1497,0.0,0.0,7.09,None,None,5.208,True,None,sfc_unique_p3_3,0,None,41.65,165.0,29,22,0,0,0,False,100.0,13.606818181818182,9.0,2336.4886726499494
0,1759852542.550049,42.0,14,0.2434,0.1715,0.1497,0.0,0.0,5.8,None,None,5.413,True,None,sfc_cache_p4_3,0,None,49.98,198.0,33,24,0,0,0,False,100.0,13.417499999999999,8.25,2346.1315297928068
0,1759852542.5503435,42.0,14,0.2434,0.1715,0.1497,0.0,0.0,9.03,None,None,5.183,True,None,sfc_unique_p4_3,0,None,49.98,198.0,33,24,0,0,0,False,100.0,13.417499999999999,8.25,2346.1315297928068
0,1759852544.619988,44.1,14,0.2233,0.1666,0.1247,0.0,0.0,5.71,None,None,9.879,True,None,sfc_cache_p4_1,0,None,45.65,198.0,30,22,0,0,0,False,100.0,13.425,7.5,2346.8868811316083
0,1759852544.620481,44.1,14,0.2233,0.1666,0.1247,0.0,0.0,8.08,None,None,9.294,True,None,sfc_unique_p4_1,0,None,45.65,198.0,30,22,0,0,0,False,100.0,13.425,7.5,2346.8868811316083
0,1759852544.6450217,44.1,14,0.2434,0.1838,0.1497,0.0,0.0,7.55,None,None,9.437,True,None,sfc_cache_p1_1,0,None,49.98,198.0,33,24,0,0,0,False,100.0,13.417499999999999,8.25,2374.990115924984
0,1759852544.6454961,44.1,14,0.2434,0.1838,0.1497,0.0,0.0,8.03,None,None,9.188,True,None,sfc_unique_p1_1,0,None,49.98,198.0,33,24,0,0,0,False,100.0,13.417499999999999,8.25,2374.990115924984
0,1759852564.6266682,64.1,14,0.2465,0.1756,0.1746,0.0,0.0,5.77,None,None,9.835,True,None,sfc_cache_p4_1,0,None,45.98,165.0,32,24,0,0,0,False,100.0,13.584166666666667,9.625,2358.7762442332955
0,1759852564.627158,64.1,14,0.2465,0.1756,0.1746,0.0,0.0,8.09,None,None,9.417,True,None,sfc_unique_p4_1,0,None,45.98,165.0,32,24,0,0,0,False,100.0,13.584166666666667,9.625,2358.7762442332955
0,1759852567.5246832,67.0,16,0.2699,0.1869,0.1996,0.0,0.0,5.55,None,None,9.866,True,None,sfc_cache_p1_4,0,None,45.98,165.0,33,26,0,0,0,False,100.0,13.731538461538461,10.153846153846153,2370.38695851901
0,1759852567.5251687,67.0,16,0.2699,0.1869,0.1996,0.0,0.0,7.93,None,None,9.331,True,None,sfc_unique_p1_4,0,None,45.98,165.0,33,26,0,0,0,False,100.0,13.731538461538461,10.153846153846153,2370.38695851901
0,1759852567.549076,67.0,17,0.2903,0.2026,0.1996,0.0,0.0,5.22,None,None,5.964,True,None,sfc_cache_p2_4,0,None,49.98,198.0,36,28,0,0,0,False,100.0,13.715,9.428571428571429,2397.819101376153
