No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759853815.9025137,0,1,0.0234,0.0051,0.0249,0.0,0.0,4.93,None,None,19.031,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1759853815.9028833,0.0,1,0.0234,0.0051,0.0249,0.0,0.0,7.24,None,None,15.682,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1759853815.9417324,0.0,2,0.0406,0.0101,0.0249,0.0,0.0,4.93,None,None,13.08,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2110.0
0,1759853815.9420185,0.0,2,0.0406,0.0101,0.0249,0.0,0.0,7.24,None,None,15.791,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2110.0
0,1759853815.9966345,0.1,3,0.0607,0.0295,0.0499,0.0,0.0,5.81,None,None,21.838,True,None,sfc_cache_p3_1,0,None,12.66,33.0,8,6,0,0,0,False,100.0,13.39,11.0,2150.9425785482126
0,1759853815.9971147,0.1,3,0.0607,0.0295,0.0499,0.0,0.0,7.91,None,None,24.646,True,None,sfc_unique_p3_1,0,None,12.66,33.0,8,6,0,0,0,False,100.0,13.39,11.0,2150.9425785482126
0,1759853816.0500672,0.1,4,0.0842,0.0383,0.0748,0.0,0.0,5.59,None,None,21.865,True,None,sfc_cache_p4_1,0,None,12.66,33.0,9,8,0,0,0,False,100.0,13.9175,12.375,2184.8347778981583
0,1759853816.0503547,0.1,4,0.0842,0.0383,0.0748,0.0,0.0,7.05,None,None,22.422,True,None,sfc_unique_p4_1,0,None,12.66,33.0,9,8,0,0,0,False,100.0,13.9175,12.375,2184.8347778981583
0,1759853825.8900056,10.0,6,0.1076,0.0517,0.0998,0.0,0.0,3.84,None,None,21.267,True,None,sfc_cache_p1_2,0,None,12.66,33.0,9,10,0,0,0,False,100.0,14.234,13.2,2206.8901872775114
0,1759853825.890295,10.0,6,0.1076,0.0517,0.0998,0.0,0.0,5.89,None,None,16.089,True,None,sfc_unique_p1_2,0,None,12.66,33.0,9,10,0,0,0,False,100.0,14.234,13.2,2206.8901872775114
0,1759853825.9367614,10.0,7,0.1247,0.066,0.0998,0.0,0.0,3.84,None,None,21.692,True,None,sfc_cache_p2_2,0,None,20.99,66.0,13,12,0,0,0,False,100.0,13.750833333333333,11.0,2231.7299953567563
0,1759853825.937045,10.0,7,0.1247,0.066,0.0998,0.0,0.0,5.77,None,None,16.125,True,None,sfc_unique_p2_2,0,None,20.99,66.0,13,12,0,0,0,False,100.0,13.750833333333333,11.0,2231.7299953567563
0,1759853825.9802272,10.1,8,0.1419,0.0762,0.0998,0.0,0.0,3.82,None,None,15.28,True,None,sfc_cache_p3_2,0,None,29.32,99.0,17,14,0,0,0,False,100.0,13.405714285714286,9.428571428571429,2264.0922457823867
0,1759853825.9805012,10.1,8,0.1419,0.0762,0.0998,0.0,0.0,5.64,None,None,15.028,True,None,sfc_unique_p3_2,0,None,29.32,99.0,17,14,0,0,0,False,100.0,13.405714285714286,9.428571428571429,2264.0922457823867
0,1759853826.01594,10.1,9,0.1653,0.0813,0.1247,0.0,0.0,4.02,None,None,12.987,True,None,sfc_cache_p4_2,0,None,29.32,99.0,19,16,0,0,0,False,100.0,13.6675,10.3125,2287.7758860857452
0,1759853826.0162299,10.1,9,0.1653,0.0813,0.1247,0.0,0.0,6.98,None,None,15.138,True,None,sfc_unique_p4_2,0,None,29.32,99.0,19,16,0,0,0,False,100.0,13.6675,10.3125,2287.7758860857452
0,1759853846.9070745,31.0,11,0.1888,0.092,0.1497,0.0,0.0,4.03,None,None,20.995,True,None,sfc_cache_p1_3,0,None,29.32,99.0,19,18,0,0,0,False,100.0,13.871111111111112,11.0,2317.713202290667
0,1759853846.9075484,31.0,11,0.1888,0.092,0.1497,0.0,0.0,6.9,None,None,24.377,True,None,sfc_unique_p1_3,0,None,29.32,99.0,19,18,0,0,0,False,100.0,13.871111111111112,11.0,2317.713202290667
0,1759853846.9538488,31.1,12,0.2122,0.1047,0.1746,0.0,0.0,4.75,None,None,21.093,True,None,sfc_cache_p2_3,0,None,29.32,99.0,21,20,0,0,0,False,100.0,14.034,11.55,2337.751122117319
0,1759853846.9541156,31.1,12,0.2122,0.1047,0.1746,0.0,0.0,6.7,None,None,15.73,True,None,sfc_unique_p2_3,0,None,29.32,99.0,21,20,0,0,0,False,100.0,14.034,11.55,2337.751122117319
0,1759853846.9932241,31.1,13,0.2326,0.1126,0.1746,0.0,0.0,4.85,None,None,17.146,True,None,sfc_cache_p3_3,0,None,33.32,132.0,24,22,0,0,0,False,100.0,13.985454545454546,10.5,2357.839730691843
0,1759853846.9934955,31.1,13,0.2326,0.1126,0.1746,0.0,0.0,6.65,None,None,14.118,True,None,sfc_unique_p3_3,0,None,33.32,132.0,24,22,0,0,0,False,100.0,13.985454545454546,10.5,2357.839730691843
