No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759853789.2675223,0,1,0.0234,0.0042,0.0249,0.0,0.0,4.78,None,None,19.938,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1759853789.2694204,0.0,1,0.0234,0.0042,0.0249,0.0,0.0,7.09,None,None,21.825,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1759853789.313235,0.0,2,0.0406,0.0196,0.0249,0.0,0.0,4.65,None,None,14.687,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2121.741603466956
0,1759853789.313522,0.0,2,0.0406,0.0196,0.0249,0.0,0.0,7.67,None,None,22.599,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2121.741603466956
0,1759853789.351832,0.1,3,0.0577,0.0293,0.0249,0.0,0.0,4.8,None,None,14.924,True,None,sfc_cache_p3_1,0,None,16.66,66.0,8,6,0,0,0,False,100.0,12.723333333333334,5.5,2154.2091007583967
0,1759853789.3521264,0.1,3,0.0577,0.0293,0.0249,0.0,0.0,6.78,None,None,16.965,True,None,sfc_unique_p3_1,0,None,16.66,66.0,8,6,0,0,0,False,100.0,12.723333333333334,5.5,2154.2091007583967
0,1759853789.388435,0.1,4,0.0779,0.0453,0.0499,0.0,0.0,4.96,None,None,14.973,True,None,sfc_cache_p4_1,0,None,20.99,66.0,11,8,0,0,0,False,100.0,12.87625,8.25,2190.2116545426406
0,1759853789.3887315,0.1,4,0.0779,0.0453,0.0499,0.0,0.0,7.42,None,None,17.049,True,None,sfc_unique_p4_1,0,None,20.99,66.0,11,8,0,0,0,False,100.0,12.87625,8.25,2190.2116545426406
0,1759853811.1916344,21.9,6,0.1013,0.0549,0.0748,0.0,0.0,5.0,None,None,22.081,True,None,sfc_cache_p1_2,0,None,20.99,66.0,12,10,0,0,0,False,100.0,13.401,9.9,2206.580637672187
0,1759853811.192133,21.9,6,0.1013,0.0549,0.0748,0.0,0.0,7.34,None,None,24.83,True,None,sfc_unique_p1_2,0,None,20.99,66.0,12,10,0,0,0,False,100.0,13.401,9.9,2206.580637672187
0,1759853811.2451372,22.0,7,0.1184,0.0626,0.0748,0.0,0.0,4.55,None,None,21.582,True,None,sfc_cache_p2_2,0,None,29.32,99.0,16,12,0,0,0,False,100.0,13.056666666666667,8.25,2216.836403033586
0,1759853811.245591,22.0,7,0.1184,0.0626,0.0748,0.0,0.0,6.81,None,None,24.588,True,None,sfc_unique_p2_2,0,None,29.32,99.0,16,12,0,0,0,False,100.0,13.056666666666667,8.25,2216.836403033586
0,1759853811.3120515,22.0,8,0.1386,0.0761,0.0998,0.0,0.0,4.86,None,None,26.16,True,None,sfc_cache_p3_2,0,None,33.65,99.0,19,14,0,0,0,False,100.0,13.096428571428572,9.428571428571429,2243.9239281844916
0,1759853811.3126154,22.0,8,0.1386,0.0761,0.0998,0.0,0.0,7.64,None,None,31.403,True,None,sfc_unique_p3_2,0,None,33.65,99.0,19,14,0,0,0,False,100.0,13.096428571428572,9.428571428571429,2243.9239281844916
0,1759853811.3813035,22.1,9,0.159,0.0921,0.0998,0.0,0.0,5.17,None,None,28.144,True,None,sfc_cache_p4_2,0,None,37.65,132.0,21,16,0,0,0,False,100.0,13.146875,8.25,2286.445596656864
0,1759853811.3819115,22.1,9,0.159,0.0921,0.0998,0.0,0.0,8.54,None,None,31.682,True,None,sfc_unique_p4_2,0,None,37.65,132.0,21,16,0,0,0,False,100.0,13.146875,8.25,2286.445596656864
0,1759853836.1982627,46.9,11,0.1825,0.0955,0.1247,0.0,0.0,3.97,None,None,21.274,True,None,sfc_cache_p1_3,0,None,37.65,132.0,22,18,0,0,0,False,100.0,13.408333333333333,9.166666666666666,2312.7066243615536
0,1759853836.1987462,46.9,11,0.1825,0.0955,0.1247,0.0,0.0,6.02,None,None,24.694,True,None,sfc_unique_p1_3,0,None,37.65,132.0,22,18,0,0,0,False,100.0,13.408333333333333,9.166666666666666,2312.7066243615536
0,1759853836.2520194,47.0,12,0.1996,0.1014,0.1247,0.0,0.0,3.97,None,None,21.172,True,None,sfc_cache_p2_3,0,None,45.98,165.0,25,20,0,0,0,False,100.0,13.200999999999999,8.25,2312.7066243615536
0,1759853836.252314,47.0,12,0.1996,0.1014,0.1247,0.0,0.0,6.08,None,None,21.837,True,None,sfc_unique_p2_3,0,None,45.98,165.0,25,20,0,0,0,False,100.0,13.200999999999999,8.25,2312.7066243615536
0,1759853836.3208046,47.1,13,0.22,0.1131,0.1247,0.0,0.0,4.66,None,None,27.099,True,None,sfc_cache_p3_3,0,None,49.98,198.0,28,22,0,0,0,False,100.0,13.228181818181817,7.5,2326.384460609813
0,1759853836.321172,47.1,13,0.22,0.1131,0.1247,0.0,0.0,6.97,None,None,25.452,True,None,sfc_unique_p3_3,0,None,49.98,198.0,28,22,0,0,0,False,100.0,13.228181818181817,7.5,2326.384460609813
0,1759853836.3918116,47.1,14,0.2402,0.1269,0.1497,0.0,0.0,5.79,None,None,26.586,True,None,sfc_cache_p4_3,0,None,54.31,198.0,30,24,0,0,0,False,100.0,13.237083333333333,8.25,2333.9297322395914
0,1759853836.3924358,47.1,14,0.2402,0.1269,0.1497,0.0,0.0,8.22,None,None,31.637,True,None,sfc_unique_p4_3,0,None,54.31,198.0,30,24,0,0,0,False,100.0,13.237083333333333,8.25,2333.9297322395914
0,1759853846.465814,57.2,14,0.2465,0.1241,0.1746,0.0,0.0,5.41,None,None,26.823,True,None,sfc_cache_p3_2,0,None,45.98,165.0,28,24,0,0,0,False,100.0,13.584166666666667,9.625,2343.988159727596
0,1759853846.4664197,57.2,14,0.2465,0.1241,0.1746,0.0,0.0,8.72,None,None,31.142,True,None,sfc_unique_p3_2,0,None,45.98,165.0,28,24,0,0,0,False,100.0,13.584166666666667,9.625,2343.988159727596
0,1759853867.187372,77.9,16,0.2699,0.1332,0.1996,0.0,0.0,5.55,None,None,12.387,True,None,sfc_cache_p1_4,0,None,45.98,165.0,28,26,0,0,0,False,100.0,13.731538461538461,10.153846153846153,2356.5655471289274
0,1759853867.1876485,77.9,16,0.2699,0.1332,0.1996,0.0,0.0,9.42,None,None,14.539,True,None,sfc_unique_p1_4,0,None,45.98,165.0,28,26,0,0,0,False,100.0,13.731538461538461,10.153846153846153,2356.5655471289274
0,1759853867.2223694,78.0,17,0.2901,0.1467,0.2245,0.0,0.0,8.83,None,None,12.094,True,None,sfc_cache_p2_4,0,None,50.31,165.0,31,28,0,0,0,False,100.0,13.703214285714285,10.607142857142858,2381.416323739198
