No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1759853808.2882943,0,1,0.0234,0.0025,0.0249,0.0,0.0,2.62,None,None,23.236,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1759853808.2886634,0.0,1,0.0234,0.0025,0.0249,0.0,0.0,4.06,None,None,16.18,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2095.5687973997833
0,1759853808.3273246,0.0,2,0.0406,0.0051,0.0249,0.0,0.0,2.97,None,None,18.521,True,None,sfc_cache_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2110.0
0,1759853808.327598,0.0,2,0.0406,0.0051,0.0249,0.0,0.0,4.76,None,None,15.557,True,None,sfc_unique_p2_1,0,None,8.33,33.0,5,4,0,0,0,False,100.0,13.4175,8.25,2110.0
0,1759853808.3657825,0.1,3,0.0607,0.0251,0.0499,0.0,0.0,3.95,None,None,14.609,True,None,sfc_cache_p3_1,0,None,12.66,33.0,7,6,0,0,0,False,100.0,13.39,11.0,2143.85698808234
0,1759853808.366064,0.1,3,0.0607,0.0251,0.0499,0.0,0.0,6.07,None,None,15.248,True,None,sfc_unique_p3_1,0,None,12.66,33.0,7,6,0,0,0,False,100.0,13.39,11.0,2143.85698808234
0,1759853808.4002173,0.1,4,0.0779,0.0484,0.0499,0.0,0.0,5.68,None,None,13.27,True,None,sfc_cache_p4_1,0,None,20.99,66.0,11,8,0,0,0,False,100.0,12.87625,8.25,2187.4187432286026
0,1759853808.4005024,0.1,4,0.0779,0.0484,0.0499,0.0,0.0,7.22,None,None,15.543,True,None,sfc_unique_p4_1,0,None,20.99,66.0,11,8,0,0,0,False,100.0,12.87625,8.25,2187.4187432286026
0,1759853827.2844844,19.0,6,0.1013,0.0657,0.0748,0.0,0.0,6.17,None,None,21.367,True,None,sfc_cache_p1_2,0,None,20.99,66.0,12,10,0,0,0,False,100.0,13.401,9.9,2221.3151988856216
0,1759853827.2849917,19.0,6,0.1013,0.0657,0.0748,0.0,0.0,8.4,None,None,24.441,True,None,sfc_unique_p1_2,0,None,20.99,66.0,12,10,0,0,0,False,100.0,13.401,9.9,2221.3151988856216
0,1759853827.338514,19.1,7,0.1215,0.0789,0.0998,0.0,0.0,5.96,None,None,20.73,True,None,sfc_cache_p2_2,0,None,25.32,66.0,15,12,0,0,0,False,100.0,13.39,11.0,2237.963550533973
0,1759853827.3390102,19.1,7,0.1215,0.0789,0.0998,0.0,0.0,8.32,None,None,24.39,True,None,sfc_unique_p2_2,0,None,25.32,66.0,15,12,0,0,0,False,100.0,13.39,11.0,2237.963550533973
0,1759853827.3941333,19.1,8,0.1386,0.0904,0.0998,0.0,0.0,6.47,None,None,21.156,True,None,sfc_cache_p3_2,0,None,33.65,99.0,19,14,0,0,0,False,100.0,13.096428571428572,9.428571428571429,2250.664757777434
0,1759853827.3946145,19.1,8,0.1386,0.0904,0.0998,0.0,0.0,9.5,None,None,24.255,True,None,sfc_unique_p3_2,0,None,33.65,99.0,19,14,0,0,0,False,100.0,13.096428571428572,9.428571428571429,2250.664757777434
0,1759853827.4516876,19.2,9,0.162,0.0983,0.1247,0.0,0.0,5.13,None,None,20.906,True,None,sfc_cache_p4_2,0,None,33.65,99.0,20,16,0,0,0,False,100.0,13.396875,10.3125,2278.4081411546204
0,1759853827.4521978,19.2,9,0.162,0.0983,0.1247,0.0,0.0,8.46,None,None,24.052,True,None,sfc_unique_p4_2,0,None,33.65,99.0,20,16,0,0,0,False,100.0,13.396875,10.3125,2278.4081411546204
0,1759853840.289858,32.0,11,0.1855,0.1026,0.1497,0.0,0.0,3.87,None,None,21.01,True,None,sfc_cache_p1_3,0,None,33.65,99.0,21,18,0,0,0,False,100.0,13.630555555555555,11.0,2295.966568642625
0,1759853840.2903457,32.0,11,0.1855,0.1026,0.1497,0.0,0.0,5.82,None,None,24.222,True,None,sfc_unique_p1_3,0,None,33.65,99.0,21,18,0,0,0,False,100.0,13.630555555555555,11.0,2295.966568642625
0,1759853840.3369572,32.0,12,0.2026,0.1069,0.1497,0.0,0.0,4.41,None,None,20.816,True,None,sfc_cache_p2_3,0,None,41.98,132.0,25,20,0,0,0,False,100.0,13.401,9.9,2295.966568642625
0,1759853840.3372324,32.0,12,0.2026,0.1069,0.1497,0.0,0.0,6.91,None,None,16.503,True,None,sfc_unique_p2_3,0,None,41.98,132.0,25,20,0,0,0,False,100.0,13.401,9.9,2295.966568642625
0,1759853840.3770247,32.1,13,0.2198,0.1149,0.1497,0.0,0.0,3.65,None,None,17.666,True,None,sfc_cache_p3_3,0,None,50.31,165.0,28,22,0,0,0,False,100.0,13.213181818181818,9.0,2325.80405509983
0,1759853840.377309,32.1,13,0.2198,0.1149,0.1497,0.0,0.0,5.65,None,None,14.715,True,None,sfc_unique_p3_3,0,None,50.31,165.0,28,22,0,0,0,False,100.0,13.213181818181818,9.0,2325.80405509983
0,1759853840.4144974,32.1,14,0.2369,0.1231,0.1497,0.0,0.0,4.41,None,None,14.663,True,None,sfc_cache_p4_3,0,None,58.64,198.0,32,24,0,0,0,False,100.0,13.056666666666667,8.25,2336.059820461229
0,1759853840.4148004,32.1,14,0.2369,0.1231,0.1497,0.0,0.0,7.03,None,None,15.195,True,None,sfc_unique_p4_3,0,None,58.64,198.0,32,24,0,0,0,False,100.0,13.056666666666667,8.25,2336.059820461229
