No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772802670.9743733,0,1,0.0189,0.0328,0.0132,0.0249,1.9439,3.2759,2.4947,0.0,0.0,0.0,3.12,1.56,1.56,None,0.00021505355834960938,14.417,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,9.0,6.5,16.5,0.1285,0.0833,0.04,0.0519,2078.0529329825104,2068.0529329825104,10.0,0.9898599499725296,0,0,2
0,1772802670.975268,0.0,1,0.0189,0.0328,0.0132,0.0249,1.9439,3.2759,2.4947,0.0,0.0,0.0,4.17,2.18,1.99,None,0.00021505355834960938,22.525,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,9.0,6.5,16.5,0.1285,0.0833,0.04,0.0519,2078.0529329825104,2068.0529329825104,10.0,0.9898599499725296,0,0,2
0,1772802671.0140243,0.0,2,0.0326,0.0546,0.0263,0.0249,3.4559,5.4606,2.4947,0.0,0.0,0.0,3.12,1.56,1.56,None,0.04472517967224121,13.44,True,None,sfc_cache_p2_1,0,None,4.0,4.33,33.0,5,4,2,1,0,False,100.0,8.0,5.4175,8.25,0.1252,0.0833,0.0385,0.0519,2111.3980034050455,2091.3980034050455,20.0,0.9855241048668701,0,0,4
0,1772802671.01451,0.0,2,0.0326,0.0546,0.0263,0.0249,3.4559,5.4606,2.4947,0.0,0.0,0.0,4.17,2.18,1.99,None,0.04472517967224121,18.533,True,None,sfc_unique_p2_1,0,None,4.0,4.33,33.0,5,4,2,1,0,False,100.0,8.0,5.4175,8.25,0.1252,0.0833,0.0385,0.0519,2111.3980034050455,2091.3980034050455,20.0,0.9855241048668701,0,0,4
0,1772802671.0608532,0.1,3,0.0454,0.0765,0.0395,0.0249,4.9678,7.6454,2.4947,0.0,0.0,0.0,3.12,1.56,1.56,None,0.08364224433898926,22.623,True,None,sfc_cache_p3_1,0,None,8.0,8.66,66.0,9,6,3,1,0,False,100.0,7.666666666666667,5.056666666666667,5.5,0.1189,0.0833,0.037,0.0519,2150.658566785328,2120.658566785328,30.0,0.9811996874366772,0,0,6
0,1772802671.0613823,0.1,3,0.0454,0.0765,0.0395,0.0249,4.9678,7.6454,2.4947,0.0,0.0,0.0,4.17,2.18,1.99,None,0.08364224433898926,17.54,True,None,sfc_unique_p3_1,0,None,8.0,8.66,66.0,9,6,3,1,0,False,100.0,7.666666666666667,5.056666666666667,5.5,0.1189,0.0833,0.037,0.0519,2150.658566785328,2120.658566785328,30.0,0.9811996874366772,0,0,6
0,1772802671.0987184,0.1,4,0.0578,0.0983,0.0527,0.0249,6.4798,9.8302,2.4947,0.0,0.0,0.0,3.12,1.56,1.56,None,0.125443696975708,14.24,True,None,sfc_cache_p4_1,0,None,12.0,12.99,99.0,13,8,4,1,0,False,100.0,7.5,4.87625,4.125,0.1125,0.0833,0.0357,0.0519,2184.8243305989786,2144.8243305989786,40.0,0.9768866857817374,0,0,8
0,1772802671.0992622,0.1,4,0.0578,0.0983,0.0527,0.0249,6.4798,9.8302,2.4947,0.0,0.0,0.0,4.17,2.18,1.99,None,0.125443696975708,16.72,True,None,sfc_unique_p4_1,0,None,12.0,12.99,99.0,13,8,4,1,0,False,100.0,7.5,4.87625,4.125,0.1125,0.0833,0.0357,0.0519,2184.8243305989786,2144.8243305989786,40.0,0.9768866857817374,0,0,8
0,1772802671.1366806,0.2,5,0.0692,0.1201,0.0658,0.0249,7.9917,12.0149,2.4947,0.0,0.0,0.0,3.12,1.56,1.56,None,0.16329288482666016,14.33,True,None,sfc_cache_p5_1,0,None,16.0,17.32,132.0,17,10,5,1,0,False,100.0,7.4,4.768,3.3,0.1064,0.0833,0.0345,0.0519,2205.701903730073,2155.701903730073,50.0,0.9725850880018376,0,0,10
0,1772802671.137238,0.2,5,0.0692,0.1201,0.0658,0.0249,7.9917,12.0149,2.4947,0.0,0.0,0.0,4.17,2.18,1.99,None,0.16329288482666016,17.003,True,None,sfc_unique_p5_1,0,None,16.0,17.32,132.0,17,10,5,1,0,False,100.0,7.4,4.768,3.3,0.1064,0.0833,0.0345,0.0519,2205.701903730073,2155.701903730073,50.0,0.9725850880018376,0,0,10
