timestamp;(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1759852532.0772383;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;97.00;97.00;97.00;97.00;0.00;0.00;0.00;0.00;327.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1759852532.077831;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;97.00;97.00;97.00;97.00;0.00;0.00;0.00;0.00;327.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1759852532.1020374;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;194.00;289.33;327.00;327.00;0.00;0.00;0.00;224.67;557.00;0.00;422.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1759852532.1024806;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;194.00;289.33;327.00;327.00;0.00;0.00;0.00;224.67;557.00;0.00;422.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1759852532.1269927;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;291.00;434.00;471.67;471.67;0.00;0.00;0.00;337.00;701.67;0.00;422.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1759852532.127442;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;291.00;434.00;471.67;471.67;0.00;0.00;0.00;337.00;701.67;0.00;422.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1759852532.1564476;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;160.00;160.00;548.00;548.00;728.67;766.34;766.34;160.00;160.00;160.00;759.33;1226.34;0.00;422.33;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00
1759852532.156908;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;160.00;160.00;548.00;548.00;728.67;766.34;766.34;160.00;160.00;160.00;759.33;1226.34;0.00;422.33;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00
1759852548.0695498;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;160.00;160.00;548.00;645.00;728.67;766.34;766.34;160.00;160.00;160.00;1016.33;1226.34;0.00;422.33;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00
1759852548.0698574;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;160.00;160.00;548.00;645.00;728.67;766.34;766.34;160.00;160.00;160.00;1016.33;1226.34;0.00;422.33;0.00;0.00;320.00;0.00;0.00;0.00;0.00;0.00
