crash_trial,sfc_id,recover_success,backup_success,backup_efficient,latency_diff,time_to_recover,vnf_id,latency_degrad,resource_degrad,risk_level,final_status
2,sfc_unique_p2_26,True,False,N/A,-8.660930778887245,0.04788661003112793,N/A,-8.660930778887245,-21.0,High,Slow Recover
2,sfc_cache_p3_29,True,False,N/A,-10.729077104317142,0.0977628231048584,N/A,-10.729077104317142,-10.0,High,Slow Recover
2,sfc_cache_p3_28,True,False,N/A,-9.669790394412917,0.1477212905883789,N/A,-9.669790394412917,-10.0,High,Slow Recover
2,sfc_cache_p3_27,True,False,N/A,-10.487884847462489,0.19647789001464844,N/A,-10.487884847462489,-10.0,High,Slow Recover
2,sfc_cache_p2_29,True,False,N/A,-8.569843742098794,0.24504828453063965,N/A,-8.569843742098794,-10.0,High,Slow Recover
2,sfc_cache_p2_28,True,False,N/A,-10.054416635923005,0.29566287994384766,N/A,-10.054416635923005,-10.0,High,Slow Recover
2,sfc_cache_p2_27,True,False,N/A,-12.231947998003806,0.4131021499633789,N/A,-12.231947998003806,-10.0,High,Slow Recover
2,sfc_cache_p1_29,True,False,N/A,-8.669843742098793,0.4578063488006592,N/A,-8.669843742098793,-10.0,High,Slow Recover
2,sfc_cache_p1_27,True,False,N/A,-9.106492971305968,0.5020389556884766,N/A,-9.106492971305968,-10.0,High,Slow Recover
2,sfc_cache_p1_26,True,False,N/A,-8.6681898001846,0.547203540802002,N/A,-8.6681898001846,-10.0,High,Slow Recover
