crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1772803069.2183223,2,4,4,0,0,29.5962,0.0000,8.00,0.0000
1,1772803189.218601,2,8,8,0,0,29.2842,0.0000,26.67,0.0000
