crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1772803034.663053,2,12,0,12,0,49.1310,0.0000,42.86,0.0000
1,1772803154.6625013,2,6,6,0,0,48.4336,0.0000,15.00,0.0000
2,1772803274.6648543,2,17,17,0,0,49.4569,0.0000,65.38,0.0000
