timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772814083.2299438;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772814083.2307808;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
1772814083.2600603;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;224.67;160.00;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;289.33;64.67;0.00;0.00;160.00;0.00;0.00;0.00
1772814083.260697;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;224.67;160.00;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;289.33;64.67;0.00;0.00;160.00;0.00;0.00;0.00
1772814083.2892811;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;272.33;369.34;400.00;240.00;160.00;80.00;0.00;0.00;0.00;0.00;80.00;0.00;80.00;80.00;289.33;289.34;0.00;160.00;272.33;0.00;0.00;0.00
1772814083.2899303;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;272.33;369.34;400.00;240.00;160.00;80.00;0.00;0.00;0.00;0.00;80.00;0.00;80.00;80.00;289.33;289.34;0.00;160.00;272.33;0.00;0.00;0.00
1772814083.3191643;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;384.66;514.01;640.00;480.00;240.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;80.00;289.33;514.01;0.00;480.00;384.66;0.00;0.00;0.00
1772814083.3198683;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;384.66;514.01;640.00;480.00;240.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;80.00;289.33;514.01;0.00;480.00;384.66;0.00;0.00;0.00
1772814083.3491542;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;561.66;594.01;720.00;560.00;320.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;230.00;289.33;514.01;160.00;480.00;721.66;0.00;0.00;0.00
1772814083.3498585;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;561.66;594.01;720.00;560.00;320.00;160.00;80.00;0.00;0.00;0.00;240.00;80.00;80.00;230.00;289.33;514.01;160.00;480.00;721.66;0.00;0.00;0.00
1772814083.3791177;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;561.66;691.01;864.67;800.00;400.00;160.00;80.00;0.00;0.00;0.00;560.00;80.00;80.00;380.00;289.33;626.34;160.00;704.67;721.66;0.00;0.00;0.00
1772814083.3798795;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;582.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;561.66;691.01;864.67;800.00;400.00;160.00;80.00;0.00;0.00;0.00;560.00;80.00;80.00;380.00;289.33;626.34;160.00;704.67;721.66;0.00;0.00;0.00
