timestamp,(0,34);(14,17);(25,24);(8,13);(8,22);(14,10);(14,11);(28,27);(28,29);(28,30);(2,3);(2,32);(5,4);(9,12);(23,15);(23,19);(23,20);(18,21);(6,7);(2,16);(25,26);(33,1);(33,31);(34,9);(9,18);(18,2);(2,5);(5,23);(23,25);(25,28);(28,14);(14,8);(8,6);(6,33);(33,34);(25,25.1);(8,8.1);(14,14.1);(28,28.1);(2,2.1);(5,5.1);(9,9.1);(23,23.1);(18,18.1);(6,6.1);(33,33.1);(34,34.1)
1772815064.9208105;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00
1772815064.9217274;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;0.00;0.00;0.00;0.00;177.00;0.00;0.00;0.00;0.00
1772815065.029315;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;224.67;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;0.00;224.67;0.00;289.33;0.00;0.00;0.00;0.00
1772815065.0300143;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;224.67;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;0.00;224.67;0.00;289.33;0.00;0.00;0.00;0.00
1772815065.1376076;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;224.67;321.67;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;224.67;487.00;0.00;289.33;0.00;0.00;0.00;0.00
1772815065.1391397;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;291.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;224.67;321.67;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;224.67;487.00;0.00;289.33;0.00;0.00;0.00;0.00
1772815065.2135174;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;449.34;418.67;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;609.34;749.33;160.00;289.33;320.00;0.00;0.00;0.00
1772815065.215367;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;388.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;449.34;418.67;160.00;80.00;0.00;0.00;0.00;0.00;0.00;80.00;0.00;0.00;80.00;609.34;749.33;160.00;289.33;320.00;0.00;0.00;0.00
1772815065.2534873;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;449.34;418.67;257.00;160.00;80.00;0.00;0.00;0.00;0.00;257.00;0.00;80.00;80.00;609.34;749.33;160.00;289.33;320.00;0.00;0.00;0.00
1772815065.2545419;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;485.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;160.00;160.00;449.34;418.67;257.00;160.00;80.00;0.00;0.00;0.00;0.00;257.00;0.00;80.00;80.00;609.34;749.33;160.00;289.33;320.00;0.00;0.00;0.00
