No.,timestamp,time_seconds,users,cpu_utilization,gpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_gpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_gpu_utilization,mobile_cache_utilization,latency,comp_latency,comm_latency,latency_diff,queue_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,gpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,gpu_per_flow,cache_per_flow,jain_cpu,jain_gpu,jain_cache,jain_bw,server_energy_consumption,mobile_energy_consumption,total_energy_consumption,avg_sfc_reliability,high_risk_sfcs,medium_risk_sfcs,low_risk_sfcs
0,1772814090.539308,0,1,0.0,0.0781,0.0052,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,1.17,0.41,0.76,None,0.0003018379211425781,13.418,True,None,sfc_cache_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.1666,0.04,0.0381,2103.957762929991,2093.957762929991,10.0,0.96165896732808,0,1,1
0,1772814090.5401669,0.0,1,0.0,0.0781,0.0052,0.0249,0.0,7.8117,2.4947,0.0,0.0,0.0,1.4,0.21,1.19,None,0.0003018379211425781,13.975,True,None,sfc_unique_p1_1,0,None,0.0,0.0,0.0,1,2,1,1,0,False,100.0,0.0,15.5,16.5,1.0,0.1666,0.04,0.0381,2103.957762929991,2093.957762929991,10.0,0.96165896732808,0,1,1
0,1772814090.565242,0.0,2,0.0,0.1453,0.0111,0.0499,0.0,14.5323,4.9894,0.0,0.0,0.0,1.43,0.44,1.0,None,0.03146791458129883,12.421,True,None,sfc_cache_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.1765,0.0769,0.0439,2152.0548621278817,2132.0548621278817,20.0,0.9578145286460965,0,2,2
0,1772814090.5656326,0.0,2,0.0,0.1453,0.0111,0.0499,0.0,14.5323,4.9894,0.0,0.0,0.0,1.4,0.21,1.19,None,0.03146791458129883,9.159,True,None,sfc_unique_p2_1,0,None,0.0,4.33,0.0,3,4,2,1,0,False,100.0,0.0,14.4175,16.5,1.0,0.1765,0.0769,0.0439,2152.0548621278817,2132.0548621278817,20.0,0.9578145286460965,0,2,2
0,1772814090.5959024,0.1,3,0.0,0.2125,0.0218,0.0748,0.0,21.2529,7.4841,0.0,0.0,0.0,1.92,0.46,1.45,None,0.05657553672790527,12.781,True,None,sfc_cache_p3_1,0,None,0.0,8.66,0.0,5,6,3,1,0,False,100.0,0.0,14.056666666666667,16.5,1.0,0.2438,0.1111,0.0546,2198.242145178765,2168.242145178765,30.0,0.9543728715808911,0,3,3
0,1772814090.5966856,0.1,3,0.0,0.2125,0.0218,0.0748,0.0,21.2529,7.4841,0.0,0.0,0.0,1.68,0.25,1.43,None,0.05657553672790527,14.597,True,None,sfc_unique_p3_1,0,None,0.0,8.66,0.0,5,6,3,1,0,False,100.0,0.0,14.056666666666667,16.5,1.0,0.2438,0.1111,0.0546,2198.242145178765,2168.242145178765,30.0,0.9543728715808911,0,3,3
0,1772814090.6261265,0.1,4,0.0039,0.2806,0.0302,0.0998,0.432,28.0566,9.9788,0.0,0.0,0.0,2.0,1.0,1.0,None,0.08789563179016113,11.885,True,None,sfc_cache_p4_1,0,None,0.0,8.66,0.0,7,8,4,1,0,False,100.0,0.5,13.9175,16.5,0.0625,0.261,0.1319,0.0541,2247.738740133106,2207.738740133106,40.0,0.9492401794925704,0,4,4
0,1772814090.6268475,0.1,4,0.0039,0.2806,0.0302,0.0998,0.432,28.0566,9.9788,0.0,0.0,0.0,1.69,0.27,1.43,None,0.08789563179016113,13.728,True,None,sfc_unique_p4_1,0,None,0.0,8.66,0.0,7,8,4,1,0,False,100.0,0.5,13.9175,16.5,0.0625,0.261,0.1319,0.0541,2247.738740133106,2207.738740133106,40.0,0.9492401794925704,0,4,4
0,1772814090.6567523,0.1,5,0.0038,0.3587,0.0464,0.1247,0.432,35.8684,12.4735,0.0,0.0,0.0,2.1,0.35,1.75,None,0.11806964874267578,11.985,True,None,sfc_cache_p5_1,0,None,0.0,8.66,0.0,8,10,5,1,0,False,100.0,0.4,14.234,16.5,0.0588,0.3491,0.1616,0.0813,2284.7369986647736,2234.7369986647736,50.0,0.9404911294132725,1,4,5
0,1772814090.657484,0.1,5,0.0038,0.3587,0.0464,0.1247,0.432,35.8684,12.4735,0.0,0.0,0.0,2.18,0.29,1.88,None,0.11806964874267578,13.5,True,None,sfc_unique_p5_1,0,None,0.0,8.66,0.0,8,10,5,1,0,False,100.0,0.4,14.234,16.5,0.0588,0.3491,0.1616,0.0813,2284.7369986647736,2234.7369986647736,50.0,0.9404911294132725,1,4,5
0,1772814090.6861484,0.1,6,0.0038,0.4158,0.0622,0.1247,0.432,41.581,12.4735,0.0,0.0,0.0,2.84,0.96,1.88,None,0.1486971378326416,11.191,True,None,sfc_cache_p6_1,0,None,4.0,12.99,33.0,11,12,6,1,0,False,100.0,0.3333333333333333,13.750833333333333,13.75,0.0556,0.4477,0.1563,0.0913,2342.300425996661,2282.300425996661,60.0,0.9327373723717373,1,6,5
