No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760101340.023228,0,1,0.0234,0.0336,0.0249,2.3435,2.4947,0.0,0.0,7.03,None,None,8.332,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2064.375870608265
0,1760101340.0241408,0.0,1,0.0234,0.0336,0.0249,2.3435,2.4947,0.0,0.0,10.91,None,None,5.012,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2064.375870608265
0,1760101340.0373392,0.0,2,0.0436,0.0738,0.0499,4.3597,4.9894,0.0,0.0,9.49,None,None,5.356,True,None,sfc_cache_p2_1,0,None,4.33,0,4,4,0,0,0,False,100.0,14.4175,16.5,2084.1124555022443
0,1760101340.0376413,0.0,2,0.0436,0.0738,0.0499,4.3597,4.9894,0.0,0.0,11.91,None,None,4.969,True,None,sfc_unique_p2_1,0,None,4.33,0,4,4,0,0,0,False,100.0,14.4175,16.5,2084.1124555022443
0,1760101340.052904,0.0,3,0.0638,0.116,0.0748,6.3759,7.4841,0.0,0.0,9.98,None,None,5.299,True,None,sfc_cache_p3_1,0,None,8.66,0,7,6,0,0,0,False,100.0,14.056666666666667,16.5,2102.347611824795
0,1760101340.0531614,0.0,3,0.0638,0.116,0.0748,6.3759,7.4841,0.0,0.0,11.58,None,None,4.967,True,None,sfc_unique_p3_1,0,None,8.66,0,7,6,0,0,0,False,100.0,14.056666666666667,16.5,2102.347611824795
0,1760101340.0680468,0.0,4,0.0809,0.1578,0.0748,8.0897,7.4841,0.0,0.0,9.11,None,None,5.658,True,None,sfc_cache_p4_1,0,None,16.99,33.0,10,8,0,0,0,False,100.0,13.37625,12.375,2132.1482889645567
0,1760101340.0684004,0.0,4,0.0809,0.1578,0.0748,8.0897,7.4841,0.0,0.0,11.3,None,None,5.026,True,None,sfc_unique_p4_1,0,None,16.99,33.0,10,8,0,0,0,False,100.0,13.37625,12.375,2132.1482889645567
0,1760101368.0220437,28.0,6,0.1043,0.1824,0.0998,10.4332,9.9788,0.0,0.0,9.23,None,None,5.796,True,None,sfc_cache_p1_2,0,None,16.99,33.0,11,10,0,0,0,False,100.0,13.800999999999998,13.2,2153.045982819997
0,1760101368.022357,28.0,6,0.1043,0.1824,0.0998,10.4332,9.9788,0.0,0.0,11.52,None,None,5.14,True,None,sfc_unique_p1_2,0,None,16.99,33.0,11,10,0,0,0,False,100.0,13.800999999999998,13.2,2153.045982819997
0,1760101368.0386178,28.0,7,0.1215,0.2069,0.0998,12.147,9.9788,0.0,0.0,8.91,None,None,5.664,True,None,sfc_cache_p2_2,0,None,25.32,66.0,15,12,0,0,0,False,100.0,13.39,11.0,2172.70431744312
0,1760101368.0389142,28.0,7,0.1215,0.2069,0.0998,12.147,9.9788,0.0,0.0,10.88,None,None,5.285,True,None,sfc_unique_p2_2,0,None,25.32,66.0,15,12,0,0,0,False,100.0,13.39,11.0,2172.70431744312
0,1760101368.0535789,28.0,8,0.1386,0.2315,0.0998,13.8607,9.9788,0.0,0.0,8.85,None,None,5.214,True,None,sfc_cache_p3_2,0,None,33.65,99.0,19,14,0,0,0,False,100.0,13.096428571428572,9.428571428571429,2192.3626520662438
0,1760101368.0538332,28.0,8,0.1386,0.2315,0.0998,13.8607,9.9788,0.0,0.0,10.76,None,None,5.052,True,None,sfc_unique_p3_2,0,None,33.65,99.0,19,14,0,0,0,False,100.0,13.096428571428572,9.428571428571429,2192.3626520662438
0,1760101368.0732453,28.1,9,0.1557,0.2959,0.0998,15.5745,9.9788,0.0,0.0,10.43,None,None,6.002,True,None,sfc_cache_p4_2,0,None,41.98,132.0,23,16,0,0,0,False,100.0,12.87625,8.25,2206.6058032812257
0,1760101368.0735621,28.1,9,0.1557,0.2959,0.0998,15.5745,9.9788,0.0,0.0,13.9,None,None,5.308,True,None,sfc_unique_p4_2,0,None,41.98,132.0,23,16,0,0,0,False,100.0,12.87625,8.25,2206.6058032812257
0,1760101388.051652,48.0,11,0.1792,0.3654,0.1247,17.9181,12.4735,0.0,0.0,11.35,None,None,6.124,True,None,sfc_cache_p1_3,0,None,41.98,132.0,24,18,0,0,0,False,100.0,13.16777777777778,9.166666666666666,2218.300587370376
0,1760101388.05195,48.0,11,0.1792,0.3654,0.1247,17.9181,12.4735,0.0,0.0,13.75,None,None,5.577,True,None,sfc_unique_p1_3,0,None,41.98,132.0,24,18,0,0,0,False,100.0,13.16777777777778,9.166666666666666,2218.300587370376
0,1760101388.0733607,48.1,12,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,11.31,None,None,5.709,True,None,sfc_cache_p2_3,0,None,50.31,165.0,28,20,0,0,0,False,100.0,12.9845,8.25,2232.582045349017
0,1760101388.073688,48.1,12,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,14.09,None,None,5.058,True,None,sfc_unique_p2_3,0,None,50.31,165.0,28,20,0,0,0,False,100.0,12.9845,8.25,2232.582045349017
0,1760101388.0919724,48.1,13,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,11.62,None,None,5.458,False,None,sfc_cache_p3_3,0,None,50.31,165.0,28,20,0,0,0,False,95.23809523809523,12.9845,8.25,2232.582045349017
0,1760101388.092268,48.1,13,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,None,None,None,5.698,False,None,sfc_unique_p3_3,0,None,50.31,165.0,28,20,0,0,0,False,90.9090909090909,12.9845,8.25,2232.582045349017
0,1760101388.107762,48.1,14,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,11.35,None,None,5.305,False,None,sfc_cache_p4_3,0,None,50.31,165.0,28,20,0,0,0,False,86.95652173913044,12.9845,8.25,2232.582045349017
0,1760101388.1080768,48.1,14,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,None,None,None,5.612,False,None,sfc_unique_p4_3,0,None,50.31,165.0,28,20,0,0,0,False,83.33333333333334,12.9845,8.25,2232.582045349017
0,1760101407.0906837,67.1,16,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,12.0,None,None,7.568,False,None,sfc_cache_p1_4,0,None,50.31,165.0,28,20,0,0,0,False,80.0,12.9845,8.25,2232.582045349017
0,1760101407.0910394,67.1,16,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,None,None,None,7.266,False,None,sfc_unique_p1_4,0,None,50.31,165.0,28,20,0,0,0,False,76.92307692307693,12.9845,8.25,2232.582045349017
0,1760101407.1079977,67.1,17,0.1963,0.4376,0.1247,19.6318,12.4735,0.0,0.0,11.11,None,None,5.574,False,None,sfc_cache_p2_4,0,None,50.31,165.0,28,20,0,0,0,False,74.07407407407408,12.9845,8.25,2232.582045349017
