No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760098308.8162978,0,1,0.0234,0.0229,0.0249,2.3435,2.4947,0.0,0.0,8.39,None,None,8.512,True,None,sfc_cache_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2057.9925708094725
0,1760098308.8172052,0.0,1,0.0234,0.0229,0.0249,2.3435,2.4947,0.0,0.0,10.8,None,None,4.97,True,None,sfc_unique_p1_1,0,None,0,0,1,2,0,0,0,False,100.0,15.5,16.5,2057.9925708094725
0,1760098308.8335404,0.0,2,0.0469,0.0483,0.0499,4.687,4.9894,0.0,0.0,9.31,None,None,5.641,True,None,sfc_cache_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2075.9851416189445
0,1760098308.8337963,0.0,2,0.0469,0.0483,0.0499,4.687,4.9894,0.0,0.0,11.67,None,None,5.017,True,None,sfc_unique_p2_1,0,None,0,0,2,4,0,0,0,False,100.0,15.5,16.5,2075.9851416189445
0,1760098308.8537369,0.0,3,0.064,0.0737,0.0499,6.4008,4.9894,0.0,0.0,9.61,None,None,5.464,True,None,sfc_cache_p3_1,0,None,8.33,33.0,6,6,0,0,0,False,100.0,14.111666666666666,11.0,2090.0375328896457
0,1760098308.8540134,0.0,3,0.064,0.0737,0.0499,6.4008,4.9894,0.0,0.0,12.27,None,None,5.078,True,None,sfc_unique_p3_1,0,None,8.33,33.0,6,6,0,0,0,False,100.0,14.111666666666666,11.0,2090.0375328896457
0,1760098308.8711467,0.1,4,0.0811,0.0991,0.0499,8.1146,4.9894,0.0,0.0,9.34,None,None,5.726,True,None,sfc_cache_p4_1,0,None,16.66,66.0,10,8,0,0,0,False,100.0,13.4175,8.25,2112.1413093948304
0,1760098308.8714185,0.1,4,0.0811,0.0991,0.0499,8.1146,4.9894,0.0,0.0,11.74,None,None,5.137,True,None,sfc_unique_p4_1,0,None,16.66,66.0,10,8,0,0,0,False,100.0,13.4175,8.25,2112.1413093948304
0,1760098330.8168688,22.0,6,0.1046,0.1228,0.0748,10.4581,7.4841,0.0,0.0,8.38,None,None,5.51,True,None,sfc_cache_p1_2,0,None,16.66,66.0,11,10,0,0,0,False,100.0,13.834,9.9,2144.5279368518804
0,1760098330.8171844,22.0,6,0.1046,0.1228,0.0748,10.4581,7.4841,0.0,0.0,10.69,None,None,4.867,True,None,sfc_unique_p1_2,0,None,16.66,66.0,11,10,0,0,0,False,100.0,13.834,9.9,2144.5279368518804
0,1760098330.8366551,22.0,7,0.1217,0.1538,0.0748,12.1719,7.4841,0.0,0.0,8.92,None,None,5.335,True,None,sfc_cache_p2_2,0,None,24.99,99.0,14,12,0,0,0,False,100.0,13.417499999999999,8.25,2166.9652530568023
0,1760098330.8369315,22.0,7,0.1217,0.1538,0.0748,12.1719,7.4841,0.0,0.0,12.59,None,None,4.836,True,None,sfc_unique_p2_2,0,None,24.99,99.0,14,12,0,0,0,False,100.0,13.417499999999999,8.25,2166.9652530568023
0,1760098330.8562007,22.0,8,0.1389,0.2227,0.0748,13.8857,7.4841,0.0,0.0,11.75,None,None,5.416,True,None,sfc_cache_p3_2,0,None,33.32,132.0,18,14,0,0,0,False,100.0,13.120000000000001,7.071428571428571,2176.023061445597
0,1760098330.8564727,22.0,8,0.1389,0.2227,0.0748,13.8857,7.4841,0.0,0.0,15.89,None,None,4.956,True,None,sfc_unique_p3_2,0,None,33.32,132.0,18,14,0,0,0,False,100.0,13.120000000000001,7.071428571428571,2176.023061445597
0,1760098330.874253,22.1,9,0.1389,0.2227,0.0748,13.8857,7.4841,0.0,0.0,11.74,None,None,5.355,False,None,sfc_cache_p4_2,0,None,33.32,132.0,18,14,0,0,0,False,93.33333333333333,13.120000000000001,7.071428571428571,2176.023061445597
0,1760098330.8746476,22.1,9,0.1389,0.2227,0.0748,13.8857,7.4841,0.0,0.0,None,None,None,4.701,False,None,sfc_unique_p4_2,0,None,33.32,132.0,18,14,0,0,0,False,87.5,13.120000000000001,7.071428571428571,2176.023061445597
