No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760100202.314564,0,1,0.0234,0.0417,0.0249,2.3435,2.4947,0.0,0.0,10.31,None,None,8.45,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2070.181860393128
0,1760100202.3154476,0.0,1,0.0234,0.0417,0.0249,2.3435,2.4947,0.0,0.0,13.38,None,None,5.191,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2070.181860393128
0,1760100202.3323705,0.0,2,0.0438,0.0755,0.0249,4.3846,2.4947,0.0,0.0,10.5,None,None,5.532,True,None,sfc_cache_p2_1,0,None,4,33.0,2,4,0,0,0,False,100.0,14.5,8.25,2089.8571304751586
0,1760100202.3327608,0.0,2,0.0438,0.0755,0.0249,4.3846,2.4947,0.0,0.0,12.04,None,None,5.131,True,None,sfc_unique_p2_1,0,None,4,33.0,2,4,0,0,0,False,100.0,14.5,8.25,2089.8571304751586
0,1760100202.349432,0.0,3,0.061,0.1062,0.0249,6.0984,2.4947,0.0,0.0,10.36,None,None,5.466,True,None,sfc_cache_p3_1,0,None,12.33,66.0,5,6,0,0,0,False,100.0,13.445,5.5,2104.398610122272
0,1760100202.3497026,0.0,3,0.061,0.1062,0.0249,6.0984,2.4947,0.0,0.0,12.11,None,None,4.899,True,None,sfc_unique_p3_1,0,None,12.33,66.0,5,6,0,0,0,False,100.0,13.445,5.5,2104.398610122272
0,1760100202.3652475,0.1,4,0.0844,0.1347,0.0499,8.4419,4.9894,0.0,0.0,5.73,None,None,5.254,True,None,sfc_cache_p4_1,0,None,12.33,66.0,6,8,0,0,0,False,100.0,13.95875,8.25,2124.7904937316207
0,1760100202.3655019,0.1,4,0.0844,0.1347,0.0499,8.4419,4.9894,0.0,0.0,10.22,None,None,4.985,True,None,sfc_unique_p4_1,0,None,12.33,66.0,6,8,0,0,0,False,100.0,13.95875,8.25,2124.7904937316207
0,1760100225.313697,23.0,6,0.1079,0.1596,0.0748,10.7855,7.4841,0.0,0.0,7.1,None,None,6.954,True,None,sfc_cache_p1_2,0,None,12.33,66.0,6,10,0,0,0,False,100.0,14.267,9.9,2142.7830645410927
0,1760100225.3140445,23.0,6,0.1079,0.1596,0.0748,10.7855,7.4841,0.0,0.0,9.5,None,None,5.401,True,None,sfc_unique_p1_2,0,None,12.33,66.0,6,10,0,0,0,False,100.0,14.267,9.9,2142.7830645410927
0,1760100225.3312523,23.0,7,0.125,0.1859,0.0748,12.4992,7.4841,0.0,0.0,6.96,None,None,5.374,True,None,sfc_cache_p2_2,0,None,20.66,99.0,10,12,0,0,0,False,100.0,13.778333333333334,8.25,2161.6365701903733
0,1760100225.3315148,23.0,7,0.125,0.1859,0.0748,12.4992,7.4841,0.0,0.0,9.41,None,None,4.863,True,None,sfc_unique_p2_2,0,None,20.66,99.0,10,12,0,0,0,False,100.0,13.778333333333334,8.25,2161.6365701903733
0,1760100225.3516903,23.0,8,0.1454,0.2066,0.0748,14.5404,7.4841,0.0,0.0,6.58,None,None,5.696,True,None,sfc_cache_p3_2,0,None,24.66,132.0,13,14,0,0,0,False,100.0,13.73857142857143,7.071428571428571,2183.808060671723
0,1760100225.3520753,23.0,8,0.1454,0.2066,0.0748,14.5404,7.4841,0.0,0.0,8.9,None,None,4.929,True,None,sfc_unique_p3_2,0,None,24.66,132.0,13,14,0,0,0,False,100.0,13.73857142857143,7.071428571428571,2183.808060671723
0,1760100225.3716114,23.1,9,0.1625,0.2704,0.0748,16.2542,7.4841,0.0,0.0,8.39,None,None,5.481,True,None,sfc_cache_p4_2,0,None,32.99,165.0,17,16,0,0,0,False,100.0,13.438125,6.1875,2203.466395294846
0,1760100225.3718693,23.1,9,0.1625,0.2704,0.0748,16.2542,7.4841,0.0,0.0,16.03,None,None,5.057,True,None,sfc_unique_p4_2,0,None,32.99,165.0,17,16,0,0,0,False,100.0,13.438125,6.1875,2203.466395294846
