No.,timestamp,time_seconds,users,cpu_utilization,bandwidth_utilization,cache_utilization,network_cpu_utilization,network_cache_utilization,mobile_cpu_utilization,mobile_cache_utilization,latency,latency_diff,wait_time,decision_time_ms,success,fail_reason,sfc_id,recovery_time,sfc_recovered,cpu_saved,cache_saved,shared_vnfs,running_sfcs,running_players,running_sessions,trascode_bw,crashing,acceptance_rate,cpu_per_flow,cache_per_flow,energy_consumption
0,1760013947.4629865,0,1,0.0234,0.0107,0.0249,2.3435,2.4947,0.0,0.0,4.69,None,None,8.342,True,None,sfc_cache_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2057.9925708094725
0,1760013947.4638815,0.0,1,0.0234,0.0107,0.0249,2.3435,2.4947,0.0,0.0,6.81,None,None,5.262,True,None,sfc_unique_p1_1,0,None,0,0,0,2,0,0,0,False,100.0,15.5,16.5,2057.9925708094725
0,1760013947.481951,0.0,2,0.0438,0.0206,0.0249,4.3846,2.4947,0.0,0.0,5.18,None,None,5.576,True,None,sfc_cache_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2073.6635195790122
0,1760013947.4823415,0.0,2,0.0438,0.0206,0.0249,4.3846,2.4947,0.0,0.0,7.3,None,None,5.123,True,None,sfc_unique_p2_1,0,None,4,33.0,3,4,0,0,0,False,100.0,14.5,8.25,2073.6635195790122
0,1760013947.4986196,0.0,3,0.0643,0.0273,0.0249,6.4258,2.4947,0.0,0.0,4.86,None,None,5.025,True,None,sfc_cache_p3_1,0,None,8,66.0,6,6,0,0,0,False,100.0,14.166666666666666,5.5,2093.63256461848
0,1760013947.499,0.0,3,0.0643,0.0273,0.0249,6.4258,2.4947,0.0,0.0,7.64,None,None,6.154,True,None,sfc_unique_p3_1,0,None,8,66.0,6,6,0,0,0,False,100.0,14.166666666666666,5.5,2093.63256461848
0,1760013947.5197551,0.1,4,0.0814,0.0357,0.0249,8.1396,2.4947,0.0,0.0,4.59,None,None,7.348,True,None,sfc_cache_p4_1,0,None,16.33,99.0,10,8,0,0,0,False,100.0,13.45875,4.125,2111.744698963009
0,1760013947.520238,0.1,4,0.0814,0.0357,0.0249,8.1396,2.4947,0.0,0.0,6.78,None,None,5.552,True,None,sfc_unique_p4_1,0,None,16.33,99.0,10,8,0,0,0,False,100.0,13.45875,4.125,2111.744698963009
0,1760013968.463713,21.0,6,0.1048,0.0407,0.0499,10.4831,4.9894,0.0,0.0,4.68,None,None,5.765,True,None,sfc_cache_p1_2,0,None,16.33,99.0,11,10,0,0,0,False,100.0,13.866999999999999,6.6,2135.926714130939
0,1760013968.464022,21.0,6,0.1048,0.0407,0.0499,10.4831,4.9894,0.0,0.0,6.83,None,None,5.188,True,None,sfc_unique_p1_2,0,None,16.33,99.0,11,10,0,0,0,False,100.0,13.866999999999999,6.6,2135.926714130939
0,1760013968.479878,21.0,7,0.122,0.0514,0.0499,12.1969,4.9894,0.0,0.0,5.26,None,None,5.15,True,None,sfc_cache_p2_2,0,None,24.66,132.0,15,12,0,0,0,False,100.0,13.445,5.5,2140.9588299024917
0,1760013968.4801633,21.0,7,0.122,0.0514,0.0499,12.1969,4.9894,0.0,0.0,8.74,None,None,4.788,True,None,sfc_unique_p2_2,0,None,24.66,132.0,15,12,0,0,0,False,100.0,13.445,5.5,2140.9588299024917
0,1760013968.4960217,21.0,8,0.1391,0.0647,0.0499,13.9106,4.9894,0.0,0.0,5.92,None,None,5.038,True,None,sfc_cache_p3_2,0,None,32.99,165.0,18,14,0,0,0,False,100.0,13.143571428571429,4.714285714285714,2149.084507042254
0,1760013968.496298,21.0,8,0.1391,0.0647,0.0499,13.9106,4.9894,0.0,0.0,8.7,None,None,4.84,True,None,sfc_unique_p3_2,0,None,32.99,165.0,18,14,0,0,0,False,100.0,13.143571428571429,4.714285714285714,2149.084507042254
0,1760013968.5185323,21.1,9,0.1562,0.0711,0.0499,15.6244,4.9894,0.0,0.0,5.26,None,None,5.394,True,None,sfc_cache_p4_2,0,None,41.32,198.0,21,16,0,0,0,False,100.0,12.9175,4.125,2162.4032657483363
0,1760013968.5188267,21.1,9,0.1562,0.0711,0.0499,15.6244,4.9894,0.0,0.0,9.93,None,None,4.937,True,None,sfc_unique_p4_2,0,None,41.32,198.0,21,16,0,0,0,False,100.0,12.9175,4.125,2162.4032657483363
0,1760013975.7379105,28.3,9,0.1593,0.0666,0.0748,15.9268,7.4841,0.0,0.0,4.66,None,None,5.485,True,None,sfc_cache_p1_1,0,None,37.32,165.0,20,16,0,0,0,False,100.0,13.1675,6.1875,2170.3281225816436
0,1760013975.738297,28.3,9,0.1593,0.0666,0.0748,15.9268,7.4841,0.0,0.0,7.7,None,None,4.855,True,None,sfc_unique_p1_1,0,None,37.32,165.0,20,16,0,0,0,False,100.0,13.1675,6.1875,2170.3281225816436
0,1760013983.4922144,36.0,11,0.1827,0.074,0.0998,18.2703,9.9788,0.0,0.0,5.01,None,None,5.953,True,None,sfc_cache_p1_3,0,None,37.32,165.0,20,18,0,0,0,False,100.0,13.426666666666668,7.333333333333333,2194.589072898932
0,1760013983.492531,36.0,11,0.1827,0.074,0.0998,18.2703,9.9788,0.0,0.0,7.31,None,None,5.898,True,None,sfc_unique_p1_3,0,None,37.32,165.0,20,18,0,0,0,False,100.0,13.426666666666668,7.333333333333333,2194.589072898932
0,1760013983.5115213,36.0,12,0.2031,0.0846,0.0998,20.3115,9.9788,0.0,0.0,4.72,None,None,5.356,True,None,sfc_cache_p2_3,0,None,41.32,198.0,23,20,0,0,0,False,100.0,13.434000000000001,6.6,2210.2600216684723
0,1760013983.5117939,36.0,12,0.2031,0.0846,0.0998,20.3115,9.9788,0.0,0.0,6.71,None,None,5.153,True,None,sfc_unique_p2_3,0,None,41.32,198.0,23,20,0,0,0,False,100.0,13.434000000000001,6.6,2210.2600216684723
0,1760013983.5270603,36.1,13,0.2233,0.102,0.1247,22.3276,12.4735,0.0,0.0,5.62,None,None,4.989,True,None,sfc_cache_p3_3,0,None,45.65,198.0,26,22,0,0,0,False,100.0,13.425,7.5,2221.571738121034
0,1760013983.5273676,36.1,13,0.2233,0.102,0.1247,22.3276,12.4735,0.0,0.0,8.0,None,None,4.881,True,None,sfc_unique_p3_3,0,None,45.65,198.0,26,22,0,0,0,False,100.0,13.425,7.5,2221.571738121034
0,1760013983.5492373,36.1,14,0.2437,0.1085,0.1247,24.3688,12.4735,0.0,0.0,5.51,None,None,6.317,True,None,sfc_cache_p4_3,0,None,49.65,231.0,29,24,0,0,0,False,100.0,13.43125,6.875,2221.571738121034
0,1760013983.549616,36.1,14,0.2437,0.1085,0.1247,24.3688,12.4735,0.0,0.0,8.6,None,None,5.033,True,None,sfc_unique_p4_3,0,None,49.65,231.0,29,24,0,0,0,False,100.0,13.43125,6.875,2221.571738121034
0,1760013999.513602,52.1,16,0.2671,0.1237,0.1497,26.7123,14.9682,0.0,0.0,6.52,None,None,5.942,True,None,sfc_cache_p1_4,0,None,49.65,231.0,30,26,0,0,0,False,100.0,13.590384615384616,7.615384615384615,2248.6569416498996
0,1760013999.513905,52.1,16,0.2671,0.1237,0.1497,26.7123,14.9682,0.0,0.0,8.11,None,None,4.842,True,None,sfc_unique_p1_4,0,None,49.65,231.0,30,26,0,0,0,False,100.0,13.590384615384616,7.615384615384615,2248.6569416498996
0,1760013999.52947,52.1,17,0.2873,0.1368,0.1746,28.7285,17.463,0.0,0.0,6.18,None,None,4.985,True,None,sfc_cache_p2_4,0,None,53.98,231.0,33,28,0,0,0,False,100.0,13.572142857142856,8.25,2270.2464788732395
0,1760013999.5297365,52.1,17,0.2873,0.1368,0.1746,28.7285,17.463,0.0,0.0,7.83,None,None,4.818,True,None,sfc_unique_p2_4,0,None,53.98,231.0,33,28,0,0,0,False,100.0,13.572142857142856,8.25,2270.2464788732395
0,1760013999.5536299,52.1,18,0.3044,0.1514,0.1746,30.4422,17.463,0.0,0.0,7.2,None,None,5.625,True,None,sfc_cache_p3_4,0,None,62.31,264.0,36,30,0,0,0,False,100.0,13.423,7.7,2292.185807150596
0,1760013999.553919,52.1,18,0.3044,0.1514,0.1746,30.4422,17.463,0.0,0.0,8.42,None,None,4.83,True,None,sfc_unique_p3_4,0,None,62.31,264.0,36,30,0,0,0,False,100.0,13.423,7.7,2292.185807150596
0,1760013999.5767856,52.1,19,0.3216,0.1647,0.1746,32.156,17.463,0.0,0.0,7.19,None,None,5.336,True,None,sfc_cache_p4_4,0,None,70.64,297.0,40,32,0,0,0,False,100.0,13.2925,7.21875,2308.4968840239835
0,1760013999.5770657,52.1,19,0.3216,0.1647,0.1746,32.156,17.463,0.0,0.0,9.08,None,None,4.779,True,None,sfc_unique_p4_4,0,None,70.64,297.0,40,32,0,0,0,False,100.0,13.2925,7.21875,2308.4968840239835
0,1760014000.745165,53.3,19,0.3185,0.1633,0.1497,31.8536,14.9682,0.0,0.0,4.36,None,None,5.598,True,None,sfc_cache_p1_1,0,None,74.64,330.0,41,32,0,0,0,False,100.0,13.1675,6.1875,2308.4968840239835
0,1760014000.7454622,53.3,19,0.3185,0.1633,0.1497,31.8536,14.9682,0.0,0.0,8.32,None,None,4.975,True,None,sfc_unique_p1_1,0,None,74.64,330.0,41,32,0,0,0,False,100.0,13.1675,6.1875,2308.4968840239835
0,1760014021.5405939,74.1,21,0.342,0.1745,0.1746,34.1972,17.463,0.0,0.0,5.6,None,None,6.181,True,None,sfc_cache_p1_5,0,None,74.64,330.0,42,34,0,0,0,False,100.0,13.304705882352941,6.794117647058823,2321.5525255655407
0,1760014021.5410264,74.1,21,0.342,0.1745,0.1746,34.1972,17.463,0.0,0.0,7.42,None,None,5.023,True,None,sfc_unique_p1_5,0,None,74.64,330.0,42,34,0,0,0,False,100.0,13.304705882352941,6.794117647058823,2321.5525255655407
0,1760014021.559211,74.1,22,0.342,0.1745,0.1746,34.1972,17.463,0.0,0.0,5.29,None,None,5.367,False,None,sfc_cache_p2_5,0,None,74.64,330.0,42,34,0,0,0,False,97.43589743589743,13.304705882352941,6.794117647058823,2321.5525255655407
