crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769388222.9245257,2,0,0,0,0
1,1769388236.9740133,2,0,0,0,0
2,1769388284.2254984,2,14,14,0,0
3,1769388294.0131044,2,11,11,0,0
4,1769388296.855359,2,14,14,0,0
5,1769388331.3746715,2,11,11,0,0
6,1769388337.3950682,2,12,12,0,0
7,1769388341.8349388,2,9,9,0,0
8,1769388353.6940334,2,11,11,0,0
9,1769388358.5758142,2,12,12,0,0
10,1769388360.0500247,2,9,9,0,0
11,1769388365.6909854,2,4,4,0,0
12,1769388420.3559444,2,17,17,0,0
13,1769388423.7293172,2,10,10,0,0
14,1769388439.5351963,2,21,21,0,0
15,1769388462.041652,2,15,15,0,0
16,1769388485.6749604,2,9,9,0,0
17,1769388497.3429806,2,14,14,0,0
18,1769388505.3256345,2,19,19,0,0
19,1769388557.4554493,2,24,24,0,0
20,1769388563.0604484,2,7,7,0,0
21,1769388564.486401,2,14,14,0,0
22,1769388628.6342866,2,17,17,0,0
23,1769388664.4668627,2,18,18,0,0
24,1769388671.0758832,2,17,17,0,0
25,1769388673.828578,2,9,9,0,0
26,1769388744.765183,2,12,12,0,0
27,1769388746.4334986,2,12,12,0,0
28,1769388800.9295125,2,11,11,0,0
29,1769388815.3951073,2,17,17,0,0
30,1769388826.560349,2,21,21,0,0
31,1769388828.321512,2,7,7,0,0
32,1769388843.2610428,2,20,20,0,0
33,1769388891.4166012,2,6,6,0,0
34,1769388892.5010257,2,5,5,0,0
35,1769388900.832527,2,7,7,0,0
36,1769388965.865039,2,9,9,0,0
37,1769388992.5377147,2,18,18,0,0
38,1769389029.4256067,2,12,12,0,0
39,1769389051.2646997,2,12,12,0,0
40,1769389062.2797005,2,22,22,0,0
41,1769389093.0843694,2,9,9,0,0
42,1769389118.5140326,2,14,14,0,0
43,1769389130.4196937,2,15,15,0,0
44,1769389132.4951048,2,6,6,0,0
45,1769389135.3173087,2,15,15,0,0
46,1769389145.904779,2,8,8,0,0
47,1769389164.0281572,2,19,19,0,0
48,1769389179.077656,2,16,16,0,0
49,1769389188.1846383,2,15,15,0,0
