crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,high_risk_count,medium_risk_count,low_risk_count
0,1769388288.4823744,2,3,3,0,0
1,1769388360.3878155,2,15,15,0,0
2,1769388361.9563024,2,11,11,0,0
3,1769388371.1993215,2,9,9,0,0
4,1769388380.5078707,2,12,12,0,0
5,1769388439.5892198,2,17,17,0,0
6,1769388501.3094711,2,9,9,0,0
7,1769388523.439155,2,22,22,0,0
8,1769388531.0977952,2,11,11,0,0
9,1769388539.467762,2,12,12,0,0
10,1769388561.0775526,2,15,15,0,0
11,1769388567.985109,2,6,6,0,0
12,1769388573.0314643,2,17,17,0,0
13,1769388604.533074,2,18,18,0,0
14,1769388620.707417,2,13,13,0,0
15,1769388639.048003,2,5,5,0,0
16,1769388643.6810205,2,11,11,0,0
17,1769388647.3390326,2,15,15,0,0
18,1769388686.568015,2,6,6,0,0
19,1769388695.7286263,2,16,16,0,0
20,1769388716.0082927,2,8,8,0,0
21,1769388732.328497,2,14,14,0,0
22,1769388745.177687,2,6,6,0,0
23,1769388871.0887482,2,18,18,0,0
24,1769388874.6774867,2,6,6,0,0
25,1769388887.1916301,2,10,10,0,0
26,1769388892.1815734,2,10,10,0,0
27,1769388898.3870244,2,14,14,0,0
28,1769388912.4418297,2,6,6,0,0
29,1769388914.0198946,2,10,10,0,0
30,1769388957.198452,2,7,7,0,0
31,1769388964.8082557,2,13,13,0,0
32,1769388980.7561972,2,20,20,0,0
33,1769388985.7935505,2,13,13,0,0
34,1769388996.261052,2,9,9,0,0
35,1769388999.3972394,2,12,12,0,0
36,1769389017.2728887,2,14,14,0,0
37,1769389025.355707,2,11,11,0,0
38,1769389067.8491683,2,9,9,0,0
39,1769389118.6282468,2,10,10,0,0
40,1769389139.958207,2,20,20,0,0
41,1769389152.5052826,2,8,8,0,0
42,1769389154.3301787,2,11,11,0,0
43,1769389157.557305,2,9,9,0,0
44,1769389161.2295883,2,4,4,0,0
45,1769389164.941181,2,7,7,0,0
46,1769389169.4601936,2,9,9,0,0
47,1769389173.976924,2,4,4,0,0
48,1769389175.1607382,2,2,2,0,0
49,1769389234.4806397,2,10,10,0,0
