crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769878652.276299,2,2,0,2,0,30.0539,0.0000,20.00,0.0000
1,1769878699.9582064,2,17,0,17,0,31.5694,0.0000,141.67,0.0000
2,1769878855.9174607,2,15,0,15,0,32.1808,0.0000,68.18,0.0000
3,1769878870.6988053,2,18,0,18,0,32.1262,0.0000,112.50,0.0000
4,1769878890.947478,2,15,0,15,0,31.9108,0.0000,107.14,0.0000
5,1769878892.1151812,2,6,0,6,0,31.4594,0.0000,60.00,0.0000
6,1769878921.6579998,2,10,0,10,0,32.2850,0.0000,125.00,0.0000
7,1769878974.387213,2,12,0,12,0,31.6598,0.0000,42.86,0.0000
8,1769879107.6971486,2,11,0,11,0,32.3450,0.0000,45.83,0.0000
9,1769879145.697795,2,18,0,18,0,31.8997,0.0000,225.00,0.0000
10,1769879148.9655561,2,11,0,11,0,32.1111,0.0000,91.67,0.0000
11,1769879153.7190304,2,17,0,17,0,32.3847,0.0000,141.67,0.0000
12,1769879177.9066455,2,7,0,7,0,31.8284,0.0000,35.00,0.0000
13,1769879187.0681634,2,13,0,13,0,31.8071,0.0000,59.09,0.0000
14,1769879216.967663,2,19,0,19,0,31.7809,0.0000,158.33,0.0000
15,1769879219.8345783,2,3,0,3,0,31.5000,0.0000,18.75,0.0000
16,1769879441.3572483,2,15,0,15,0,31.9000,0.0000,57.69,0.0000
17,1769879509.7331169,2,15,0,15,0,31.7449,0.0000,68.18,0.0000
18,1769879533.3881562,2,12,0,12,0,31.6375,0.0000,50.00,0.0000
19,1769879563.0574498,2,13,0,13,0,31.8932,0.0000,81.25,0.0000
