crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881384.16039,2,8,8,0,0,25.7982,0.0000,25.00,0.0000
1,1769881401.271217,2,12,12,0,0,26.3972,0.0000,35.29,0.0000
2,1769881492.3007047,2,14,14,0,0,26.4354,0.0000,70.00,0.0000
3,1769881577.6405602,2,9,9,0,0,25.3728,0.0000,25.00,0.0000
4,1769881616.8096635,2,10,10,0,0,26.6212,0.0000,31.25,0.0000
5,1769881676.3318696,2,12,12,0,0,26.0048,0.0000,54.55,0.0000
6,1769881765.5916958,2,9,9,0,0,25.8923,0.0000,30.00,0.0000
7,1769881791.9965293,2,11,11,0,0,26.6945,0.0000,34.38,0.0000
8,1769881835.080505,2,10,10,0,0,26.0714,0.0000,38.46,0.0000
9,1769881884.5422199,2,15,15,0,0,25.6802,0.0000,93.75,0.0000
10,1769881899.4903188,2,7,7,0,0,25.9163,0.0000,35.00,0.0000
11,1769881996.8004508,2,9,9,0,0,26.8509,0.0000,34.62,0.0000
12,1769882016.8315313,2,12,12,0,0,26.7627,0.0000,85.71,0.0000
13,1769882048.3077734,2,8,8,0,0,26.5251,0.0000,28.57,0.0000
14,1769882078.801493,2,10,10,0,0,26.7752,0.0000,31.25,0.0000
15,1769882085.9905548,2,10,10,0,0,25.8839,0.0000,33.33,0.0000
16,1769882189.130441,2,10,10,0,0,27.1929,0.0000,41.67,0.0000
17,1769882213.1710954,2,13,13,0,0,26.1054,0.0000,46.43,0.0000
18,1769882241.0104954,2,10,10,0,0,26.1531,0.0000,35.71,0.0000
19,1769882249.6008933,2,12,12,0,0,27.0704,0.0000,50.00,0.0000
