crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881289.4593751,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769881473.9614325,2,22,0,22,0,51.2335,0.0000,220.00,0.0000
2,1769881519.851467,2,21,0,21,0,51.7618,0.0000,150.00,0.0000
3,1769881582.380759,2,13,13,0,0,51.8004,0.0000,59.09,0.0000
4,1769881645.522309,2,18,18,0,0,52.0399,0.0000,90.00,0.0000
5,1769881651.1133962,2,18,0,18,0,51.7123,0.0000,100.00,0.0000
6,1769881674.8738163,2,14,14,0,0,51.7446,0.0000,116.67,0.0000
7,1769881684.920139,2,4,0,4,0,50.4616,0.0000,18.18,0.0000
8,1769881686.2781832,2,8,8,0,0,51.0180,0.0000,50.00,0.0000
9,1769881698.8517811,2,15,15,0,0,51.6691,0.0000,150.00,0.0000
10,1769881774.941855,2,24,0,24,0,51.4307,0.0000,133.33,0.0000
11,1769881824.5309145,2,16,16,0,0,51.7239,0.0000,100.00,0.0000
12,1769881930.7606626,2,11,11,0,0,51.5772,0.0000,61.11,0.0000
13,1769881983.680742,2,11,0,11,0,51.8190,0.0000,78.57,0.0000
14,1769882000.0607388,2,13,13,0,0,52.0604,0.0000,92.86,0.0000
15,1769882068.232605,2,20,0,20,0,51.6503,0.0000,100.00,0.0000
16,1769882070.700607,2,13,0,13,0,51.9772,0.0000,72.22,0.0000
17,1769882123.4274385,2,16,16,0,0,51.5294,0.0000,80.00,0.0000
18,1769882160.7519622,2,24,0,24,0,51.7135,0.0000,240.00,0.0000
