crash_trial,timestamp,nodes_crashed_count,total_affected_sfcs,affected_by_high_risk_node,affected_by_med_risk_node,affected_by_low_risk_node,avg_latency_before,avg_latency_after,affected_percentage,avg_latency_diff
0,1769881297.1361423,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
1,1769881302.8888762,2,3,0,3,0,40.8186,0.0000,75.00,0.0000
2,1769881343.207127,2,4,0,0,4,40.4633,0.0000,25.00,0.0000
3,1769881373.23634,2,1,0,0,1,41.5250,0.0000,2.38,0.0000
4,1769881384.3874543,2,14,0,14,0,39.9239,0.0000,77.78,0.0000
5,1769881446.2561908,2,0,0,0,0,0.0000,0.0000,0.00,0.0000
6,1769881501.5470119,2,10,0,10,0,40.4313,0.0000,33.33,0.0000
7,1769881511.3594608,2,21,0,21,0,40.3276,0.0000,150.00,0.0000
8,1769881523.8790123,2,15,0,15,0,40.1313,0.0000,187.50,0.0000
9,1769881718.6099172,2,20,0,20,0,40.0494,0.0000,90.91,0.0000
10,1769881779.2977617,2,14,0,14,0,40.4410,0.0000,87.50,0.0000
11,1769881921.4986937,2,15,0,15,0,39.8735,0.0000,93.75,0.0000
12,1769881944.5688589,2,14,0,14,0,40.4623,0.0000,116.67,0.0000
13,1769882020.1586494,2,15,0,15,0,40.1278,0.0000,93.75,0.0000
14,1769882035.2577512,2,14,0,14,0,40.1995,0.0000,87.50,0.0000
15,1769882039.973741,2,9,0,9,0,39.9484,0.0000,56.25,0.0000
